Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
McCabe complexity of 6 for unit grantError.ts.readEmbeddedGrantError(string),LOW,RAW,2026-07-17,0,grantError.ts.readEmbeddedGrantError(string),backend/src/routes/auth2/grantError.ts#L37:52,TypeScript,14,6,1
McCabe complexity of 8 for unit mapHoverHighlight.ts.resolveMapHoverLabel(any),LOW,RAW,2026-07-04,13,mapHoverHighlight.ts.resolveMapHoverLabel(any),src/Components/HomePage/Body/MapViewComp/mapHoverHighlight.ts#L32:49,TypeScript,13,8,1
McCabe complexity of 7 for unit ImportPointsWriter.pointsForMode(ReturnMode),LOW,RAW,2026-07-01,16,ImportPointsWriter.pointsForMode(ReturnMode),backend/src/helpers/points/createPointFromImportDb.ts#L139:153,TypeScript,13,7,1
McCabe complexity of 6 for unit arcgisTokenConfig.ts.assertArcgisTokenCredentials(ResolvedArcgisTokenConfig),LOW,RAW,2026-06-30,17,arcgisTokenConfig.ts.assertArcgisTokenCredentials(ResolvedArcgisTokenConfig),backend/src/services/arcgisTokenConfig.ts#L73:89,TypeScript,13,6,1
McCabe complexity of 6 for unit SelectedPlanImagesPanel.tsx.SelectedPlanImagesPanel(any),LOW,RAW,2026-07-04,13,SelectedPlanImagesPanel.tsx.SelectedPlanImagesPanel(any),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Images/SelectedPlanImagesPanel.tsx#L10:47,TypeScript,13,6,1
"McCabe complexity of 6 for unit timesliderRangeHelpers.ts.parseTimesliderRange(string|null,string|null)",LOW,RAW,2026-07-14,3,"timesliderRangeHelpers.ts.parseTimesliderRange(string|null,string|null)",src/Components/HomePage/Head/timeslider/timesliderRangeHelpers.ts#L7:22,TypeScript,13,6,2
McCabe complexity of 6 for unit geometryMapGraphicActions.ts.syncGeometriesTableMapGraphics(any),LOW,RAW,2026-07-17,0,geometryMapGraphicActions.ts.syncGeometriesTableMapGraphics(any),src/helpers/ArcGISHelpers/geometryMapGraphicActions.ts#L53:77,TypeScript,13,6,1
McCabe complexity of 10 for unit TimesliderPageStatusInput.resolveEmptyMainMessage(TimesliderPageStatusInput),LOW,RAW,2026-07-15,2,TimesliderPageStatusInput.resolveEmptyMainMessage(TimesliderPageStatusInput),src/Components/TimesliderItemDetailPage/timesliderPageStatus.ts#L34:46,TypeScript,13,10,1
McCabe complexity of 7 for unit grantError.ts.readDirectGrantError(unknown),LOW,RAW,2026-07-17,0,grantError.ts.readDirectGrantError(unknown),backend/src/routes/auth2/grantError.ts#L23:35,TypeScript,13,7,1
McCabe complexity of 6 for unit arcgis.ts.getValidToken(),LOW,RAW,2026-06-04,43,arcgis.ts.getValidToken(),backend/src/services/arcgis.ts#L41:56,TypeScript,12,6,0
McCabe complexity of 7 for unit selectFromSourceGraphics.ts.findHoverableGraphic(any),LOW,RAW,2026-07-04,13,selectFromSourceGraphics.ts.findHoverableGraphic(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts#L76:93,TypeScript,12,7,1
McCabe complexity of 6 for unit TimesliderPageStatusInput.buildTimesliderPageStatus(TimesliderPageStatusInput),LOW,RAW,2026-07-04,13,TimesliderPageStatusInput.buildTimesliderPageStatus(TimesliderPageStatusInput),src/Components/TimesliderItemDetailPage/timesliderPageStatus.ts#L13:26,TypeScript,12,6,1
McCabe complexity of 6 for unit resolveRegioFilter.ts.resolveRegioFilter(Request),LOW,RAW,2026-07-01,16,resolveRegioFilter.ts.resolveRegioFilter(Request),backend/src/helpers/queries/shared/resolveRegioFilter.ts#L62:76,TypeScript,12,6,1
McCabe complexity of 7 for unit postProxyTarget.ts.resolvePostProxyTargetUrl(Request),LOW,RAW,2026-07-13,4,postProxyTarget.ts.resolvePostProxyTargetUrl(Request),backend/src/routes/arcgis/postProxyTarget.ts#L5:18,TypeScript,12,7,1
McCabe complexity of 6 for unit PointsFilterBuilder.addStatus(unknown),LOW,RAW,2026-07-04,13,PointsFilterBuilder.addStatus(unknown),backend/src/helpers/queries/points/buildPointsListQuery.ts#L70:84,TypeScript,12,6,1
McCabe complexity of 6 for unit verifyCredentialsFlow.ts.classifyVerifyLookup(KeycloakUserLookupResult),LOW,RAW,2026-07-14,3,verifyCredentialsFlow.ts.classifyVerifyLookup(KeycloakUserLookupResult),backend/src/routes/auth2/verifyCredentialsFlow.ts#L12:25,TypeScript,12,6,1
"McCabe complexity of 6 for unit proxyShared.ts.findHttpUrlInQueryKeys(Record<string, unknown>)",LOW,RAW,2026-07-04,13,"proxyShared.ts.findHttpUrlInQueryKeys(Record<string, unknown>)",backend/src/routes/arcgis/proxyShared.ts#L35:46,TypeScript,12,6,1
McCabe complexity of 6 for unit planSelection.ts.mergeGeometries(any),LOW,RAW,2026-07-13,4,planSelection.ts.mergeGeometries(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/planSelection.ts#L19:37,TypeScript,12,6,1
McCabe complexity of 9 for unit useTemplateFlights.ts.useTemplateFlights(UseTemplateFlightsInput),LOW,RAW,2026-07-14,3,useTemplateFlights.ts.useTemplateFlights(UseTemplateFlightsInput),src/api-hooks/templateFlights/useTemplateFlights.ts#L13:24,TypeScript,12,9,1
"McCabe complexity of 8 for unit createFinishedPlanDb.ts.buildNewPointOverrides(FinishedPlanPoint,number)",LOW,RAW,2026-07-01,16,"createFinishedPlanDb.ts.buildNewPointOverrides(FinishedPlanPoint,number)",backend/src/helpers/finished-plans/createFinishedPlanDb.ts#L26:39,TypeScript,11,8,2
McCabe complexity of 6 for unit arcgisTokenRegistration.ts.fetchArcgisToken(string),LOW,RAW,2026-07-14,3,arcgisTokenRegistration.ts.fetchArcgisToken(string),src/helpers/arcgisTokenRegistration.ts#L30:40,TypeScript,11,6,1
"McCabe complexity of 9 for unit GeometryMetadataInput.buildGeometryMetadataValues(GeometryMetadataInput,number)",LOW,RAW,2026-07-01,16,"GeometryMetadataInput.buildGeometryMetadataValues(GeometryMetadataInput,number)",backend/src/helpers/queries/geometries/geometryRouteHelpers.ts#L28:41,TypeScript,11,9,2
McCabe complexity of 7 for unit ImportColumnHandler.truthyColumnHandler(TruthyColumn),LOW,RAW,2026-07-17,0,ImportColumnHandler.truthyColumnHandler(TruthyColumn),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/helpers/parsePointImportFile.ts#L116:126,TypeScript,11,7,1
McCabe complexity of 6 for unit planSelection.ts.collectExistingPlanPointIds(FlightPlanType),LOW,RAW,2026-06-04,43,planSelection.ts.collectExistingPlanPointIds(FlightPlanType),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/planSelection.ts#L5:16,TypeScript,10,6,1
McCabe complexity of 7 for unit authSecurityConfig.ts.isGenericAuthErrorsEnabled(),LOW,RAW,2026-07-13,4,authSecurityConfig.ts.isGenericAuthErrorsEnabled(),backend/src/routes/auth2/authSecurityConfig.ts#L7:16,TypeScript,10,7,0
McCabe complexity of 6 for unit resolveRegioFilter.ts.firstQueryValue(unknown),LOW,RAW,2026-07-01,16,resolveRegioFilter.ts.firstQueryValue(unknown),backend/src/helpers/queries/shared/resolveRegioFilter.ts#L4:15,TypeScript,10,6,1
McCabe complexity of 6 for unit pointItemTypes.ts.countPointAttachments(PointItemPoint),LOW,RAW,2026-07-15,2,pointItemTypes.ts.countPointAttachments(PointItemPoint),src/Components/HomePage/Body/Left/Common/pointItemTypes.ts#L18:27,TypeScript,10,6,1
"McCabe complexity of 6 for unit useRegionalFlightPlanQueries.ts.useRegionalFlightPlans(FlightPlanRegioKind,FlightPlanRegioQueryInput)",LOW,RAW,2026-07-14,3,"useRegionalFlightPlanQueries.ts.useRegionalFlightPlans(FlightPlanRegioKind,FlightPlanRegioQueryInput)",src/api-hooks/flightPlans/useRegionalFlightPlanQueries.ts#L14:26,TypeScript,10,6,2
McCabe complexity of 7 for unit proxyShared.ts.extractTargetUrlFromRequest(any),LOW,RAW,2026-06-04,43,proxyShared.ts.extractTargetUrlFromRequest(any),backend/src/routes/arcgis/proxyShared.ts#L48:62,TypeScript,9,7,1
"McCabe complexity of 6 for unit herhalenFilter.ts.matchesHerhalen(HerhalenValue,boolean)",LOW,RAW,2026-07-13,4,"herhalenFilter.ts.matchesHerhalen(HerhalenValue,boolean)",src/helpers/points/herhalenFilter.ts#L3:11,TypeScript,9,6,2
"McCabe complexity of 6 for unit filterValidAttachments.ts.filterValidAttachments(any,any,any,any)",LOW,RAW,2026-06-06,41,"filterValidAttachments.ts.filterValidAttachments(any,any,any,any)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/filterValidAttachments.ts#L3:13,TypeScript,9,6,4
McCabe complexity of 6 for unit idsFromTimesliderPlans.ts.getPointAndGeometryIdsFromPlans(FinishedFlightPlanType[]),LOW,RAW,2026-06-04,43,idsFromTimesliderPlans.ts.getPointAndGeometryIdsFromPlans(FinishedFlightPlanType[]),src/helpers/timeslider/idsFromTimesliderPlans.ts#L4:12,TypeScript,9,6,1
"McCabe complexity of 6 for unit onSuccess(any,any)",LOW,RAW,2026-07-17,0,"onSuccess(any,any)",src/api-hooks/mutations/useApiMutation.ts#L38:47,TypeScript,9,6,2
McCabe complexity of 7 for unit Auth2RateLimiters.getClientIp(Request),LOW,RAW,2026-07-13,4,Auth2RateLimiters.getClientIp(Request),backend/src/routes/auth2/authRateLimit.ts#L13:19,TypeScript,7,7,1
McCabe complexity of 9 for unit usePlanPointAttachments.ts.usePlanPointAttachments(any),LOW,RAW,2026-07-14,3,usePlanPointAttachments.ts.usePlanPointAttachments(any),src/api-hooks/finishedPlans/usePlanPointAttachments.ts#L6:16,TypeScript,7,9,1
McCabe complexity of 7 for unit authSecurityLog.ts.getClientIp(Request),LOW,RAW,2026-07-13,4,authSecurityLog.ts.getClientIp(Request),backend/src/routes/auth2/authSecurityLog.ts#L13:19,TypeScript,7,7,1
McCabe complexity of 8 for unit TimesliderImageViewer.tsx.TimesliderImageViewer(TimesliderImageViewerProps),LOW,RAW,2026-07-15,2,TimesliderImageViewer.tsx.TimesliderImageViewer(TimesliderImageViewerProps),src/Components/TimesliderItemDetailPage/sections/TimesliderImageViewer.tsx#L31:91,TypeScript,6,8,1
McCabe complexity of 8 for unit flightPlanPointExcel.ts.normalizeJaNee(unknown),LOW,RAW,2026-07-17,0,flightPlanPointExcel.ts.normalizeJaNee(unknown),src/helpers/points/flightPlanPointExcel.ts#L8:13,TypeScript,6,8,1
McCabe complexity of 6 for unit multerErrorMessage.ts.mapMulterError(unknown),LOW,RAW,2026-07-13,4,multerErrorMessage.ts.mapMulterError(unknown),backend/src/helpers/uploads/multerErrorMessage.ts#L12:17,TypeScript,6,6,1
McCabe complexity of 7 for unit TimesliderPageStatusInput.resolvePlansEmptyHint(TimesliderPageStatusInput),LOW,RAW,2026-07-15,2,TimesliderPageStatusInput.resolvePlansEmptyHint(TimesliderPageStatusInput),src/Components/TimesliderItemDetailPage/timesliderPageStatus.ts#L28:32,TypeScript,5,7,1
McCabe complexity of 8 for unit TruthyColumn.DefaultUnit,LOW,RAW,2026-07-17,0,TruthyColumn.DefaultUnit,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/helpers/parsePointImportFile.ts#L47:46,TypeScript,-,8,0
