Name,Status,Lines of code,Lines of code (Before),Duplication,Duplication (Before)
src/Components/HomePage/Body/Left/Voorbereiding/PrepareFlightPlan/index.tsx,recurring,53,53,0,0
src/Components/HomePage/Body/Left/Voorbereiding/PrepareFlightPlan/Steps/CongfirmationModal.tsx,recurring,68,68,0,0
src/Components/HomePage/Body/Left/Voorbereiding/PrepareFlightPlan/Steps/Step1.tsx,recurring,84,81,0,0
src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/AllPlansCheckbox.tsx,new,21,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/Buttons.tsx,recurring,35,50,0,0
src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/CongfirmationModal.tsx,recurring,76,75,0,0
src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/Loading.tsx,recurring,8,8,0,0
src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/RemoveFlightPlanList.tsx,new,26,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/SinglePlan.tsx,recurring,41,53,0,38.1
src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/index.tsx,recurring,28,80,0,0
src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/removeFlightPlanFilterEffects.ts,new,40,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/useRemoveFlightPlanModel.ts,new,35,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/useRemoveFlightPlanQuery.ts,new,18,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/Filter/index.tsx,recurring,22,79,0,53.85
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/index.tsx,recurring,12,12,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Common/Filter.tsx,recurring,22,75,0,76.92
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Common/Loading.tsx,recurring,23,23,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step1/Buttons.tsx,recurring,42,42,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step1/SinglePlan.tsx,recurring,37,46,0,68.42
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step1/index.tsx,recurring,38,35,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/Buttons.tsx,recurring,91,105,0,31.67
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentGeometriesList.tsx,recurring,48,66,0,21.21
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentPointsList.tsx,recurring,47,47,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/FormInputs.tsx,recurring,21,103,0,86.11
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/NewGeometriesList.tsx,recurring,38,65,0,24.14
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/NewPointsList.tsx,recurring,60,60,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/SelectableGeometryList.tsx,new,44,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/Vluchtnummer.tsx,recurring,23,23,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/index.tsx,recurring,18,18,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/helpers/buildReusePlanPointIds.ts,recurring,35,24,0,0
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/AddToPlanHeader.tsx,new,15,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/AddToPlanStepButtonBar.tsx,new,31,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/AddToPlanSteps.tsx,new,24,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/AddToPlanWizardButtonBar.tsx,new,18,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/Step1.tsx,recurring,37,57,0,19.05
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/StepYes.tsx,recurring,99,99,0,0
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/addToPlanStepButtonsProps.ts,new,6,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/addToPlanWizardNavigation.ts,new,11,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/createAddToPlanStep1Handlers.ts,new,32,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/index.tsx,recurring,36,168,0,0
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/isPointInPolygon.ts,new,61,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/polygonDrawer.ts,new,88,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/submitAddToPlanSelection.ts,new,34,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/useAddToPlanSketch.ts,new,26,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/useAddToPlanStepButtons.ts,new,29,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/useAddToPlanStepSketch.ts,new,24,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/usePolygonSketchCleanup.ts,new,25,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/StepMultiplePoints/Buttons.tsx,recurring,22,55,0,34.62
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/StepMultiplePoints/index.tsx,recurring,52,52,0,0
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/StepNo/Buttons.tsx,recurring,26,70,0,34.62
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/StepNo/index.tsx,recurring,65,65,0,0
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/Common/InputFormik.tsx,recurring,31,31,0,0
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/Common/SelectFormik.tsx,recurring,35,35,0,0
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/DeletePoint/index.tsx,recurring,86,86,0,0
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/index.tsx,recurring,79,79,0,0
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step1.tsx,recurring,49,150,0,46.55
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step1Buttons.tsx,new,98,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/Step2Sub1.tsx,recurring,6,129,0,18.82
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/Step2Sub2.tsx,recurring,96,113,0,15
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/applyEditPointCoordinatePatch.ts,new,52,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/buildEditPointStep2Sub1Handlers.ts,new,24,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/editPointFormValues.ts,new,17,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/editPointMapClickHelpers.ts,new,67,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/editPointStep2Sub1Labels.ts,new,8,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/index.tsx,recurring,63,70,0,38.46
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/useEditPointFormMapClick.ts,new,35,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/useEditPointStep2Sub1.ts,new,26,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/SelectedPointDetails/SelectedPointActions.tsx,new,15,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/SelectedPointDetails/SelectedPointDetailsList.tsx,new,17,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/SelectedPointDetails/index.tsx,recurring,49,158,0,0
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/SelectedPointDetails/selectedPointDetailsData.ts,new,40,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/ViewPlans/Images.tsx,recurring,49,58,0,0
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/ViewPlans/PlanAttachmentGrid.tsx,new,17,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/ViewPlans/PlanInformation.tsx,recurring,10,69,0,80
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/ViewPlans/PlansList.tsx,recurring,62,62,0,0
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/ViewPlans/index.tsx,recurring,28,28,0,0
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/ViewPlans/planImagesState.ts,new,22,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPointTabs/index.tsx,recurring,21,21,0,0
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/PointsList.tsx,recurring,40,131,0,25.97
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/index.tsx,recurring,45,45,0,0
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/templateFlightStates.ts,recurring,20,43,0,92.11
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Filter.tsx,recurring,80,80,0,0
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/TemplateSelectionLists.tsx,new,32,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/TemplateSelectionStep.tsx,new,24,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/TemplateSelectionStepBody.tsx,new,18,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/templateSelectionBodyProps.ts,new,16,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/useMatchingTemplateGeometries.ts,new,15,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/useTemplateFlightSelectionStepProps.ts,new,39,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/useTemplateSelectionFilters.ts,new,29,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step1/Buttons.tsx,recurring,28,35,0,0
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step1/index.tsx,recurring,28,28,0,0
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/Buttons.tsx,recurring,65,88,0,33.33
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/index.tsx,recurring,20,84,0,65.91
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/Buttons.tsx,recurring,107,138,0,10.75
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/buildTemplateFlightSubmitIds.ts,new,29,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/index.tsx,recurring,22,86,0,63.04
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/helpers/templateFlightWizardCleanup.ts,new,76,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/ViewPlanSteps.tsx,new,52,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/index.tsx,recurring,31,133,0,10.84
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/pickViewPlanAddPointsState.ts,new,17,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/useViewPlanController.ts,new,35,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/useViewPlanFilteredPlans.ts,new,34,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/viewPlanSession.ts,new,59,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Common/Loading.tsx,recurring,29,29,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Filter/index.tsx,recurring,22,75,0,76.92
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/addPointStepMapClickTypes.ts,new,8,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/buildAddPointResetForm.ts,new,25,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/buildAddPointStepHandlers.ts,new,18,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/handleAddPointStepMapClick.ts,new,19,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/index.tsx,recurring,19,122,0,20.93
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/resetAddPointStepState.ts,new,64,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/useAddPointStepBaseStores.ts,new,23,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/useAddPointStepController.ts,new,11,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/useAddPointStepMapClick.ts,new,23,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/useAddPointStepStores.ts,new,17,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step1/index.tsx,recurring,90,90,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step2/index.tsx,recurring,60,163,0,33.93
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Buttons.tsx,recurring,104,119,0,32.88
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Form.tsx,recurring,27,66,0,44.44
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/index.tsx,recurring,34,34,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/AddPointToPlanView.tsx,new,45,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/Buttons.tsx,recurring,68,128,0,14.08
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/Header.tsx,recurring,22,22,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/PointsList.tsx,recurring,27,27,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/addPointToPlanPinHelpers.ts,new,44,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/filterAddPointToPlanItems.ts,new,18,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/index.tsx,recurring,5,132,0,27.78
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/useAddPointToPlanMapEffects.ts,new,42,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/useAddPointToPlanModel.ts,new,15,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/useAddPointToPlanSelections.ts,new,35,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/addPointsPlanTableCallbacks.ts,new,18,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/applyAddPointsToPlanSuccess.ts,new,57,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/applyAddPointsToPlanSuccessTypes.ts,new,10,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/drawYellowPlanGraphics.ts,recurring,52,63,0,13.95
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/index.ts,recurring,9,8,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/planSelection.ts,recurring,89,74,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/prepareAddPointsToPlanPayload.ts,new,37,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/submitAddPointsToPlan.ts,new,15,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/submitAddPointsToPlanTypes.ts,new,14,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/Tabs.tsx,recurring,18,18,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/index.tsx,recurring,15,15,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/PlansList.tsx,recurring,53,53,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/PointsList.tsx,recurring,46,46,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/SelectFromSourceButtons.tsx,new,76,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/index.tsx,recurring,62,382,0,21.96
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceData.ts,new,23,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceGraphicsEffects.ts,new,122,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceMapEffects.ts,new,30,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceQuery.ts,new,27,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceSelection.ts,new,26,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/buildSubmitSelectedPointsResult.ts,new,20,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/createYellowPointGraphic.ts,new,13,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/mapSourceItems.ts,new,68,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/mergeSelectedPointsIntoPlan.ts,new,38,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts,new,104,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/submitSelectedPointsTypes.ts,new,9,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/index.tsx,recurring,14,14,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Buttons.tsx,recurring,71,88,0,46.81
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/DuplicateFlightPlanFormHeader.tsx,new,27,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Form.tsx,recurring,28,126,0,40.43
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Vluchtnummer.tsx,recurring,26,26,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/applyDuplicatedPlanFields.ts,new,32,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/index.tsx,recurring,20,20,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/useHydrateDuplicateFlightPlanForm.ts,new,23,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Form.tsx,recurring,105,106,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/index.tsx,recurring,55,55,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/RemovePoint.tsx,recurring,56,109,0,44.74
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/Submit.tsx,recurring,48,52,0,22.86
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/editPointDetailFields.ts,new,6,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/index.tsx,recurring,17,31,0,66.67
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/removePointSuccess.ts,new,84,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/Buttons.tsx,recurring,97,110,0,15.25
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/SinglePlan.tsx,recurring,95,132,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/index.tsx,recurring,93,56,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/syncQuadrantGraphics.ts,new,22,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Buttons.tsx,recurring,105,124,0,24.05
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Form.tsx,recurring,55,115,0,64.29
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/PointsAdding.tsx,recurring,33,33,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/PointsList.tsx,recurring,40,40,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/index.tsx,recurring,49,133,0,14.46
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/submitViewPlanStep2.ts,new,70,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/useViewPlanStepMap.ts,new,58,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/viewPlanStepMapActions.ts,new,113,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/helpers/buildUpdatedPlanFromForm.ts,recurring,67,79,0,26.47
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/helpers/viewPlanFormFields.ts,new,9,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/helpers/createQuadrantGraphic.ts,recurring,37,45,0,0
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/helpers/usePlanDuplicateState.ts,recurring,61,59,0,17.39
src/Components/HomePage/Body/Left/Voorbereiding/common/FilterStepWizardButtons.tsx,new,40,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/common/buildWizardStep2Selection.ts,new,19,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/common/createFilterStepAdvanceHandler.ts,new,25,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/common/useFilterStepWizardSelection.ts,new,29,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/common/useWizardFilterStep2Buttons.ts,new,42,-,0,-
src/Components/HomePage/Body/Left/Voorbereiding/common/wizardFilterStepSelection.ts,new,32,-,0,-
src/Components/HomePage/Body/MapViewComp/BasemapWidget.tsx,recurring,47,85,0,0
src/Components/HomePage/Body/MapViewComp/BasemapWidgetPanel.tsx,new,45,-,0,-
src/Components/HomePage/Body/MapViewComp/HoveredPointPopup.tsx,recurring,21,21,0,0
src/Components/HomePage/Body/MapViewComp/MapComp.tsx,recurring,37,177,0,0
src/Components/HomePage/Body/MapViewComp/MapPathPointPopup.tsx,new,43,-,0,-
src/Components/HomePage/Body/MapViewComp/MapTopMessageBanner.tsx,new,18,-,0,-
src/Components/HomePage/Body/MapViewComp/MapViewBottomSection.tsx,new,20,-,0,-
src/Components/HomePage/Body/MapViewComp/MapViewCompView.tsx,new,23,-,0,-
src/Components/HomePage/Body/MapViewComp/MapViewMapSection.tsx,new,21,-,0,-
src/Components/HomePage/Body/MapViewComp/MapViewOverlays.tsx,new,31,-,0,-
src/Components/HomePage/Body/MapViewComp/PopupDetailsBody.tsx,new,20,-,0,-
src/Components/HomePage/Body/MapViewComp/basemapWidgetMeta.ts,new,13,-,0,-
src/Components/HomePage/Body/MapViewComp/bottomPanelEffects.ts,new,41,-,0,-
src/Components/HomePage/Body/MapViewComp/bottomPanelResize.ts,new,60,-,0,-
src/Components/HomePage/Body/MapViewComp/index.tsx,recurring,8,208,0,0
src/Components/HomePage/Body/MapViewComp/mapHoverHighlight.ts,new,77,-,0,-
src/Components/HomePage/Body/MapViewComp/mapPointerHoverHandler.ts,new,62,-,0,-
src/Components/HomePage/Body/MapViewComp/mapRegionGoTo.ts,new,14,-,0,-
src/Components/HomePage/Body/MapViewComp/subscribeMapHoverHighlight.ts,new,27,-,0,-
src/Components/HomePage/Body/MapViewComp/useBottomPanelDragListeners.ts,new,16,-,0,-
src/Components/HomePage/Body/MapViewComp/useBottomPanelState.ts,new,23,-,0,-
src/Components/HomePage/Body/MapViewComp/useMapHoverHighlight.ts,new,5,-,0,-
src/Components/HomePage/Body/MapViewComp/useMapHoverHighlightEffect.ts,new,16,-,0,-
src/Components/HomePage/Body/MapViewComp/useMapHoverLayers.ts,new,20,-,0,-
src/Components/HomePage/Body/MapViewComp/useMapSectionHeight.ts,recurring,38,38,0,0
src/Components/HomePage/Body/MapViewComp/useMapViewBottomPanel.ts,new,36,-,0,-
src/Components/HomePage/Body/MapViewComp/useMapViewCompModel.ts,new,32,-,0,-
src/Components/HomePage/Body/Right/index.tsx,recurring,26,26,0,0
src/Components/HomePage/Body/Right/SelectedPlansPointsList/index.tsx,recurring,24,24,0,0
