Description,Severity,Status,First Seen,Issue age,Lines of code,Redundant lines of code,Occurrences,Same file,Same component,Technology,Locations
7 lines occurring 4 times in 3 files,HIGH,RAW,2026-06-29,0,7,21,4,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/index.tsx#L59:67,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/index.tsx#L157:165,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/index.tsx#L175:183,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/StepContent.tsx#L108:115"
8 lines occurring 3 times in 2 files,HIGH,RAW,2026-06-29,0,8,16,3,false,false,TypeScript,"backend/src/helpers/queries/geometryJson.ts#L13:20,src/helpers/points/pointColumnKeys.ts#L2:9,src/helpers/points/pointColumnKeys.ts#L18:25"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,9,9,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx#L53:63,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L102:112"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,9,9,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx#L98:108,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L134:144"
6 lines occurring 5 times in 5 files,HIGH,RAW,2026-06-29,0,6,24,5,false,false,TypeScript,"src/helpers/points/buildPointUpdatePayload.ts#L4:9,src/Types/finished_plans.ts#L31:36,backend/src/helpers/validators/finishedPlan.ts#L27:32,src/Types/index.ts#L5:10,src/helpers/points/pointColumnKeys.ts#L34:39"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,9,9,2,false,true,TypeScript,"src/hooks/zustand/nabewerking/useChangePlanStatusState.ts#L24:37,src/hooks/zustand/nabewerking/useCreateReportState.ts#L33:46"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,9,9,2,false,true,TypeScript,"src/Components/HomePage/Head/Common/FilterTabs.tsx#L15:24,src/Components/HomePage/Body/Left/Common/TabHeader/index.tsx#L15:24"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,9,9,2,false,true,TypeScript,"src/Components/HomePage/Body/Right/SelectedPlansPointsList/Images/SelectedPlanGeometryImagesPanel.tsx#L24:59,src/Components/HomePage/Body/Right/SelectedPlansPointsList/Images/SelectedPlanPointImagesPanel.tsx#L24:59"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,9,9,2,false,true,TypeScript,"src/helpers/tokens/ArcGISUserToken.ts#L57:65,src/helpers/refreshToken.ts#L24:32"
9 lines occurring 2 times,HIGH,RAW,2026-06-10,19,9,9,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/Step2Sub1.tsx#L80:90,src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/Step2Sub1.tsx#L99:109"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,9,9,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/templateFlightStates.ts#L45:53,src/hooks/zustand/voorbereiding/useFlightPlanState.ts#L95:103"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,9,9,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/ResultTab/PointsList.tsx#L76:85,src/Components/HomePage/Body/Left/Common/ResultTab/PointsListEdit.tsx#L52:62"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,9,9,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/index.tsx#L56:68,src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/index.tsx#L58:70"
9 lines occurring 2 times,HIGH,RAW,2026-06-05,24,9,9,2,true,true,TypeScript,"backend/src/routes/devices-updates/db.ts#L178:186,backend/src/routes/devices-updates/db.ts#L196:204"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,9,9,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/StepNo/Buttons.tsx#L8:18,src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/StepMultiplePoints/Buttons.tsx#L8:18"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-06,23,9,9,2,false,true,TypeScript,"src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PlansList.tsx#L63:72,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L71:80"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,9,9,2,false,true,TypeScript,"src/hooks/zustand/shared/flightPlanFormFields.ts#L41:49,src/hooks/zustand/voorbereiding/useFlightPlanState.ts#L86:94"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-06,23,9,9,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/CoordinatesInput.tsx#L12:22,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/UpdateBtn.tsx#L16:26"
6 lines occurring 5 times in 4 files,HIGH,RAW,2026-06-29,0,6,24,5,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx#L75:82,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx#L84:91,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx#L67:74,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L116:123,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L147:154"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,9,9,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/EditFlight/Buttons.tsx#L68:76,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/RemovePoint.tsx#L31:39"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,9,9,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/ResultTab/PointsList.tsx#L31:39,src/Components/HomePage/Body/Left/Common/ResultTab/PointsListEdit.tsx#L42:50"
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,9,9,2,false,true,TypeScript,"src/hooks/filters/usePlansFilterStore.ts#L25:36,src/hooks/filters/usePointsFilterStore.ts#L31:42"
6 lines occurring 4 times in 3 files,HIGH,RAW,2026-06-29,0,6,18,4,false,false,TypeScript,"backend/src/helpers/queries/geometryJson.ts#L13:18,src/helpers/points/pointColumnKeys.ts#L2:7,src/helpers/points/pointColumnKeys.ts#L18:23,backend/src/helpers/queries/pointFields.ts#L2:7"
7 lines occurring 3 times in 3 files,HIGH,RAW,2026-06-29,0,7,14,3,false,false,TypeScript,"src/Types/finished_plans.ts#L30:36,backend/src/helpers/validators/finishedPlan.ts#L26:32,src/Types/index.ts#L4:10"
7 lines occurring 3 times in 2 files,HIGH,RAW,2026-06-29,0,7,14,3,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/RemovePoint.tsx#L102:110,src/hooks/features/useRenderPoints.ts#L63:70,src/hooks/features/useRenderPoints.ts#L78:86"
7 lines occurring 3 times in 3 files,HIGH,RAW,2026-06-29,0,7,14,3,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/PointsList.tsx#L64:75,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx#L81:92,src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/PointsList.tsx#L107:118"
6 lines occurring 4 times in 4 files,HIGH,RAW,2026-06-29,0,6,18,4,false,false,TypeScript,"src/Components/HomePage/Body/Left/Common/PeriodFilterPanel.tsx#L5:10,src/hooks/zustand/nabewerking/useChangePlanStatusState.ts#L24:31,src/hooks/zustand/nabewerking/useCreateReportState.ts#L33:40,src/hooks/zustand/nabewerking/useFinishedPlansState.ts#L29:36"
7 lines occurring 3 times in 2 files,HIGH,RAW,2026-06-29,0,7,14,3,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx#L104:110,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L183:189,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L213:219"
6 lines occurring 4 times in 4 files,HIGH,RAW,2026-06-29,0,6,18,4,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Form.tsx#L32:37,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/EditFlight/FormElements.tsx#L32:37,src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/FormInputs.tsx#L32:37,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/index.tsx#L30:35"
7 lines occurring 3 times in 3 files,HIGH,RAW,2026-06-29,0,7,14,3,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/helpers/getDistanceInMeters.ts#L9:17,src/helpers/getDistanceMeters.ts#L9:16,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx#L47:55"
7 lines occurring 3 times in 3 files,HIGH,RAW,2026-06-29,0,7,14,3,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/index.tsx#L29:35,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step2/index.tsx#L40:46,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/SelectButtons.tsx#L43:49"
7 lines occurring 3 times in 3 files,HIGH,RAW,2026-06-29,0,7,14,3,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Common/Filter.tsx#L12:18,src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/Filter/index.tsx#L10:16,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Filter/index.tsx#L12:18"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,8,8,2,false,true,TypeScript,"backend/src/routes/template_plans/createTemplateFlightPlan.ts#L48:55,backend/src/routes/template_plans/createTemplateName.ts#L31:38"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,8,8,2,false,false,TypeScript,"src/Types/devices.ts#L10:17,backend/src/routes/devices-updates/types.ts#L14:21"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/index.tsx#L7:15,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/Submit.tsx#L7:15"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-05,24,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/SelectButtons.tsx#L34:43,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/SelectButtons.tsx#L43:52"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,8,8,2,false,true,TypeScript,"backend/src/routes/points/editPointStatus.ts#L6:14,backend/src/routes/flightPlans/updateFlightPlanStatus.ts#L6:14"
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-06-29,0,6,12,3,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/AandachtspuntDetailsFields.tsx#L44:49,src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Form.tsx#L13:18,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Form.tsx#L19:24"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-05,24,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/SelectButtons.tsx#L20:29,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/SelectButtons.tsx#L26:35"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,8,8,2,false,false,TypeScript,"src/Types/devices.ts#L1:8,backend/src/routes/devices-updates/types.ts#L1:8"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,8,8,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/ImportVluchtPlan.tsx#L110:117,src/helpers/ZustandStates/popUpState.ts#L6:13"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx#L22:30,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/PointsBuffer.tsx#L10:18"
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-06-29,0,6,12,3,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/templateFlightStates.ts#L5:12,src/hooks/zustand/useAddPointStates.ts#L5:12,src/hooks/zustand/voorbereiding/useFlightPlanState.ts#L35:42"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/ViewPlans/PlanInformation.tsx#L5:14,src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/ViewPlans/PlanInformation.tsx#L7:16"
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-06-29,0,6,12,3,false,false,TypeScript,"src/Components/HomePage/Body/Left/Common/ResultTab/PointsList.tsx#L33:38,src/Components/HomePage/Body/Left/Common/ResultTab/PointsListEdit.tsx#L44:49,src/hooks/resultTab/useResultTabStarredPointActions.ts#L35:40"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,8,8,2,false,true,TypeScript,"src/Components/DashboardPage/ResetPassword/index.tsx#L67:85,src/Components/DashboardPage/EditUser/index.tsx#L105:123"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx#L102:110,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx#L102:110"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-06,23,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/SinglePlan.tsx#L12:20,src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/SinglePlan.tsx#L19:28"
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-06-29,0,6,12,3,false,false,TypeScript,"src/helpers/ArcGISHelpers/createSymbols.ts#L9:14,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/index.tsx#L362:367,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/index.tsx#L391:396"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Step3/index.tsx#L9:17,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Step2/index.tsx#L9:17"
8 lines occurring 2 times,HIGH,RAW,2026-06-04,25,8,8,2,true,true,TypeScript,"src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L182:189,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L212:219"
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-06-29,0,6,12,3,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/helpers/getDistanceInMeters.ts#L2:7,src/helpers/getDistanceMeters.ts#L2:7,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx#L40:45"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/AddToPlan/Step1.tsx#L6:15,src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/Step1.tsx#L6:15"
6 lines occurring 3 times in 2 files,HIGH,RAW,2026-06-04,25,6,12,3,false,true,TypeScript,"src/helpers/tokens/ArcGISUserToken.ts#L58:63,src/helpers/refreshToken.ts#L11:16,src/helpers/refreshToken.ts#L25:30"
8 lines occurring 2 times,HIGH,RAW,2026-06-04,25,8,8,2,true,true,TypeScript,"src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableScrollWidth.ts#L15:22,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableScrollWidth.ts#L50:57"
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-06-29,0,6,12,3,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/ImportVluchtPlan.tsx#L110:115,src/helpers/ZustandStates/popUpState.ts#L6:11,src/hooks/zustand/tools/useDeletePointState.ts#L101:106"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,8,8,2,false,true,TypeScript,"src/helpers/tokens/ArcGISUserToken.ts#L34:41,src/helpers/refreshToken.ts#L10:17"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,8,8,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/index.tsx#L42:54,src/hooks/features/useRenderPoints.ts#L102:114"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/index.tsx#L62:69,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx#L87:94"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,8,8,2,false,true,TypeScript,"backend/src/helpers/queries/pointFields.ts#L74:81,backend/src/routes/geometries/updateGeometry.ts#L74:81"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step2/index.tsx#L28:35,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/UpdateBtn.tsx#L15:22"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step3/Form.tsx#L13:21,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Form.tsx#L19:27"
8 lines occurring 2 times,HIGH,RAW,2026-06-04,25,8,8,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts#L114:122,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts#L148:156"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx#L53:61,src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/PointsList.tsx#L54:62"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/useGeometryPlanImages.ts#L19:29,src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/usePointPlanImages.ts#L28:38"
6 lines occurring 3 times,HIGH,RAW,2026-06-04,25,6,12,3,true,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts#L82:87,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts#L114:119,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts#L148:153"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,8,8,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/templateFlightStates.ts#L33:40,src/hooks/zustand/voorbereiding/useFlightPlanState.ts#L73:80"
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-06-29,0,6,12,3,false,false,TypeScript,"src/Components/HomePage/Body/Left/Common/AandachtspuntDetailsFields.tsx#L14:19,src/hooks/zustand/useDrawingStore.ts#L16:21,src/hooks/zustand/useEnrichedPointState.ts#L32:39"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/PointsList.tsx#L10:17,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx#L10:17"
7 lines occurring 2 times,HIGH,RAW,2026-06-04,25,7,7,2,true,true,TypeScript,"src/hooks/hover-click-handlers/useFeatureLayerPopup.ts#L141:150,src/hooks/hover-click-handlers/useFeatureLayerPopup.ts#L162:170"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx#L91:99,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L171:179"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderGeometries.ts#L34:44,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanGeometries.ts#L43:53"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,false,Angular Templates,"index.html#L6:11,public/index.html#L6:11"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/BottomTabs/KaartlagenlijstTab.tsx#L6:14,src/Components/HomePage/Body/Left/Common/BottomTabs/SearchedTab.tsx#L6:15"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,6,6,2,false,false,TypeScript,"src/helpers/ArcGISHelpers/createGeometryMapGraphics.ts#L54:60,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/index.tsx#L120:126"
6 lines occurring 2 times,HIGH,RAW,2026-06-10,19,6,6,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/Buttons.tsx#L64:71,src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/Buttons.tsx#L83:90"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,7,7,2,false,true,TypeScript,"src/hooks/filters/usePlansFilterStore.ts#L9:18,src/hooks/filters/usePointsFilterStore.ts#L12:21"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,6,6,2,false,true,TypeScript,"src/helpers/ArcGISHelpers/createPin.ts#L18:25,src/helpers/ArcGISHelpers/createYellowBorder.ts#L10:17"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx#L104:112,src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx#L118:126"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/Buttons.tsx#L11:18,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Buttons.tsx#L17:24"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,6,6,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx#L35:46,src/hooks/viewPlan/useMapPointSelectionClick.ts#L28:39"
6 lines occurring 2 times,HIGH,RAW,2026-06-29,0,6,6,2,true,true,TypeScript,"backend/scripts/verify-regio-apis.ts#L172:177,backend/scripts/verify-regio-apis.ts#L196:201"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,false,TypeScript,"src/Types/index.ts#L31:36,src/hooks/flightPlan/populateFormFromPlan.ts#L4:9"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processGeometry.ts#L26:32,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processPoint.ts#L22:28"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/FiltersSection/FilterInput.tsx#L10:15,src/Components/HomePage/Body/Left/Common/FormComponents/InputComp.tsx#L11:16"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentGeometriesList.tsx#L45:67,src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/NewGeometriesList.tsx#L38:56"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/ClickedPlan.tsx#L18:25,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlanDetails/DropDown.tsx#L36:43"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/index.tsx#L28:37,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useFilterPlanPoints.ts#L13:22"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,7,7,2,false,true,TypeScript,"src/hooks/zustand/nabewerking/useChangePlanStatusState.ts#L43:52,src/hooks/zustand/nabewerking/useCreateReportState.ts#L55:64"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section2.tsx#L7:14,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section4.tsx#L9:16"
6 lines occurring 2 times,HIGH,RAW,2026-06-04,25,6,6,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/helpers/buildUpdatedPlanFromForm.ts#L38:43,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/helpers/buildUpdatedPlanFromForm.ts#L64:69"
