Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
37 lines of code for unit useTimesliderPlansFetch.ts.useTimesliderPlansFetch(any),MEDIUM,RAW,2026-07-04,13,useTimesliderPlansFetch.ts.useTimesliderPlansFetch(any),src/Components/TimesliderItemDetailPage/useTimesliderPlansFetch.ts#L7:53,TypeScript,37,7,1
36 lines of code for unit syncBluePointGraphics.ts,MEDIUM,RAW,2026-07-17,0,syncBluePointGraphics.ts,src/helpers/ArcGISHelpers/syncBluePointGraphics.ts#L1:13,TypeScript,36,8,0
36 lines of code for unit handleBuffer(),MEDIUM,RAW,2026-06-04,43,handleBuffer(),src/Components/HomePage/Body/Left/Common/ResultTab/PointListBuffer.tsx#L24:67,TypeScript,36,2,0
"36 lines of code for unit loginDirectHandler.ts.RequestHandler(any,any)",MEDIUM,RAW,2026-06-04,43,"loginDirectHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/loginDirectHandler.ts#L7:46,TypeScript,36,7,2
36 lines of code for unit handleClickTab(any),MEDIUM,RAW,2026-06-04,43,handleClickTab(any),src/Components/HomePage/Head/HeadButtonsTools.tsx#L30:73,TypeScript,36,7,1
36 lines of code for unit usePointsViewStateAndRefs.ts.usePointsViewStateAndRefs(),MEDIUM,RAW,2026-07-14,3,usePointsViewStateAndRefs.ts.usePointsViewStateAndRefs(),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/usePointsViewStateAndRefs.ts#L5:43,TypeScript,36,1,0
36 lines of code for unit useCreateReportState.ts,MEDIUM,RAW,2026-06-04,43,useCreateReportState.ts,src/hooks/zustand/nabewerking/useCreateReportState.ts#L1:80,TypeScript,36,1,0
"36 lines of code for unit updateUser.ts.updateUser(Request,Response)",MEDIUM,RAW,2026-06-04,43,"updateUser.ts.updateUser(Request,Response)",backend/src/routes/users/updateUser.ts#L4:44,TypeScript,36,5,2
36 lines of code for unit loginErrorDecision.ts.resolveLoginErrorDecision(any),MEDIUM,RAW,2026-07-17,0,loginErrorDecision.ts.resolveLoginErrorDecision(any),backend/src/routes/auth2/loginErrorDecision.ts#L58:102,TypeScript,36,9,1
36 lines of code for unit index.tsx.EditPointDetails(),MEDIUM,RAW,2026-06-04,43,index.tsx.EditPointDetails(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/index.tsx#L11:62,TypeScript,36,2,0
36 lines of code for unit index.tsx.ViewPlan(any),MEDIUM,RAW,2026-06-04,43,index.tsx.ViewPlan(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/index.tsx#L13:39,TypeScript,36,7,1
"36 lines of code for unit resetPassword.ts.handleResetPassword(Request,Response)",MEDIUM,RAW,2026-06-04,43,"resetPassword.ts.handleResetPassword(Request,Response)",backend/src/routes/keycloak/management/users/resetPassword.ts#L7:50,TypeScript,36,7,2
35 lines of code for unit updateUserRoles.ts.updateUserRoles(UpdateUserRolesInput),MEDIUM,RAW,2026-07-01,16,updateUserRoles.ts.updateUserRoles(UpdateUserRolesInput),backend/src/routes/keycloak/management/users/updateUserRoles.ts#L13:83,TypeScript,35,9,1
35 lines of code for unit configureRequestMiddleware.ts.configureRequestMiddleware(Express),MEDIUM,RAW,2026-07-17,0,configureRequestMiddleware.ts.configureRequestMiddleware(Express),backend/src/configure/configureRequestMiddleware.ts#L19:54,TypeScript,35,1,1
35 lines of code for unit SinglePlan.tsx.SinglePlan(any),MEDIUM,RAW,2026-06-04,43,SinglePlan.tsx.SinglePlan(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/SinglePlan.tsx#L7:44,TypeScript,35,1,1
35 lines of code for unit ParentItem.tsx.ParentItem(any),MEDIUM,RAW,2026-06-04,43,ParentItem.tsx.ParentItem(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/ParentItem.tsx#L5:74,TypeScript,35,2,1
35 lines of code for unit ImageGallery.tsx.ImageGallery(any),MEDIUM,RAW,2026-06-04,43,ImageGallery.tsx.ImageGallery(any),src/Components/HomePage/Body/Common/ImageGallery.tsx#L100:128,TypeScript,35,7,1
35 lines of code for unit handleSubmit(),MEDIUM,RAW,2026-06-04,43,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/Buttons.tsx#L54:88,TypeScript,35,5,0
35 lines of code for unit syncSelectedPlanPathLayer.ts,MEDIUM,RAW,2026-07-17,0,syncSelectedPlanPathLayer.ts,src/hooks/hover-click-handlers/syncSelectedPlanPathLayer.ts#L1:12,TypeScript,35,7,0
35 lines of code for unit selectFromSourceGraphics.ts.buildSubmitSelectedPointsResult(SubmitSelectedPointsInput),MEDIUM,RAW,2026-07-04,13,selectFromSourceGraphics.ts.buildSubmitSelectedPointsResult(SubmitSelectedPointsInput),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts#L125:165,TypeScript,35,2,1
35 lines of code for unit useBottomCompactListView.ts.useBottomCompactListView(any),MEDIUM,RAW,2026-07-13,4,useBottomCompactListView.ts.useBottomCompactListView(any),src/hooks/bottom/useBottomCompactListView.ts#L12:47,TypeScript,35,1,1
"35 lines of code for unit attachments.ts.fetchAttachmentsForPoint(string,number)",MEDIUM,RAW,2026-06-04,43,"attachments.ts.fetchAttachmentsForPoint(string,number)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/attachments.ts#L8:49,TypeScript,35,5,2
35 lines of code for unit deleteImage(number),MEDIUM,RAW,2026-06-06,41,deleteImage(number),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/FotoPanel.tsx#L69:105,TypeScript,35,9,1
35 lines of code for unit index.tsx.Points(any),MEDIUM,RAW,2026-06-04,43,index.tsx.Points(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx#L26:227,TypeScript,35,7,1
"34 lines of code for unit templatePlanHelpers.ts.fetchTemplateFlightPlanList(Request,Response)",MEDIUM,RAW,2026-06-30,17,"templatePlanHelpers.ts.fetchTemplateFlightPlanList(Request,Response)",backend/src/helpers/queries/templates/templatePlanHelpers.ts#L32:73,TypeScript,34,3,2
34 lines of code for unit Buttons.tsx.Step2Buttons(),MEDIUM,RAW,2026-06-04,43,Buttons.tsx.Step2Buttons(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Buttons.tsx#L11:43,TypeScript,34,1,0
34 lines of code for unit featureLayerLabelGraphics.ts.queryLayerLabelGraphics(__esri.FeatureLayer),MEDIUM,RAW,2026-07-04,13,featureLayerLabelGraphics.ts.queryLayerLabelGraphics(__esri.FeatureLayer),src/hooks/hover-click-handlers/featureLayerLabelGraphics.ts#L5:46,TypeScript,34,6,1
"34 lines of code for unit createAttachment.ts.createAttachment(Request,Response)",MEDIUM,RAW,2026-06-04,43,"createAttachment.ts.createAttachment(Request,Response)",backend/src/routes/finished_plans/createAttachment.ts#L6:46,TypeScript,34,7,2
34 lines of code for unit handleDelete(),MEDIUM,RAW,2026-07-13,4,handleDelete(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/Buttons.tsx#L23:62,TypeScript,34,6,0
"34 lines of code for unit loginHandler.ts.RequestHandler(any,any)",MEDIUM,RAW,2026-06-04,43,"loginHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/loginHandler.ts#L8:52,TypeScript,34,5,2
34 lines of code for unit buildFinishedPlanQuery.ts.buildSingleFinishedFlightPlanQuery(),MEDIUM,RAW,2026-06-30,17,buildFinishedPlanQuery.ts.buildSingleFinishedFlightPlanQuery(),backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L186:220,TypeScript,34,1,0
34 lines of code for unit useEditPointMapEffects.ts.useEditPointPreviewGraphics(any),MEDIUM,RAW,2026-07-04,13,useEditPointMapEffects.ts.useEditPointPreviewGraphics(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointMapEffects.ts#L70:112,TypeScript,34,7,1
34 lines of code for unit loginFlow.ts.respondToLoginFailure(any),MEDIUM,RAW,2026-07-14,3,loginFlow.ts.respondToLoginFailure(any),backend/src/routes/auth2/loginFlow.ts#L52:91,TypeScript,34,7,1
34 lines of code for unit spoedReportPdf.ts.renderHtmlToPdfBuffer(string),MEDIUM,RAW,2026-06-29,18,spoedReportPdf.ts.renderHtmlToPdfBuffer(string),backend/src/routes/emails/spoedReportPdf.ts#L43:78,TypeScript,34,2,1
34 lines of code for unit uploadZip(),MEDIUM,RAW,2026-06-04,43,uploadZip(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useUploadZip.ts#L21:61,TypeScript,34,11,0
"34 lines of code for unit createFlightPlan.ts.createFlightPlan(Request,Response)",MEDIUM,RAW,2026-06-04,43,"createFlightPlan.ts.createFlightPlan(Request,Response)",backend/src/routes/flightPlans/createFlightPlan.ts#L10:48,TypeScript,34,4,2
34 lines of code for unit featureLayerPopupResolve.ts.resolveFeaturePopupData(any),MEDIUM,RAW,2026-07-04,13,featureLayerPopupResolve.ts.resolveFeaturePopupData(any),src/hooks/hover-click-handlers/featureLayerPopupResolve.ts#L24:65,TypeScript,34,7,1
33 lines of code for unit handleUpdate(),MEDIUM,RAW,2026-06-04,43,handleUpdate(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/index.tsx#L43:68,TypeScript,33,2,0
33 lines of code for unit index.tsx.TabHeader(),MEDIUM,RAW,2026-06-04,43,index.tsx.TabHeader(),src/Components/HomePage/Body/Left/Common/TabHeader/index.tsx#L9:19,TypeScript,33,1,0
33 lines of code for unit navigateToLocation.ts.navigateToLocation(NavigateToLocationInput),MEDIUM,RAW,2026-07-04,13,navigateToLocation.ts.navigateToLocation(NavigateToLocationInput),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/navigateToLocation.ts#L13:52,TypeScript,33,7,1
33 lines of code for unit buildFinishedPlanQuery.ts.buildFinishedFlightPlansListQuery(unknown),MEDIUM,RAW,2026-06-30,17,buildFinishedPlanQuery.ts.buildFinishedFlightPlansListQuery(unknown),backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L146:184,TypeScript,33,1,1
33 lines of code for unit StepContent.tsx.StepContent(StepContentProps),MEDIUM,RAW,2026-06-04,43,StepContent.tsx.StepContent(StepContentProps),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/StepContent.tsx#L26:98,TypeScript,33,3,1
33 lines of code for unit index.tsx.EnrichedAddPoint(),MEDIUM,RAW,2026-06-04,43,index.tsx.EnrichedAddPoint(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx#L12:44,TypeScript,33,1,0
"33 lines of code for unit keycloakUserLookup.ts.lookupKeycloakUser(Request,string)",MEDIUM,RAW,2026-07-13,4,"keycloakUserLookup.ts.lookupKeycloakUser(Request,string)",backend/src/routes/auth2/keycloakUserLookup.ts#L106:146,TypeScript,33,7,2
33 lines of code for unit patchCoords(any),MEDIUM,RAW,2026-06-10,37,patchCoords(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/Step2Sub2.tsx#L42:76,TypeScript,33,11,1
33 lines of code for unit onSuccess(any),MEDIUM,RAW,2026-07-13,4,onSuccess(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/CreateImageBtn.tsx#L96:133,TypeScript,33,4,1
"33 lines of code for unit grantHelpers.ts.classifyStep2OtpLoginFailure(unknown,ClassifyStep2DebugContext)",MEDIUM,RAW,2026-07-13,4,"grantHelpers.ts.classifyStep2OtpLoginFailure(unknown,ClassifyStep2DebugContext)",backend/src/routes/auth2/grantHelpers.ts#L145:185,TypeScript,33,11,2
33 lines of code for unit FetchFlightPlanListInput.fetchFlightPlanList(FetchFlightPlanListInput),MEDIUM,RAW,2026-07-14,3,FetchFlightPlanListInput.fetchFlightPlanList(FetchFlightPlanListInput),backend/src/helpers/queries/flight-plans/fetchFlightPlanList.ts#L31:70,TypeScript,33,7,1
33 lines of code for unit BuildTimesliderPlanImagesQueryOptions.buildTimesliderPlanImagesQuery(BuildTimesliderPlanImagesQueryOptions),MEDIUM,RAW,2026-06-30,17,BuildTimesliderPlanImagesQueryOptions.buildTimesliderPlanImagesQuery(BuildTimesliderPlanImagesQueryOptions),backend/src/helpers/queries/timeslider/timesliderPlanImages.ts#L22:58,TypeScript,33,3,1
33 lines of code for unit PointsList.tsx.PointsList(),MEDIUM,RAW,2026-06-04,43,PointsList.tsx.PointsList(),src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L19:27,TypeScript,33,1,0
32 lines of code for unit BasemapWidget.tsx.BasemapWidget(),MEDIUM,RAW,2026-06-04,43,BasemapWidget.tsx.BasemapWidget(),src/Components/HomePage/Body/MapViewComp/BasemapWidget.tsx#L6:24,TypeScript,32,7,0
32 lines of code for unit buildImageMarkerGraphics.ts.createNumberedMarkerPair(any),MEDIUM,RAW,2026-07-15,2,buildImageMarkerGraphics.ts.createNumberedMarkerPair(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/buildImageMarkerGraphics.ts#L69:105,TypeScript,32,1,1
32 lines of code for unit useAddPointStepMapClick.ts.useAddPointStepMapClick(any),MEDIUM,RAW,2026-07-13,4,useAddPointStepMapClick.ts.useAddPointStepMapClick(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/useAddPointStepMapClick.ts#L6:55,TypeScript,32,8,1
32 lines of code for unit usePathPointHandlerClick.ts.usePathPointHandlerClick(),MEDIUM,RAW,2026-06-04,43,usePathPointHandlerClick.ts.usePathPointHandlerClick(),src/hooks/hover-click-handlers/usePathPointHandlerClick.ts#L14:55,TypeScript,32,9,0
32 lines of code for unit SingleGeometry.tsx.SingleGeometry(any),MEDIUM,RAW,2026-06-04,43,SingleGeometry.tsx.SingleGeometry(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/SingleGeometry.tsx#L8:82,TypeScript,32,5,1
32 lines of code for unit useEditPointCoordinateEffects.ts.useEditPointCoordinateEffects(any),MEDIUM,RAW,2026-07-13,4,useEditPointCoordinateEffects.ts.useEditPointCoordinateEffects(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointCoordinateEffects.ts#L10:62,TypeScript,32,1,1
32 lines of code for unit handleSubmit(React.FormEvent),MEDIUM,RAW,2026-06-04,43,handleSubmit(React.FormEvent),src/Components/DashboardPage/EditUser/index.tsx#L44:82,TypeScript,32,7,1
32 lines of code for unit handleSubmit(React.FormEvent),MEDIUM,RAW,2026-06-04,43,handleSubmit(React.FormEvent),src/Components/DashboardPage/AddUser/index.tsx#L31:70,TypeScript,32,6,1
32 lines of code for unit syncAttachmentsInPlan.ts.syncGeometryAttachmentsInPlan(any),MEDIUM,RAW,2026-07-13,4,syncAttachmentsInPlan.ts.syncGeometryAttachmentsInPlan(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/syncAttachmentsInPlan.ts#L31:75,TypeScript,32,5,1
32 lines of code for unit ReadOnlyVanTotRange.tsx.ReadOnlyVanTotRange(Props),MEDIUM,RAW,2026-06-04,43,ReadOnlyVanTotRange.tsx.ReadOnlyVanTotRange(Props),src/Components/TimesliderItemDetailPage/sections/ReadOnlyVanTotRange.tsx#L22:80,TypeScript,32,5,1
32 lines of code for unit index.tsx.Step1(),MEDIUM,RAW,2026-06-04,43,index.tsx.Step1(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/index.tsx#L17:42,TypeScript,32,2,0
32 lines of code for unit createSymbols.ts,MEDIUM,RAW,2026-06-04,43,createSymbols.ts,src/helpers/ArcGISHelpers/createSymbols.ts#L1:52,TypeScript,32,1,0
32 lines of code for unit useMapGraphics.ts.useMapGraphics(UseMapGraphicsInput),MEDIUM,RAW,2026-07-04,13,useMapGraphics.ts.useMapGraphics(UseMapGraphicsInput),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts#L22:53,TypeScript,32,1,1
32 lines of code for unit arcgisTokenFetch.ts.fetchArcgisOAuthTokenOnce(ResolvedArcgisTokenConfig),MEDIUM,RAW,2026-07-04,13,arcgisTokenFetch.ts.fetchArcgisOAuthTokenOnce(ResolvedArcgisTokenConfig),backend/src/services/arcgisTokenFetch.ts#L46:83,TypeScript,32,5,1
31 lines of code for unit FetchClientRoleNamesForUserInput.fetchClientRoleNamesForUser(FetchClientRoleNamesForUserInput),MEDIUM,RAW,2026-07-01,16,FetchClientRoleNamesForUserInput.fetchClientRoleNamesForUser(FetchClientRoleNamesForUserInput),backend/src/routes/keycloak/management/users/keycloakAdminClient.ts#L65:102,TypeScript,31,5,1
31 lines of code for unit index.tsx.FiltersSection(),MEDIUM,RAW,2026-06-04,43,index.tsx.FiltersSection(),src/Components/HomePage/Body/Left/Common/FiltersSection/index.tsx#L14:48,TypeScript,31,3,0
"31 lines of code for unit arcgisRouteHandlers.ts.handleArcgisGetProxy(Request,Response)",MEDIUM,RAW,2026-07-13,4,"arcgisRouteHandlers.ts.handleArcgisGetProxy(Request,Response)",backend/src/routes/arcgis/arcgisRouteHandlers.ts#L18:52,TypeScript,31,7,2
"31 lines of code for unit createGeometry.ts.createGeometry(Request,Response)",MEDIUM,RAW,2026-06-04,43,"createGeometry.ts.createGeometry(Request,Response)",backend/src/routes/geometries/createGeometry.ts#L11:45,TypeScript,31,4,2
31 lines of code for unit db.ts.ensureDevicesUpdatesSchema(),MEDIUM,RAW,2026-06-04,43,db.ts.ensureDevicesUpdatesSchema(),backend/src/routes/devices-updates/db.ts#L14:44,TypeScript,31,3,0
31 lines of code for unit onSuccess(any),MEDIUM,RAW,2026-07-13,4,onSuccess(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/submitPointCoordinates.ts#L56:89,TypeScript,31,7,1
31 lines of code for unit pdfReportAttachments.ts.addImageAttachmentPage(any),MEDIUM,RAW,2026-07-13,4,pdfReportAttachments.ts.addImageAttachmentPage(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportAttachments.ts#L47:85,TypeScript,31,4,1
31 lines of code for unit TemplateSelectionStep.tsx.TemplateSelectionStep(TemplateSelectionStepProps),MEDIUM,RAW,2026-07-15,2,TemplateSelectionStep.tsx.TemplateSelectionStep(TemplateSelectionStepProps),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/TemplateSelectionStep.tsx#L21:86,TypeScript,31,3,1
31 lines of code for unit ensureFreshSession.ts.ensureFreshSession(Request),MEDIUM,RAW,2026-07-13,4,ensureFreshSession.ts.ensureFreshSession(Request),backend/src/helpers/auth/ensureFreshSession.ts#L23:62,TypeScript,31,6,1
"31 lines of code for unit fileDownload.ts.downloadWithPasswordHandler(any,any)",MEDIUM,RAW,2026-06-04,43,"fileDownload.ts.downloadWithPasswordHandler(any,any)",backend/src/routes/fileDownload.ts#L86:94,TypeScript,31,6,2
"31 lines of code for unit createGeometryDb.ts.persistNewGeometry(PoolClient,CreateGeometryBody)",MEDIUM,RAW,2026-07-04,13,"createGeometryDb.ts.persistNewGeometry(PoolClient,CreateGeometryBody)",backend/src/helpers/queries/geometries/createGeometryDb.ts#L17:52,TypeScript,31,3,2
31 lines of code for unit updateGeometryTransaction.ts.runGeometryUpdateTransaction(UpdateGeometryTransactionInput),MEDIUM,RAW,2026-07-04,13,updateGeometryTransaction.ts.runGeometryUpdateTransaction(UpdateGeometryTransactionInput),backend/src/helpers/queries/geometries/updateGeometryTransaction.ts#L15:53,TypeScript,31,6,1
"31 lines of code for unit deleteFlightPlan.ts.deleteFlightPlan(Request,Response)",MEDIUM,RAW,2026-06-04,43,"deleteFlightPlan.ts.deleteFlightPlan(Request,Response)",backend/src/routes/flightPlans/deleteFlightPlan.ts#L46:81,TypeScript,31,7,2
31 lines of code for unit index.tsx.AddPointToPlan(),MEDIUM,RAW,2026-06-04,43,index.tsx.AddPointToPlan(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/index.tsx#L19:82,TypeScript,31,1,0
31 lines of code for unit flightPlanColumns.ts.buildFlightPlanSelectColumns(BuildFlightPlanSelectColumnsInput),MEDIUM,RAW,2026-07-01,16,flightPlanColumns.ts.buildFlightPlanSelectColumns(BuildFlightPlanSelectColumnsInput),backend/src/helpers/queries/flight-plans/flightPlanColumns.ts#L32:68,TypeScript,31,2,1
31 lines of code for unit index.tsx.ChangeFlightPlanStatus(),MEDIUM,RAW,2026-06-04,43,index.tsx.ChangeFlightPlanStatus(),src/Components/HomePage/Body/Left/Nabewerking/ChangeFlightPlanStatus/index.tsx#L14:77,TypeScript,31,4,0
31 lines of code for unit useGeometryListMapClick.ts.useGeometryListMapClick(any),MEDIUM,RAW,2026-07-04,13,useGeometryListMapClick.ts.useGeometryListMapClick(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/useGeometryListMapClick.ts#L6:47,TypeScript,31,8,1
31 lines of code for unit Fase3.tsx.Fase3(any),MEDIUM,RAW,2026-06-04,43,Fase3.tsx.Fase3(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/Fase3.tsx#L12:122,TypeScript,31,7,1
31 lines of code for unit handleMapClick(__esri.ViewClickEvent),MEDIUM,RAW,2026-06-06,41,handleMapClick(__esri.ViewClickEvent),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useFotoMapClickHandler.ts#L26:61,TypeScript,31,7,1
31 lines of code for unit fileDownload.ts,MEDIUM,RAW,2026-06-04,43,fileDownload.ts,backend/src/routes/fileDownload.ts#L1:23,TypeScript,31,2,0
30 lines of code for unit postProxyHelpers.ts.forwardArcgisPostRequest(Request),LOW,RAW,2026-07-04,13,postProxyHelpers.ts.forwardArcgisPostRequest(Request),backend/src/routes/arcgis/postProxyHelpers.ts#L60:91,TypeScript,30,6,1
30 lines of code for unit useEditPointMapEffects.ts.useEditPointCleanup(any),LOW,RAW,2026-07-04,13,useEditPointMapEffects.ts.useEditPointCleanup(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointMapEffects.ts#L114:157,TypeScript,30,5,1
"30 lines of code for unit getFinishedPlansTimeslider.ts.getFinishedPlansTimeslider(Request,Response)",LOW,RAW,2026-06-04,43,"getFinishedPlansTimeslider.ts.getFinishedPlansTimeslider(Request,Response)",backend/src/routes/timeslider/getFinishedPlansTimeslider.ts#L7:43,TypeScript,30,4,2
"30 lines of code for unit getGeometries.ts.getGeometries(Request,Response)",LOW,RAW,2026-06-04,43,"getGeometries.ts.getGeometries(Request,Response)",backend/src/routes/geometries/getGeometries.ts#L9:47,TypeScript,30,6,2
"30 lines of code for unit deletePoint.ts.deletePoint(Request,Response)",LOW,RAW,2026-06-04,43,"deletePoint.ts.deletePoint(Request,Response)",backend/src/routes/finished_plans/deletePoint.ts#L4:39,TypeScript,30,5,2
30 lines of code for unit geoJsonExport.ts.exportPointsPlansGeoJsonZip(any),LOW,RAW,2026-07-17,0,geoJsonExport.ts.exportPointsPlansGeoJsonZip(any),src/helpers/tableExports/geoJsonExport.ts#L6:38,TypeScript,30,1,1
30 lines of code for unit index.tsx.FlightPlans(any),LOW,RAW,2026-06-04,43,index.tsx.FlightPlans(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/index.tsx#L9:46,TypeScript,30,4,1
30 lines of code for unit spoedReportHtml.ts,LOW,RAW,2026-06-29,18,spoedReportHtml.ts,backend/src/routes/emails/spoedReportHtml.ts#L1:81,TypeScript,30,1,0
30 lines of code for unit WizardPointsList.tsx.WizardPointsList(WizardPointsListProps),LOW,RAW,2026-07-04,13,WizardPointsList.tsx.WizardPointsList(WizardPointsListProps),src/Components/HomePage/Body/Left/Common/WizardPointsList.tsx#L36:49,TypeScript,30,3,1
30 lines of code for unit index.tsx.EditPointDetails(),LOW,RAW,2026-06-04,43,index.tsx.EditPointDetails(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/index.tsx#L14:84,TypeScript,30,2,0
30 lines of code for unit handleUpdate(),LOW,RAW,2026-06-04,43,handleUpdate(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/UpdateBtn.tsx#L28:60,TypeScript,30,6,0
30 lines of code for unit FotoPanel.tsx.FotoPanel(any),LOW,RAW,2026-06-06,41,FotoPanel.tsx.FotoPanel(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/FotoPanel.tsx#L24:64,TypeScript,30,2,1
30 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,43,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx#L50:79,TypeScript,30,7,0
30 lines of code for unit handleConfirm(),LOW,RAW,2026-06-04,43,handleConfirm(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/ConfirmButton.tsx#L20:55,TypeScript,30,5,0
30 lines of code for unit renderDownloadPage.ts.renderDownloadPage(any),LOW,RAW,2026-07-01,16,renderDownloadPage.ts.renderDownloadPage(any),backend/src/helpers/html/renderDownloadPage.ts#L21:54,TypeScript,30,2,1
"30 lines of code for unit createPoint.ts.createPoint(Request,Response)",LOW,RAW,2026-06-04,43,"createPoint.ts.createPoint(Request,Response)",backend/src/routes/points/createPoint.ts#L14:46,TypeScript,30,3,2
30 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,43,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Buttons.tsx#L42:72,TypeScript,30,2,0
30 lines of code for unit App.tsx.App(),LOW,RAW,2026-06-04,43,App.tsx.App(),src/App.tsx#L16:65,TypeScript,30,7,0
"30 lines of code for unit createGeometryGraphicCore.ts.createGeometryGraphic(BaseGeometryData,CreateGeometryGraphicOptions)",LOW,RAW,2026-07-17,0,"createGeometryGraphicCore.ts.createGeometryGraphic(BaseGeometryData,CreateGeometryGraphicOptions)",src/helpers/ArcGISHelpers/createGeometryGraphicCore.ts#L14:52,TypeScript,30,5,2
30 lines of code for unit singleFinishedPlanCtes.ts.buildSingleFinishedPlanCtes(),LOW,RAW,2026-07-04,13,singleFinishedPlanCtes.ts.buildSingleFinishedPlanCtes(),backend/src/helpers/queries/finished-plans/singleFinishedPlanCtes.ts#L3:32,TypeScript,30,1,0
30 lines of code for unit mapPointerHoverHandler.ts.createMapPointerHoverHandler(any),LOW,RAW,2026-07-13,4,mapPointerHoverHandler.ts.createMapPointerHoverHandler(any),src/Components/HomePage/Body/MapViewComp/mapPointerHoverHandler.ts#L8:17,TypeScript,30,6,1
