Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
McCabe complexity of 6 for unit useTemplateFlightSelectionStepProps.ts.useTemplateFlightSelectionStepProps(any),LOW,RAW,2026-07-18,3,useTemplateFlightSelectionStepProps.ts.useTemplateFlightSelectionStepProps(any),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/useTemplateFlightSelectionStepProps.ts#L5:27,TypeScript,22,6,1
McCabe complexity of 6 for unit usePointGraphicsEffects.ts.usePointGraphicsClick(any),LOW,RAW,2026-07-14,7,usePointGraphicsEffects.ts.usePointGraphicsClick(any),src/hooks/features/usePointGraphicsEffects.ts#L38:62,TypeScript,21,6,1
McCabe complexity of 6 for unit computeRealmRoleDiff.ts.computeRealmRoleDiff(any),LOW,RAW,2026-07-17,4,computeRealmRoleDiff.ts.computeRealmRoleDiff(any),backend/src/routes/keycloak/management/users/computeRealmRoleDiff.ts#L3:30,TypeScript,21,6,1
"McCabe complexity of 6 for unit regioPlanAssertions.ts.assertPlanRegiosWithDb(RegioTestReporter,any)",LOW,RAW,2026-07-18,3,"regioPlanAssertions.ts.assertPlanRegiosWithDb(RegioTestReporter,any)",backend/scripts/regioPlanAssertions.ts#L26:52,TypeScript,21,6,2
McCabe complexity of 7 for unit uploadReportZipFile.ts.uploadReportZipFile(any),LOW,RAW,2026-07-17,4,uploadReportZipFile.ts.uploadReportZipFile(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/uploadReportZipFile.ts#L4:32,TypeScript,21,7,1
McCabe complexity of 6 for unit useTableLayout.ts.useTableLayout(UseTableLayoutInput),LOW,RAW,2026-07-04,17,useTableLayout.ts.useTableLayout(UseTableLayoutInput),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableLayout.ts#L8:29,TypeScript,21,6,1
"McCabe complexity of 6 for unit findFotoMarkerAttachmentIndex.ts.findFotoMarkerAttachmentIndex(__esri.HitTestResult,AttachmentType[])",LOW,RAW,2026-07-18,3,"findFotoMarkerAttachmentIndex.ts.findFotoMarkerAttachmentIndex(__esri.HitTestResult,AttachmentType[])",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/findFotoMarkerAttachmentIndex.ts#L3:26,TypeScript,21,6,2
McCabe complexity of 7 for unit PointItemCheckBox.tsx.PointItemCheckBox(PointItemCheckBoxProps),LOW,RAW,2026-07-15,6,PointItemCheckBox.tsx.PointItemCheckBox(PointItemCheckBoxProps),src/Components/HomePage/Body/Left/Common/PointItemCheckBox.tsx#L18:46,TypeScript,20,7,1
McCabe complexity of 7 for unit getTransformedCoordinates.ts.getTransformedCoordinates(TransformCoordinatesInput),LOW,RAW,2026-07-04,17,getTransformedCoordinates.ts.getTransformedCoordinates(TransformCoordinatesInput),src/helpers/ArcGISHelpers/getTransformedCoordinates.ts#L10:34,TypeScript,20,7,1
McCabe complexity of 7 for unit loginErrorDecision.ts.resolveCredentialOrAmbiguousLoginError(any),LOW,RAW,2026-07-17,4,loginErrorDecision.ts.resolveCredentialOrAmbiguousLoginError(any),backend/src/routes/auth2/loginErrorDecision.ts#L58:85,TypeScript,20,7,1
McCabe complexity of 6 for unit viewPlanStepMapActions.ts.goToGeometryCenter(any),LOW,RAW,2026-07-17,4,viewPlanStepMapActions.ts.goToGeometryCenter(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/viewPlanStepMapActions.ts#L69:94,TypeScript,20,6,1
McCabe complexity of 6 for unit keycloakUserApi.ts.createKeycloakUser(any),LOW,RAW,2026-07-04,17,keycloakUserApi.ts.createKeycloakUser(any),src/Components/DashboardPage/shared/keycloakUserApi.ts#L47:72,TypeScript,20,6,1
McCabe complexity of 6 for unit exportFlightPath(),LOW,RAW,2026-06-04,47,exportFlightPath(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/VliegrouteExporteren/index.tsx#L37:59,TypeScript,20,6,0
McCabe complexity of 6 for unit submitCreateUser.ts.submitCreateUser(any),LOW,RAW,2026-07-18,3,submitCreateUser.ts.submitCreateUser(any),src/Components/DashboardPage/AddUser/submitCreateUser.ts#L20:43,TypeScript,20,6,1
"McCabe complexity of 6 for unit entityDeleteHelpers.ts.removePointIdsFromFlightPlans(PoolClient,number[])",LOW,RAW,2026-07-01,20,"entityDeleteHelpers.ts.removePointIdsFromFlightPlans(PoolClient,number[])",backend/src/helpers/entities/entityDeleteHelpers.ts#L72:98,TypeScript,20,6,2
McCabe complexity of 6 for unit uploadZip(),LOW,RAW,2026-06-04,47,uploadZip(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useUploadZip.ts#L21:41,TypeScript,20,6,0
McCabe complexity of 7 for unit BasemapWidget.tsx.BasemapWidget(),LOW,RAW,2026-06-04,47,BasemapWidget.tsx.BasemapWidget(),src/Components/HomePage/Body/MapViewComp/BasemapWidget.tsx#L6:12,TypeScript,20,7,0
McCabe complexity of 7 for unit featureLayerPopupResolve.ts.resolveFeaturePopupData(any),LOW,RAW,2026-07-04,17,featureLayerPopupResolve.ts.resolveFeaturePopupData(any),src/hooks/hover-click-handlers/featureLayerPopupResolve.ts#L28:52,TypeScript,19,7,1
McCabe complexity of 6 for unit selectGeometryFromMapClick.ts.selectGeometryFromMapClick(any),LOW,RAW,2026-07-17,4,selectGeometryFromMapClick.ts.selectGeometryFromMapClick(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/selectGeometryFromMapClick.ts#L4:31,TypeScript,19,6,1
McCabe complexity of 6 for unit usePointGraphicsEffects.ts.usePointGraphicsRendering(any),LOW,RAW,2026-07-14,7,usePointGraphicsEffects.ts.usePointGraphicsRendering(any),src/hooks/features/usePointGraphicsEffects.ts#L10:36,TypeScript,19,6,1
McCabe complexity of 7 for unit parseTimesliderImageQuery.ts.parseTimesliderImageQuery(URLSearchParams),LOW,RAW,2026-07-04,17,parseTimesliderImageQuery.ts.parseTimesliderImageQuery(URLSearchParams),src/Components/TimesliderItemDetailPage/parseTimesliderImageQuery.ts#L32:57,TypeScript,19,7,1
"McCabe complexity of 7 for unit FinishedPlanWriter.insertOneAttachment(FinishedPlanPoint,FinishedPlanAttachment)",LOW,RAW,2026-07-01,20,"FinishedPlanWriter.insertOneAttachment(FinishedPlanPoint,FinishedPlanAttachment)",backend/src/helpers/finished-plans/createFinishedPlanDb.ts#L177:198,TypeScript,19,7,2
"McCabe complexity of 7 for unit formatPlanGeometries.ts.formatFinishedPlansWithGeometries(Record<string, unknown>,any)",LOW,RAW,2026-06-30,21,"formatPlanGeometries.ts.formatFinishedPlansWithGeometries(Record<string, unknown>,any)",backend/src/helpers/queries/geometries/formatPlanGeometries.ts#L147:160,TypeScript,19,7,2
McCabe complexity of 7 for unit parseKeycloakAdminTokenResponse.ts.parseKeycloakAdminTokenResponse(Response),LOW,RAW,2026-07-14,7,parseKeycloakAdminTokenResponse.ts.parseKeycloakAdminTokenResponse(Response),backend/src/services/parseKeycloakAdminTokenResponse.ts#L10:27,TypeScript,18,7,1
McCabe complexity of 7 for unit resolveDebouncedPointWgs84.ts.resolveDebouncedPointWgs84(PointFormState),LOW,RAW,2026-07-04,17,resolveDebouncedPointWgs84.ts.resolveDebouncedPointWgs84(PointFormState),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/resolveDebouncedPointWgs84.ts#L5:26,TypeScript,18,7,1
"McCabe complexity of 7 for unit formatPlanGeometries.ts.formatPlansWithGeometries(Record<string, unknown>)",LOW,RAW,2026-06-30,21,"formatPlanGeometries.ts.formatPlansWithGeometries(Record<string, unknown>)",backend/src/helpers/queries/geometries/formatPlanGeometries.ts#L73:94,TypeScript,18,7,1
McCabe complexity of 6 for unit refreshFeatureStores.ts.refreshFeatureStores(string),LOW,RAW,2026-07-17,4,refreshFeatureStores.ts.refreshFeatureStores(string),src/lib/refreshFeatureStores.ts#L4:24,TypeScript,18,6,1
McCabe complexity of 6 for unit useGeometryGraphicsEffects.ts.useGeometryGraphicsRendering(any),LOW,RAW,2026-07-14,7,useGeometryGraphicsEffects.ts.useGeometryGraphicsRendering(any),src/hooks/features/useGeometryGraphicsEffects.ts#L17:41,TypeScript,17,6,1
"McCabe complexity of 7 for unit selectedPointDetailsData.ts.buildSelectedPointDetails(EnrichedPointType,Option[],Option[])",LOW,RAW,2026-07-14,7,"selectedPointDetailsData.ts.buildSelectedPointDetails(EnrichedPointType,Option[],Option[])",src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/SelectedPointDetails/selectedPointDetailsData.ts#L5:25,TypeScript,17,7,3
McCabe complexity of 6 for unit drawingToolMapCleanup.ts.clearCurrentlyDrawingGraphics(MapView|null|undefined),LOW,RAW,2026-06-10,41,drawingToolMapCleanup.ts.clearCurrentlyDrawingGraphics(MapView|null|undefined),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/drawingToolMapCleanup.ts#L6:27,TypeScript,17,6,1
McCabe complexity of 7 for unit navigateToLocation.ts.navigateToLocation(NavigateToLocationInput),LOW,RAW,2026-07-04,17,navigateToLocation.ts.navigateToLocation(NavigateToLocationInput),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/navigateToLocation.ts#L12:30,TypeScript,17,7,1
"McCabe complexity of 6 for unit parseAgentReport.ts.parseAgentReportBody(Record<string, unknown>)",LOW,RAW,2026-07-04,17,"parseAgentReport.ts.parseAgentReportBody(Record<string, unknown>)",backend/src/routes/devices-updates/agent/parseAgentReport.ts#L18:33,TypeScript,16,6,1
"McCabe complexity of 7 for unit BuildFlightPlanQueryOptions.resolveFlightPlanQueryScalars(BuildFlightPlanQueryOptions,string)",LOW,RAW,2026-07-18,3,"BuildFlightPlanQueryOptions.resolveFlightPlanQueryScalars(BuildFlightPlanQueryOptions,string)",backend/src/helpers/queries/flight-plans/buildFlightPlanQueryParts.ts#L57:75,TypeScript,16,7,2
"McCabe complexity of 7 for unit geometryHerhalen.ts.sortGeometriesForSelection(Geometry[],number[])",LOW,RAW,2026-07-04,17,"geometryHerhalen.ts.sortGeometriesForSelection(Geometry[],number[])",src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/geometryHerhalen.ts#L27:46,TypeScript,16,7,2
"McCabe complexity of 6 for unit deleteFotoFromArcgis.ts.deleteFotoFromArcgis(AttachmentType,void)",LOW,RAW,2026-07-18,3,"deleteFotoFromArcgis.ts.deleteFotoFromArcgis(AttachmentType,void)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/deleteFotoFromArcgis.ts#L5:23,TypeScript,16,6,2
McCabe complexity of 6 for unit filterPlansByPeriod.ts.matchesPeriod(any),LOW,RAW,2026-07-17,4,filterPlansByPeriod.ts.matchesPeriod(any),src/hooks/filters/filterPlansByPeriod.ts#L14:37,TypeScript,16,6,1
McCabe complexity of 6 for unit nearestPoint.ts.findNearestPoint(any),LOW,RAW,2026-07-14,7,nearestPoint.ts.findNearestPoint(any),src/hooks/hover-click-handlers/nearestPoint.ts#L4:24,TypeScript,16,6,1
McCabe complexity of 6 for unit showPlanSearchListHoverCore.ts.showPlanSearchListHover(any),LOW,RAW,2026-07-21,0,showPlanSearchListHoverCore.ts.showPlanSearchListHover(any),src/hooks/hover-click-handlers/showPlanSearchListHoverCore.ts#L9:30,TypeScript,16,6,1
"McCabe complexity of 7 for unit PointsFilters.loadPoints(PointsFilters,Partial<PointsState>,any)",LOW,RAW,2026-06-04,47,"PointsFilters.loadPoints(PointsFilters,Partial<PointsState>,any)",src/hooks/features/usePointsStore.ts#L39:66,TypeScript,16,7,3
McCabe complexity of 6 for unit selectedPlansPointsList.ts.collectSelectedDataFromPlan(FinishedFlightPlanType),LOW,RAW,2026-07-17,4,selectedPlansPointsList.ts.collectSelectedDataFromPlan(FinishedFlightPlanType),src/helpers/timeslider/selectedPlansPointsList.ts#L48:67,TypeScript,16,6,1
McCabe complexity of 6 for unit importPointRowNormalization.ts.to01(unknown),LOW,RAW,2026-07-01,20,importPointRowNormalization.ts.to01(unknown),backend/src/helpers/points/importPointRowNormalization.ts#L42:57,TypeScript,16,6,1
McCabe complexity of 6 for unit renderTabContent(),LOW,RAW,2026-06-04,47,renderTabContent(),src/Components/HomePage/Body/Bottom/PlansView/index.tsx#L19:34,TypeScript,16,6,0
McCabe complexity of 6 for unit syncScrollPositions.ts.syncScrollPositions(any),LOW,RAW,2026-07-13,8,syncScrollPositions.ts.syncScrollPositions(any),src/Components/HomePage/Body/Bottom/PointsView/common/functions/syncScrollPositions.ts#L3:24,TypeScript,15,6,1
"McCabe complexity of 6 for unit InputComp.tsx.resolveInputField(InputCompProps,any)",LOW,RAW,2026-07-18,3,"InputComp.tsx.resolveInputField(InputCompProps,any)",src/Components/HomePage/Body/Left/Common/FormComponents/InputComp.tsx#L65:107,TypeScript,15,6,2
McCabe complexity of 7 for unit validateSpoedReportRequest.ts.validateSpoedReportFields(SpoedReportBody),LOW,RAW,2026-07-17,4,validateSpoedReportRequest.ts.validateSpoedReportFields(SpoedReportBody),backend/src/routes/emails/validateSpoedReportRequest.ts#L24:43,TypeScript,15,7,1
McCabe complexity of 6 for unit useSyncFlightPlanTimes.ts.useSyncFlightPlanTimes(FlightPlanType),LOW,RAW,2026-07-18,3,useSyncFlightPlanTimes.ts.useSyncFlightPlanTimes(FlightPlanType),src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/useSyncFlightPlanTimes.ts#L7:22,TypeScript,15,6,1
"McCabe complexity of 7 for unit editGeometryHelpers.ts.zoomMapToGeometryPoints(__esri.MapView|null|undefined,Geometry)",LOW,RAW,2026-07-04,17,"editGeometryHelpers.ts.zoomMapToGeometryPoints(__esri.MapView|null|undefined,Geometry)",src/Components/HomePage/Body/Left/Tools/EditGeometry/editGeometryHelpers.ts#L35:55,TypeScript,15,7,2
"McCabe complexity of 6 for unit SortedAttachment.resolveMarkerPoint(string|null|undefined,Map<string, number>)",LOW,RAW,2026-07-15,6,"SortedAttachment.resolveMarkerPoint(string|null|undefined,Map<string, number>)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/buildImageMarkerGraphics.ts#L50:69,TypeScript,15,6,2
"McCabe complexity of 6 for unit grantHelpers.ts.classifyGrantFailure(unknown,any)",LOW,RAW,2026-07-17,4,"grantHelpers.ts.classifyGrantFailure(unknown,any)",backend/src/routes/auth2/grantHelpers.ts#L72:92,TypeScript,14,6,2
McCabe complexity of 6 for unit resolveRegioFilter.ts.getSessionRealmRoles(Request),LOW,RAW,2026-07-01,20,resolveRegioFilter.ts.getSessionRealmRoles(Request),backend/src/helpers/queries/shared/resolveRegioFilter.ts#L28:44,TypeScript,14,6,1
McCabe complexity of 6 for unit featureLayerLabelsSync.ts.refreshFeatureLayerLabels(any),LOW,RAW,2026-07-04,17,featureLayerLabelsSync.ts.refreshFeatureLayerLabels(any),src/hooks/hover-click-handlers/featureLayerLabelsSync.ts#L7:26,TypeScript,14,6,1
McCabe complexity of 7 for unit grantError.ts.extractGrantError(unknown),LOW,RAW,2026-07-13,8,grantError.ts.extractGrantError(unknown),backend/src/routes/auth2/grantError.ts#L54:68,TypeScript,14,7,1
McCabe complexity of 6 for unit featureLayerLabelText.ts,LOW,RAW,2026-07-18,3,featureLayerLabelText.ts,src/hooks/hover-click-handlers/featureLayerLabelText.ts#L1:14,TypeScript,14,6,0
"McCabe complexity of 7 for unit RawPoint.buildTemplateGeometryFromFullData(number,Record<string, unknown>)",LOW,RAW,2026-07-17,4,"RawPoint.buildTemplateGeometryFromFullData(number,Record<string, unknown>)",backend/src/helpers/queries/geometries/buildTemplateGeometryGroup.ts#L7:23,TypeScript,14,7,2
McCabe complexity of 6 for unit grantError.ts.readEmbeddedGrantError(string),LOW,RAW,2026-07-17,4,grantError.ts.readEmbeddedGrantError(string),backend/src/routes/auth2/grantError.ts#L37:52,TypeScript,14,6,1
