Description,Severity,Status,First Seen,Issue age,Lines of code,Redundant lines of code,Occurrences,Same file,Same component,Technology,Locations
9 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,9,9,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/Buttons.tsx#L28:38,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/index.tsx#L225:233"
9 lines occurring 2 times,HIGH,RAW,2026-07-04,0,9,9,2,true,true,TypeScript,"backend/src/routes/devices-updates/db.ts#L98:106,backend/src/routes/devices-updates/db.ts#L116:124"
6 lines occurring 4 times in 4 files,HIGH,RAW,2026-07-04,0,6,18,4,false,true,TypeScript,"backend/src/routes/flightPlans/getAllFlightPlans.ts#L6:11,backend/src/routes/flightPlans/getFullPreparedFlightPlans.ts#L5:10,backend/src/routes/flightPlans/getPrepreparedFlightPlans.ts#L5:10,backend/src/routes/flightPlans/getUnPreparedPlans.ts#L5:10"
6 lines occurring 4 times in 3 files,HIGH,RAW,2026-07-04,0,6,18,4,false,false,TypeScript,"backend/src/helpers/queries/geometries/geometryJson.ts#L13:18,src/helpers/points/pointColumnKeys.ts#L2:7,src/helpers/points/pointColumnKeys.ts#L18:23,backend/src/helpers/queries/points/pointCoreColumns.ts#L2:7"
7 lines occurring 3 times in 3 files,HIGH,RAW,2026-07-04,0,7,14,3,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/helpers/getDistanceInMeters.ts#L9:17,src/helpers/getDistanceMeters.ts#L9:16,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx#L47:55"
6 lines occurring 4 times in 4 files,HIGH,RAW,2026-07-04,0,6,18,4,false,false,TypeScript,"src/Components/HomePage/Body/Left/Common/PeriodFilterPanel.tsx#L5:10,src/hooks/zustand/nabewerking/useChangePlanStatusState.ts#L24:31,src/hooks/zustand/nabewerking/useCreateReportState.ts#L33:40,src/hooks/zustand/nabewerking/useFinishedPlansState.ts#L29:36"
7 lines occurring 3 times in 3 files,HIGH,RAW,2026-07-04,0,7,14,3,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/index.tsx#L72:79,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/index.tsx#L105:112,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/StepContent.tsx#L120:127"
6 lines occurring 4 times in 4 files,HIGH,RAW,2026-07-04,0,6,18,4,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Form.tsx#L31:36,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/EditFlight/FormElements.tsx#L30:35,src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/FormInputs.tsx#L29:34,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/index.tsx#L28:33"
7 lines occurring 3 times in 3 files,HIGH,RAW,2026-07-04,0,7,14,3,false,false,TypeScript,"src/helpers/ArcGISHelpers/createNewPointEvent.ts#L16:22,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/index.tsx#L63:69,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx#L88:94"
7 lines occurring 3 times in 3 files,HIGH,RAW,2026-07-04,0,7,14,3,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Common/Filter.tsx#L12:18,src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/Filter/index.tsx#L10:16,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Filter/index.tsx#L12:18"
7 lines occurring 3 times in 3 files,HIGH,RAW,2026-07-04,0,7,14,3,false,false,TypeScript,"src/Types/finished_plans.ts#L30:36,backend/src/helpers/validators/finishedPlan.ts#L37:43,src/Types/index.ts#L4:10"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,5,8,8,2,false,false,TypeScript,"src/Types/devices.ts#L10:17,backend/src/routes/devices-updates/types.ts#L14:21"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,8,8,2,false,true,TypeScript,"backend/src/helpers/queries/points/pointSqlBuilders.ts#L29:36,backend/src/helpers/queries/geometries/updateGeometryPoints.ts#L30:37"
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-07-04,0,6,12,3,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/helpers/parsePointImportFile.ts#L24:29,src/helpers/ZustandStates/popUpState.ts#L6:11,src/hooks/zustand/tools/useDeletePointState.ts#L101:106"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-05,29,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/SelectButtons.tsx#L34:43,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/SelectButtons.tsx#L43:52"
8 lines occurring 2 times,HIGH,RAW,2026-07-04,0,8,8,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/pointMapGraphics.ts#L90:98,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/pointMapGraphics.ts#L113:121"
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-07-04,0,6,12,3,false,false,TypeScript,"src/Types/index.ts#L31:36,src/hooks/flightPlan/populateFormFromPlan.ts#L4:9,src/hooks/flightPlan/usePopulateFlightPlanFormEffect.ts#L28:33"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-05,29,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/SelectButtons.tsx#L20:29,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/SelectButtons.tsx#L26:35"
6 lines occurring 3 times,HIGH,RAW,2026-07-04,0,6,12,3,true,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L14:19,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L47:52,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L83:88"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,5,8,8,2,false,false,TypeScript,"src/Types/devices.ts#L1:8,backend/src/routes/devices-updates/types.ts#L1:8"
8 lines occurring 2 times,HIGH,RAW,2026-07-04,0,8,8,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L47:55,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L83:91"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/index.tsx#L7:15,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/Submit.tsx#L7:15"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,5,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx#L22:30,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/PointsBuffer.tsx#L10:18"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,30,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/ViewPlans/PlanInformation.tsx#L5:14,src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/ViewPlans/PlanInformation.tsx#L7:16"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,5,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/PointsList.tsx#L54:62,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx#L54:62"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-06,28,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/SinglePlan.tsx#L12:20,src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/SinglePlan.tsx#L19:28"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,8,8,2,false,true,TypeScript,"src/Components/DashboardPage/ResetPassword/index.tsx#L67:85,src/Components/DashboardPage/EditUser/index.tsx#L78:96"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,30,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Step3/index.tsx#L9:17,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Step2/index.tsx#L9:17"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,8,8,2,false,true,TypeScript,"backend/src/routes/points/editPointStatus.ts#L6:14,backend/src/routes/flightPlans/updateFlightPlanStatus.ts#L6:14"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,5,8,8,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/helpers/usePlanDuplicateState.ts#L56:63,src/hooks/zustand/voorbereiding/useViewPlanState.ts#L81:88"
6 lines occurring 3 times,HIGH,RAW,2026-07-04,0,6,12,3,true,true,TypeScript,"backend/scripts/verifyRegioFlightPlanCases.ts#L164:169,backend/scripts/verifyRegioFlightPlanCases.ts#L218:223,backend/scripts/verifyRegioFlightPlanCases.ts#L244:249"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,8,8,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/helpers/parsePointImportFile.ts#L24:31,src/helpers/ZustandStates/popUpState.ts#L6:13"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,24,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/AddToPlan/Step1.tsx#L6:15,src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/Step1.tsx#L6:15"
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-07-04,0,6,12,3,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/AandachtspuntDetailsFields.tsx#L43:48,src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Form.tsx#L13:18,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Form.tsx#L18:23"
8 lines occurring 2 times,HIGH,RAW,2026-06-04,30,8,8,2,true,true,TypeScript,"src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableScrollWidth.ts#L15:22,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableScrollWidth.ts#L50:57"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step3/Form.tsx#L13:21,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Form.tsx#L18:26"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,8,8,2,false,true,TypeScript,"src/helpers/tokens/ArcGISUserToken.ts#L34:41,src/helpers/refreshToken.ts#L10:17"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,30,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/index.tsx#L62:69,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx#L87:94"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,24,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step2/index.tsx#L28:35,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/UpdateBtn.tsx#L15:22"
6 lines occurring 3 times in 2 files,HIGH,RAW,2026-07-04,0,6,12,3,false,true,TypeScript,"src/helpers/tokens/ArcGISUserToken.ts#L35:40,src/helpers/tokens/ArcGISUserToken.ts#L58:63,src/helpers/refreshToken.ts#L25:30"
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-07-04,0,6,12,3,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/templateFlightStates.ts#L5:12,src/hooks/zustand/useAddPointStates.ts#L5:12,src/hooks/zustand/voorbereiding/useFlightPlanState.ts#L35:42"
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-07-04,0,6,12,3,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/helpers/getDistanceInMeters.ts#L2:7,src/helpers/getDistanceMeters.ts#L2:7,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx#L40:45"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,24,8,8,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/templateFlightStates.ts#L33:40,src/hooks/zustand/voorbereiding/useFlightPlanState.ts#L73:80"
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-07-04,0,6,12,3,false,false,TypeScript,"src/Components/HomePage/Body/Left/Common/AandachtspuntDetailsFields.tsx#L13:18,src/hooks/zustand/useDrawingStore.ts#L16:21,src/hooks/zustand/useEnrichedPointState.ts#L32:39"
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-07-04,0,6,12,3,false,false,TypeScript,"src/Components/HomePage/Body/Left/Common/ResultTab/PointsList.tsx#L33:38,src/Components/HomePage/Body/Left/Common/ResultTab/PointsListEdit.tsx#L44:49,src/hooks/resultTab/useResultTabStarredPointActions.ts#L35:40"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-01,3,6,6,2,false,true,TypeScript,"backend/src/routes/timeslider/getGeometryPlanImages.ts#L5:10,backend/src/routes/timeslider/getPointPlanImages.ts#L5:10"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/GeometriesList.tsx#L159:166,src/hooks/viewPlan/useMapPointSelectionClick.ts#L24:33"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,5,6,6,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx#L36:47,src/hooks/viewPlan/useMapPointSelectionClick.ts#L28:39"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,5,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/PointsList.tsx#L11:18,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx#L11:18"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,6,6,2,false,true,TypeScript,"src/helpers/ArcGISHelpers/createPin.ts#L25:30,src/helpers/timeslider/selectedPlansPointsList.ts#L135:140"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,6,6,2,false,true,TypeScript,"backend/src/routes/template_plans/createTemplateFlightPlan.ts#L11:29,backend/src/routes/template_plans/createTemplateName.ts#L10:25"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,30,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderGeometries.ts#L34:44,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanGeometries.ts#L43:53"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx#L75:82,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx#L84:91"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,6,6,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx#L20:25,src/api-hooks/templateFlights/types.ts#L4:9"
6 lines occurring 2 times,HIGH,RAW,2026-07-04,0,6,6,2,true,true,TypeScript,"backend/scripts/verifyRegioPointsGeometries.ts#L14:19,backend/scripts/verifyRegioPointsGeometries.ts#L38:43"
6 lines occurring 2 times,HIGH,RAW,2026-07-01,3,6,6,2,true,true,TypeScript,"backend/src/routes/reportUpload.ts#L82:87,backend/src/routes/reportUpload.ts#L123:128"
6 lines occurring 2 times,HIGH,RAW,2026-07-04,0,6,6,2,true,true,TypeScript,"src/hooks/popUpModal/usePopupController.ts#L34:40,src/hooks/popUpModal/usePopupController.ts#L60:66"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,24,6,6,2,false,false,TypeScript,"src/helpers/ArcGISHelpers/createGeometryMapGraphics.ts#L54:60,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/index.tsx#L120:126"
6 lines occurring 2 times,HIGH,RAW,2026-07-04,0,6,6,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Buttons.tsx#L20:25,src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Buttons.tsx#L61:66"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,30,7,7,2,false,true,TypeScript,"src/hooks/filters/usePlansFilterStore.ts#L9:18,src/hooks/filters/usePointsFilterStore.ts#L12:21"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/BottomTabs/KaartlagenlijstTab.tsx#L6:14,src/Components/HomePage/Body/Left/Common/BottomTabs/SearchedTab.tsx#L6:15"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processGeometry.ts#L84:89,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processPoint.ts#L72:77"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-01,3,6,6,2,false,true,TypeScript,"backend/src/routes/emails/deleteSingleEmail.ts#L23:30,backend/src/routes/emails/updateSingleEmail.ts#L23:30"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,false,TypeScript,"src/helpers/points/buildPointUpdatePayload.ts#L4:10,backend/src/helpers/validators/finishedPlan.ts#L38:44"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,6,6,2,false,true,TypeScript,"src/hooks/popUpModal/setupClickListener.ts#L17:22,src/hooks/popUpModal/usePopupController.ts#L44:49"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/PointDetails.tsx#L7:14,src/Components/HomePage/Body/Left/Common/ResultTab/PointDetails.tsx#L8:15"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/Buttons.tsx#L45:50,src/Components/HomePage/Body/Left/Tools/EditGeometry/editGeometryHelpers.ts#L51:56"
6 lines occurring 2 times,HIGH,RAW,2026-07-04,0,6,6,2,true,true,TypeScript,"src/Components/HomePage/Body/MapViewComp/useMapHoverHighlight.ts#L14:19,src/Components/HomePage/Body/MapViewComp/useMapHoverHighlight.ts#L79:84"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,30,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/index.tsx#L28:37,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useFilterPlanPoints.ts#L13:22"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,24,7,7,2,false,true,TypeScript,"src/hooks/zustand/nabewerking/useChangePlanStatusState.ts#L43:52,src/hooks/zustand/nabewerking/useCreateReportState.ts#L55:64"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,24,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section2.tsx#L7:14,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section4.tsx#L9:16"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx#L104:112,src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx#L118:126"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,24,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/Step2Sub2.tsx#L8:15,src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/Step2Sub2.tsx#L9:16"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx#L44:50,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx#L49:55"
6 lines occurring 2 times,HIGH,RAW,2026-07-01,3,6,6,2,true,true,TypeScript,"backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L66:71,backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L105:110"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/GeometriesList.tsx#L41:47,src/Components/HomePage/Body/Left/Common/PointItemCheckBox.tsx#L104:110"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-01,3,6,6,2,false,true,TypeScript,"backend/src/routes/consts/getLuchtvaartuig.ts#L5:10,backend/src/routes/consts/getOrganisaties.ts#L5:10"
6 lines occurring 2 times,HIGH,RAW,2026-06-04,30,6,6,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderGeometries.ts#L24:31,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderGeometries.ts#L53:60"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/index.tsx#L59:67,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/StepContent.tsx#L108:115"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/helpers/timeslider/flightPlansYellowHighlights.ts#L88:97,src/helpers/timeslider/selectedPlansPointsList.ts#L173:182"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/ClickedPlan.tsx#L18:25,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlanDetails/DropDown.tsx#L36:43"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,24,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/index.tsx#L13:20,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/index.tsx#L15:22"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,6,6,2,false,true,TypeScript,"src/helpers/ArcGISHelpers/createPin.ts#L21:28,src/helpers/ArcGISHelpers/createYellowBorder.ts#L10:17"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processGeometry.ts#L26:32,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processPoint.ts#L22:28"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,5,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx#L69:78,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/NextBtn.tsx#L36:45"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-05,29,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/drawYellowPlanGraphics.ts#L61:69,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/index.tsx#L77:85"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,30,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/ChangeFlightPlanStatus/FlightPlan.tsx#L24:32,src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step1/SinglePlan.tsx#L26:34"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentGeometriesList.tsx#L45:67,src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/NewGeometriesList.tsx#L38:56"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processGeometry.ts#L127:135,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processPoint.ts#L114:122"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx#L96:105,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx#L106:115"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx#L44:51,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx#L35:42"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,5,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/FiltersSection/FilterInput.tsx#L10:15,src/Components/HomePage/Body/Left/Common/FormComponents/InputComp.tsx#L11:16"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PlansList.tsx#L25:33,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L27:32"
