ID,Path,Component,Lines of code,Duplication percentage,Start line,End line
d464da2d-b50a-4928-8d7b-26a547f2e944,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/SinglePlan.tsx,HomePage,9,6.716418,129,142
d464da2d-b50a-4928-8d7b-26a547f2e944,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/SinglePlan.tsx,HomePage,9,7.563025,148,161
d464da2d-b50a-4928-8d7b-26a547f2e944,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts,HomePage,9,6.382979,176,189
d464da2d-b50a-4928-8d7b-26a547f2e944,src/hooks/hover-click-handlers/usePlanClick.ts,hooks,9,29.032259,28,41
d464da2d-b50a-4928-8d7b-26a547f2e944,src/hooks/hover-click-handlers/usePlanHover.ts,hooks,9,29.032259,22,35
2c767e21-5627-4987-8603-cca3d2a5f928,src/hooks/zustand/nabewerking/useFinishedPlansState.ts,hooks,18,19.35484,103,128
2c767e21-5627-4987-8603-cca3d2a5f928,src/hooks/zustand/useReuseFlightPlan.ts,hooks,18,14.4,102,127
2c767e21-5627-4987-8603-cca3d2a5f928,src/hooks/zustand/useReuseFlightPlan.ts,hooks,18,14.4,164,189
79bfbf3a-7aed-4dde-b642-abc74feaa1ff,src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Buttons.tsx,HomePage,12,10.619469,41,54
79bfbf3a-7aed-4dde-b642-abc74feaa1ff,src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/index.tsx,HomePage,12,37.5,16,29
79bfbf3a-7aed-4dde-b642-abc74feaa1ff,src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/index.tsx,HomePage,12,22.64151,23,36
79bfbf3a-7aed-4dde-b642-abc74feaa1ff,src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/index.tsx,HomePage,12,18.461538,109,122
7f50a69d-414e-43c4-9c87-580cc19bae5b,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/helpers/flightPlanStates.ts,HomePage,36,31.858408,63,115
7f50a69d-414e-43c4-9c87-580cc19bae5b,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/helpers/flightPlanStates.ts,HomePage,36,31.858408,119,171
ef709616-7137-4cdc-9b14-0bee30c96b0b,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Foto/index.tsx,HomePage,35,18.918919,214,270
ef709616-7137-4cdc-9b14-0bee30c96b0b,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Foto/index.tsx,HomePage,35,18.229166,218,274
065fc904-ba67-4e0c-8dc0-c10e312930c5,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/PointsBuffer.tsx,HomePage,34,26.356588,66,115
065fc904-ba67-4e0c-8dc0-c10e312930c5,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/PointsBuffer.tsx,HomePage,34,26.356588,145,195
0f56024c-6811-4266-93c4-2365a8978cb8,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx,HomePage,8,6.3492064,86,96
0f56024c-6811-4266-93c4-2365a8978cb8,src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/index.tsx,HomePage,8,6.451613,103,113
0f56024c-6811-4266-93c4-2365a8978cb8,src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/index.tsx,HomePage,8,6.451613,146,156
0f56024c-6811-4266-93c4-2365a8978cb8,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx,HomePage,8,7.8431373,60,70
0f56024c-6811-4266-93c4-2365a8978cb8,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx,HomePage,8,7.8431373,126,136
0f56024c-6811-4266-93c4-2365a8978cb8,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx,HomePage,8,4.494382,49,59
0f56024c-6811-4266-93c4-2365a8978cb8,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/SinglePlan.tsx,HomePage,8,6.3492064,51,61
0f56024c-6811-4266-93c4-2365a8978cb8,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/SinglePlan.tsx,HomePage,8,5.970149,70,80
0f56024c-6811-4266-93c4-2365a8978cb8,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/SinglePlan.tsx,HomePage,8,6.722689,92,102
0f56024c-6811-4266-93c4-2365a8978cb8,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/SinglePlan.tsx,HomePage,8,5.970149,129,139
0f56024c-6811-4266-93c4-2365a8978cb8,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/SinglePlan.tsx,HomePage,8,6.722689,148,158
0f56024c-6811-4266-93c4-2365a8978cb8,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts,HomePage,8,5.673759,176,186
0f56024c-6811-4266-93c4-2365a8978cb8,src/hooks/hover-click-handlers/usePlanClick.ts,hooks,8,25.806452,28,38
0f56024c-6811-4266-93c4-2365a8978cb8,src/hooks/hover-click-handlers/usePlanHover.ts,hooks,8,25.806452,22,32
aa85ef83-2bd6-4992-a6e1-8b725ab78812,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/PointsList.tsx,HomePage,33,68.75,28,84
aa85ef83-2bd6-4992-a6e1-8b725ab78812,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/PointsList.tsx,HomePage,33,58.92857,41,97
b7a262b2-75df-40e1-8bf5-4707fc5266e8,src/Components/HomePage/Body/Bottom/PointsView/PointsTable/index.tsx,HomePage,11,13.92405,90,105
b7a262b2-75df-40e1-8bf5-4707fc5266e8,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx,HomePage,11,9.016394,122,137
b7a262b2-75df-40e1-8bf5-4707fc5266e8,src/Components/HomePage/Body/Left/Common/ResultTab/PointsList.tsx,HomePage,11,11.702127,120,135
b7a262b2-75df-40e1-8bf5-4707fc5266e8,src/Components/HomePage/Body/Left/Common/ResultTab/PointsListEdit.tsx,HomePage,11,14.102564,55,70
f05cbd87-c93d-4d59-a156-9bc8bac302bc,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/SinglePlan.tsx,HomePage,16,11.940298,62,84
f05cbd87-c93d-4d59-a156-9bc8bac302bc,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/SinglePlan.tsx,HomePage,16,13.445378,84,106
f05cbd87-c93d-4d59-a156-9bc8bac302bc,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/SinglePlan.tsx,HomePage,16,11.940298,121,143
f74f03d8-856e-4555-b5e0-d344c12a0e28,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Foto/index.tsx,HomePage,32,17.297297,38,97
f74f03d8-856e-4555-b5e0-d344c12a0e28,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Foto/index.tsx,HomePage,32,16.666666,42,101
2d15d7ed-4e4f-49fd-8e2e-9e098343cfcd,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx,HomePage,16,13.114754,122,143
2d15d7ed-4e4f-49fd-8e2e-9e098343cfcd,src/Components/HomePage/Body/Left/Common/ResultTab/PointsList.tsx,HomePage,16,17.021276,120,141
2d15d7ed-4e4f-49fd-8e2e-9e098343cfcd,src/Components/HomePage/Body/Left/Common/ResultTab/PointsListEdit.tsx,HomePage,16,20.512821,55,76
4653c962-3c73-4ca4-a69c-b1c1e73156a6,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step2/index.tsx,HomePage,16,25.396826,71,90
4653c962-3c73-4ca4-a69c-b1c1e73156a6,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/UpdateBtn.tsx,HomePage,16,37.2093,30,49
4653c962-3c73-4ca4-a69c-b1c1e73156a6,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/useCoordinatesWatcher.ts,HomePage,16,53.333332,20,39
7741dff0-6b24-4cb3-a948-e3a0d325e2f3,backend/src/routes/flightPlans/getFlightPlanById.ts,backend,16,26.229507,13,28
7741dff0-6b24-4cb3-a948-e3a0d325e2f3,backend/src/routes/flightPlans/getFullPreparedFlightPlans.ts,backend,16,29.62963,15,30
7741dff0-6b24-4cb3-a948-e3a0d325e2f3,backend/src/routes/flightPlans/getPrepreparedFlightPlans.ts,backend,16,27.586206,12,27
963517f7-bd37-434e-b9e4-6d5e8c4a7b46,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx,HomePage,15,15.789474,72,92
963517f7-bd37-434e-b9e4-6d5e8c4a7b46,src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx,HomePage,15,14.705882,87,107
963517f7-bd37-434e-b9e4-6d5e8c4a7b46,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx,HomePage,15,12.295082,97,117
9fe06637-57c9-4720-9383-2cd884df988a,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx,HomePage,15,12.295082,160,180
9fe06637-57c9-4720-9383-2cd884df988a,src/Components/HomePage/Body/Left/Common/ResultTab/PointsList.tsx,HomePage,15,15.957447,91,111
9fe06637-57c9-4720-9383-2cd884df988a,src/Components/HomePage/Body/Left/Common/ResultTab/PointsListEdit.tsx,HomePage,15,19.23077,99,119
b8c5d3fa-809e-4729-b98d-7cbdb5968312,backend/src/routes/flightPlans/getAllFlightPlans.ts,backend,15,17.045454,26,40
b8c5d3fa-809e-4729-b98d-7cbdb5968312,backend/src/routes/flightPlans/getPrepreparedFlightPlans.ts,backend,15,25.862068,25,39
b8c5d3fa-809e-4729-b98d-7cbdb5968312,backend/src/routes/flightPlans/getSearchedFlightPlans.ts,backend,15,25,31,45
f4ce8adb-d23e-45c0-bed8-a1c8c5a83e12,backend/src/routes/flightPlans/getFullPreparedFlightPlans.ts,backend,15,27.777779,24,38
f4ce8adb-d23e-45c0-bed8-a1c8c5a83e12,backend/src/routes/flightPlans/getPrepreparedFlightPlans.ts,backend,15,25.862068,21,35
f4ce8adb-d23e-45c0-bed8-a1c8c5a83e12,backend/src/routes/flightPlans/getSearchedFlightPlans.ts,backend,15,25,27,41
1bd85058-c08a-410b-bfff-32a491210f71,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Buttons.tsx,HomePage,10,21.276596,43,52
1bd85058-c08a-410b-bfff-32a491210f71,src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/Buttons.tsx,HomePage,10,15.384615,58,67
1bd85058-c08a-410b-bfff-32a491210f71,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx,HomePage,10,12.820513,81,90
1bd85058-c08a-410b-bfff-32a491210f71,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx,HomePage,10,18.867924,89,98
3503a51c-49c5-425e-8b6d-72b99a6f7be8,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/SinglePlan.tsx,HomePage,15,11.904762,51,74
3503a51c-49c5-425e-8b6d-72b99a6f7be8,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/SinglePlan.tsx,HomePage,15,11.19403,70,93
3503a51c-49c5-425e-8b6d-72b99a6f7be8,src/hooks/hover-click-handlers/usePlanClick.ts,hooks,15,48.387096,28,51
