Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
McCabe complexity of 6 for unit exportFlightPath(),LOW,RAW,2026-06-04,25,exportFlightPath(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/VliegrouteExporteren/index.tsx#L37:100,TypeScript,54,6,0
McCabe complexity of 6 for unit uploadAttachment(),LOW,RAW,2026-06-06,23,uploadAttachment(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/CreateImageBtn.tsx#L57:120,TypeScript,54,6,0
McCabe complexity of 6 for unit index.tsx.MapViewComp(any),LOW,RAW,2026-06-04,25,index.tsx.MapViewComp(any),src/Components/HomePage/Body/MapViewComp/index.tsx#L22:58,TypeScript,54,6,1
McCabe complexity of 9 for unit reportUpload.ts,LOW,RAW,2026-06-04,25,reportUpload.ts,backend/src/routes/reportUpload.ts#L1:15,TypeScript,54,9,0
McCabe complexity of 7 for unit exportXlsx(),LOW,RAW,2026-06-04,25,exportXlsx(),src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L165:227,TypeScript,53,7,0
"McCabe complexity of 8 for unit loginDirectHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,25,"loginDirectHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/loginDirectHandler.ts#L6:75,TypeScript,53,8,2
"McCabe complexity of 9 for unit getAttachmentsPlanSinglePoint.ts.getAttachmentsPlanSinglePoint(Request,Response)",LOW,RAW,2026-06-04,25,"getAttachmentsPlanSinglePoint.ts.getAttachmentsPlanSinglePoint(Request,Response)",backend/src/routes/finished_plans/getAttachmentsPlanSinglePoint.ts#L4:69,TypeScript,53,9,2
McCabe complexity of 10 for unit db.ts.registerDevice(any),LOW,RAW,2026-06-04,25,db.ts.registerDevice(any),backend/src/routes/devices-updates/db.ts#L72:134,TypeScript,52,10,1
"McCabe complexity of 8 for unit deleteGeometry.ts.deleteGeometry(Request,Response)",LOW,RAW,2026-06-04,25,"deleteGeometry.ts.deleteGeometry(Request,Response)",backend/src/routes/geometries/deleteGeometry.ts#L10:71,TypeScript,51,8,2
"McCabe complexity of 8 for unit selectedPlansPointsList.ts.drawGeometryHoverSkyBlue(__esri.GraphicsLayer,FinishedGeometryType)",LOW,RAW,2026-06-04,25,"selectedPlansPointsList.ts.drawGeometryHoverSkyBlue(__esri.GraphicsLayer,FinishedGeometryType)",src/helpers/timeslider/selectedPlansPointsList.ts#L163:223,TypeScript,50,8,2
McCabe complexity of 10 for unit initPolygonDrawer(),LOW,RAW,2026-06-04,25,initPolygonDrawer(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/index.tsx#L115:179,TypeScript,50,10,0
McCabe complexity of 7 for unit exportCsv(),LOW,RAW,2026-06-04,25,exportCsv(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx#L45:99,TypeScript,50,7,0
"McCabe complexity of 7 for unit handleSubmit(number[],number[])",LOW,RAW,2026-06-04,25,"handleSubmit(number[],number[])",src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx#L64:120,TypeScript,49,7,2
McCabe complexity of 10 for unit handleCopyLink(),LOW,RAW,2026-06-04,25,handleCopyLink(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useCopyLink.ts#L16:73,TypeScript,49,10,0
McCabe complexity of 10 for unit FlightPlansListCheckbox.tsx.FlightPlansListCheckbox(),LOW,RAW,2026-06-04,25,FlightPlansListCheckbox.tsx.FlightPlansListCheckbox(),src/Components/HomePage/Body/Left/TimeSlider/FlightPlansListCheckbox.tsx#L17:149,TypeScript,48,10,0
McCabe complexity of 10 for unit Pages.tsx.Pages(),LOW,RAW,2026-06-04,25,Pages.tsx.Pages(),src/Components/HomePage/Head/Common/Pages.tsx#L17:88,TypeScript,48,10,0
McCabe complexity of 9 for unit arcgis.ts.fetchArcgisTokenOnce(),LOW,RAW,2026-06-04,25,arcgis.ts.fetchArcgisTokenOnce(),backend/src/services/arcgis.ts#L142:199,TypeScript,48,9,0
"McCabe complexity of 6 for unit useLegendLayers.ts.useLegendLayers(LegendLayerDefinition[],UseLegendLayersOptions)",LOW,RAW,2026-06-10,19,"useLegendLayers.ts.useLegendLayers(LegendLayerDefinition[],UseLegendLayersOptions)",src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/helpers/useLegendLayers.ts#L37:96,TypeScript,47,6,2
McCabe complexity of 8 for unit index.tsx.EditGeometry(),LOW,RAW,2026-06-04,25,index.tsx.EditGeometry(),src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx#L18:63,TypeScript,46,8,0
McCabe complexity of 7 for unit server.ts,LOW,RAW,2026-06-04,25,server.ts,backend/src/server.ts#L1:59,TypeScript,46,7,0
"McCabe complexity of 7 for unit loginUser.ts.loginUser(Request,Response)",LOW,RAW,2026-06-04,25,"loginUser.ts.loginUser(Request,Response)",backend/src/routes/auth/loginUser.ts#L15:67,TypeScript,46,7,2
McCabe complexity of 8 for unit handleSubmit(React.FormEvent),LOW,RAW,2026-06-04,25,handleSubmit(React.FormEvent),src/Components/DashboardPage/AddUser/index.tsx#L30:85,TypeScript,46,8,1
McCabe complexity of 7 for unit Data.tsx.Data(any),LOW,RAW,2026-06-04,25,Data.tsx.Data(any),src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/Data.tsx#L7:78,TypeScript,46,7,1
McCabe complexity of 9 for unit index.ts,LOW,RAW,2026-06-04,25,index.ts,backend/src/routes/arcgis/index.ts#L1:60,TypeScript,45,9,0
McCabe complexity of 7 for unit index.tsx.RemoveFlightPlan(),LOW,RAW,2026-06-04,25,index.tsx.RemoveFlightPlan(),src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/index.tsx#L17:39,TypeScript,44,7,0
McCabe complexity of 7 for unit useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),LOW,RAW,2026-06-04,25,useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useMapClickToUpdateCoordinates.ts#L8:61,TypeScript,42,7,1
"McCabe complexity of 6 for unit deletePoint.ts.deletePoint(Request,Response)",LOW,RAW,2026-06-04,25,"deletePoint.ts.deletePoint(Request,Response)",backend/src/routes/points/deletePoint.ts#L10:59,TypeScript,42,6,2
"McCabe complexity of 7 for unit navigateToLocation.ts.navigateToLocation(string|null|undefined,MapView|null|undefined,GraphicsLayer|null|undefined)",LOW,RAW,2026-06-06,23,"navigateToLocation.ts.navigateToLocation(string|null|undefined,MapView|null|undefined,GraphicsLayer|null|undefined)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/navigateToLocation.ts#L7:60,TypeScript,42,7,3
McCabe complexity of 7 for unit handleSubmit(React.FormEvent),LOW,RAW,2026-06-04,25,handleSubmit(React.FormEvent),src/Components/DashboardPage/ResetPassword/index.tsx#L20:70,TypeScript,41,7,1
McCabe complexity of 9 for unit deleteImage(number),LOW,RAW,2026-06-06,23,deleteImage(number),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/FotoPanel.tsx#L69:113,TypeScript,40,9,1
McCabe complexity of 6 for unit Buttons.tsx.handleDelete(),LOW,RAW,2026-06-04,25,Buttons.tsx.handleDelete(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/Buttons.tsx#L26:77,TypeScript,40,6,0
McCabe complexity of 6 for unit handleDirectDownload(),LOW,RAW,2026-06-04,25,handleDirectDownload(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useDirectDownload.ts#L14:54,TypeScript,38,6,0
McCabe complexity of 7 for unit ImageGallery.tsx.ImageGallery(any),LOW,RAW,2026-06-04,25,ImageGallery.tsx.ImageGallery(any),src/Components/HomePage/Body/Common/ImageGallery.tsx#L99:133,TypeScript,38,7,1
McCabe complexity of 7 for unit graphicPosition(),LOW,RAW,2026-06-04,25,graphicPosition(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/NextBtn.tsx#L32:80,TypeScript,38,7,0
McCabe complexity of 8 for unit useEditGeometryVerticesOnMap.ts.useEditGeometryVerticesOnMap(any),LOW,RAW,2026-06-04,25,useEditGeometryVerticesOnMap.ts.useEditGeometryVerticesOnMap(any),src/hooks/hover-click-handlers/useEditGeometryVerticesOnMap.ts#L39:94,TypeScript,38,8,1
McCabe complexity of 6 for unit exportMap(),LOW,RAW,2026-06-04,25,exportMap(),src/Components/HomePage/Body/Left/Tools/Exporter/index.tsx#L30:76,TypeScript,38,6,0
"McCabe complexity of 6 for unit getGeometries.ts.getGeometries(Request,Response)",LOW,RAW,2026-06-04,25,"getGeometries.ts.getGeometries(Request,Response)",backend/src/routes/geometries/getGeometries.ts#L6:52,TypeScript,38,6,2
McCabe complexity of 7 for unit handleEditClick(Geometry),LOW,RAW,2026-06-04,25,handleEditClick(Geometry),src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx#L64:102,TypeScript,37,7,1
McCabe complexity of 7 for unit useRenderPlanGeometries.ts.useRenderPlanGeometries(),LOW,RAW,2026-06-04,25,useRenderPlanGeometries.ts.useRenderPlanGeometries(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanGeometries.ts#L15:59,TypeScript,37,7,0
McCabe complexity of 9 for unit oidc.ts.getOidcClientFor(any),LOW,RAW,2026-06-04,25,oidc.ts.getOidcClientFor(any),backend/src/routes/auth/oidc.ts#L41:88,TypeScript,37,9,1
"McCabe complexity of 7 for unit resetPassword.ts.handleResetPassword(Request,Response)",LOW,RAW,2026-06-04,25,"resetPassword.ts.handleResetPassword(Request,Response)",backend/src/routes/keycloak/management/users/resetPassword.ts#L7:50,TypeScript,36,7,2
McCabe complexity of 7 for unit handleClickTab(any),LOW,RAW,2026-06-04,25,handleClickTab(any),src/Components/HomePage/Head/HeadButtonsTools.tsx#L30:73,TypeScript,36,7,1
McCabe complexity of 7 for unit index.tsx.Points(any),LOW,RAW,2026-06-04,25,index.tsx.Points(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx#L26:227,TypeScript,35,7,1
"McCabe complexity of 9 for unit updateUserRoles.ts.updateUserRoles(string,string[],Request)",LOW,RAW,2026-06-04,25,"updateUserRoles.ts.updateUserRoles(string,string[],Request)",backend/src/routes/keycloak/management/users/updateUserRoles.ts#L7:80,TypeScript,34,9,3
McCabe complexity of 10 for unit handleSelectAll(),LOW,RAW,2026-06-04,25,handleSelectAll(),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/SelectButtons.tsx#L21:57,TypeScript,33,10,0
McCabe complexity of 7 for unit handleMapClick(__esri.ViewClickEvent),LOW,RAW,2026-06-06,23,handleMapClick(__esri.ViewClickEvent),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useFotoMapClickHandler.ts#L16:52,TypeScript,33,7,1
McCabe complexity of 6 for unit CurrentGeometriesList.tsx.CurrentGeometriesList(),LOW,RAW,2026-06-04,25,CurrentGeometriesList.tsx.CurrentGeometriesList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentGeometriesList.tsx#L10:36,TypeScript,33,6,0
McCabe complexity of 7 for unit BasemapWidget.tsx.BasemapWidget(),LOW,RAW,2026-06-04,25,BasemapWidget.tsx.BasemapWidget(),src/Components/HomePage/Body/MapViewComp/BasemapWidget.tsx#L6:24,TypeScript,32,7,0
McCabe complexity of 7 for unit PointsList.tsx.PointsList(any),LOW,RAW,2026-06-04,25,PointsList.tsx.PointsList(any),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx#L11:24,TypeScript,32,7,1
McCabe complexity of 7 for unit Fase3.tsx.Fase3(any),LOW,RAW,2026-06-04,25,Fase3.tsx.Fase3(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/Fase3.tsx#L12:122,TypeScript,31,7,1
McCabe complexity of 8 for unit handleUpload(React.FormEvent<HTMLFormElement>),LOW,RAW,2026-06-04,25,handleUpload(React.FormEvent<HTMLFormElement>),src/Components/InstallationsPage/index.tsx#L53:87,TypeScript,31,8,1
"McCabe complexity of 7 for unit fetchFlightPlanList.ts.fetchFlightPlanList(Request,Response,FetchFlightPlanListOptions)",LOW,RAW,2026-06-29,0,"fetchFlightPlanList.ts.fetchFlightPlanList(Request,Response,FetchFlightPlanListOptions)",backend/src/helpers/queries/fetchFlightPlanList.ts#L21:60,TypeScript,31,7,3
"McCabe complexity of 6 for unit fileDownload.ts.downloadWithPasswordHandler(any,any)",LOW,RAW,2026-06-04,25,"fileDownload.ts.downloadWithPasswordHandler(any,any)",backend/src/routes/fileDownload.ts#L78:117,TypeScript,30,6,2
McCabe complexity of 7 for unit App.tsx.App(),LOW,RAW,2026-06-04,25,App.tsx.App(),src/App.tsx#L16:65,TypeScript,30,7,0
McCabe complexity of 6 for unit handleClick(__esri.ViewClickEvent),LOW,RAW,2026-06-04,25,handleClick(__esri.ViewClickEvent),src/hooks/features/useRenderPoints.ts#L100:139,TypeScript,30,6,1
"McCabe complexity of 7 for unit createAttachment.ts.createAttachment(Request,Response)",LOW,RAW,2026-06-04,25,"createAttachment.ts.createAttachment(Request,Response)",backend/src/routes/finished_plans/createAttachment.ts#L6:42,TypeScript,30,7,2
McCabe complexity of 7 for unit index.tsx.EditUser(),LOW,RAW,2026-06-04,25,index.tsx.EditUser(),src/Components/DashboardPage/EditUser/index.tsx#L16:39,TypeScript,29,7,0
McCabe complexity of 6 for unit useDrawYellowMarkers.ts.useDrawYellowMarkers(UseDrawYellowMarkersOptions),LOW,RAW,2026-06-04,25,useDrawYellowMarkers.ts.useDrawYellowMarkers(UseDrawYellowMarkersOptions),src/hooks/hover-click-handlers/useDrawYellowMarkers.ts#L20:61,TypeScript,29,6,1
"McCabe complexity of 6 for unit useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(MapView|null,string,number,void)",LOW,RAW,2026-06-10,19,"useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(MapView|null,string,number,void)",src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/useDrawingToolLifecycle.ts#L66:105,TypeScript,29,6,4
McCabe complexity of 9 for unit run(),LOW,RAW,2026-06-04,25,run(),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/usePointPlanImages.ts#L48:76,TypeScript,29,9,0
McCabe complexity of 7 for unit handleNext(),LOW,RAW,2026-06-04,25,handleNext(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/Buttons.tsx#L30:62,TypeScript,29,7,0
McCabe complexity of 6 for unit handleSelectAll(),LOW,RAW,2026-06-04,25,handleSelectAll(),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/SelectButtons.tsx#L16:46,TypeScript,29,6,0
McCabe complexity of 9 for unit run(),LOW,RAW,2026-06-04,25,run(),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/useGeometryPlanImages.ts#L39:67,TypeScript,29,9,0
"McCabe complexity of 8 for unit registerAgent.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,25,"registerAgent.ts.RequestHandler(any,any)",backend/src/routes/devices-updates/agent/registerAgent.ts#L5:35,TypeScript,28,8,2
McCabe complexity of 6 for unit index.tsx.Step1(any),LOW,RAW,2026-06-04,25,index.tsx.Step1(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/index.tsx#L11:78,TypeScript,28,6,1
McCabe complexity of 7 for unit GeometriesList.tsx.GeometryItemCheckBox(any),LOW,RAW,2026-06-04,25,GeometriesList.tsx.GeometryItemCheckBox(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/GeometriesList.tsx#L16:110,TypeScript,27,7,1
McCabe complexity of 6 for unit index.tsx.Form(any),LOW,RAW,2026-06-04,25,index.tsx.Form(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/index.tsx#L13:42,TypeScript,27,6,1
"McCabe complexity of 6 for unit deleteUser.ts.handleDeleteUser(Request,Response)",LOW,RAW,2026-06-04,25,"deleteUser.ts.handleDeleteUser(Request,Response)",backend/src/routes/keycloak/management/users/deleteUser.ts#L7:40,TypeScript,27,6,2
"McCabe complexity of 10 for unit selectedPlansPointsList.ts.collectSelectedData(FinishedFlightPlanType[],number[])",LOW,RAW,2026-06-04,25,"selectedPlansPointsList.ts.collectSelectedData(FinishedFlightPlanType[],number[])",src/helpers/timeslider/selectedPlansPointsList.ts#L50:83,TypeScript,27,10,2
McCabe complexity of 9 for unit useGeometryClick.ts.useGeometryClick(UseGeometryClickOptions),LOW,RAW,2026-06-10,19,useGeometryClick.ts.useGeometryClick(UseGeometryClickOptions),src/hooks/hover-click-handlers/useGeometryClick.ts#L41:75,TypeScript,27,9,1
"McCabe complexity of 7 for unit bufferGraphics.ts.bufferFlightPlansOnLayer(FlightPlanType[],number,any,GraphicsLayer)",LOW,RAW,2026-06-29,0,"bufferGraphics.ts.bufferFlightPlansOnLayer(FlightPlanType[],number,any,GraphicsLayer)",src/helpers/ArcGISHelpers/bufferGraphics.ts#L55:82,TypeScript,26,7,4
McCabe complexity of 8 for unit index.tsx.Form(any),LOW,RAW,2026-06-04,25,index.tsx.Form(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/index.tsx#L15:46,TypeScript,26,8,1
"McCabe complexity of 6 for unit middleware.ts.RequestHandler(any,any,any)",LOW,RAW,2026-06-04,25,"middleware.ts.RequestHandler(any,any,any)",backend/src/routes/devices-updates/middleware.ts#L29:56,TypeScript,25,6,3
McCabe complexity of 6 for unit handleConfirmDelete(),LOW,RAW,2026-06-04,25,handleConfirmDelete(),src/Components/DashboardPage/AllUsersTable/index.tsx#L93:124,TypeScript,25,6,0
"McCabe complexity of 6 for unit computeFlightPlanCentroid.ts.computeFlightPlanCentroid(FlightPlanCentroidPoint[],any,any)",LOW,RAW,2026-06-06,23,"computeFlightPlanCentroid.ts.computeFlightPlanCentroid(FlightPlanCentroidPoint[],any,any)",src/helpers/ArcGISHelpers/computeFlightPlanCentroid.ts#L12:41,TypeScript,24,6,3
McCabe complexity of 7 for unit patchCoords(any),LOW,RAW,2026-06-10,19,patchCoords(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/Step2Sub2.tsx#L38:62,TypeScript,24,7,1
"McCabe complexity of 6 for unit createUser.ts.createUser(Request,Response)",LOW,RAW,2026-06-04,25,"createUser.ts.createUser(Request,Response)",backend/src/routes/users/createUser.ts#L4:30,TypeScript,24,6,2
"McCabe complexity of 7 for unit logoutHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,25,"logoutHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/logoutHandler.ts#L4:30,TypeScript,23,7,2
McCabe complexity of 8 for unit fetchTimeRange(),LOW,RAW,2026-06-04,25,fetchTimeRange(),src/hooks/useTimeRange.ts#L15:37,TypeScript,23,8,0
"McCabe complexity of 9 for unit invalidateAfterMutation.ts.invalidateRelatedQueries(QueryClient,string)",LOW,RAW,2026-06-04,25,"invalidateAfterMutation.ts.invalidateRelatedQueries(QueryClient,string)",src/lib/invalidateAfterMutation.ts#L54:85,TypeScript,23,9,2
McCabe complexity of 7 for unit selectTargetGeometry(number),LOW,RAW,2026-06-04,25,selectTargetGeometry(number),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/index.tsx#L111:142,TypeScript,23,7,1
"McCabe complexity of 6 for unit startPolling(string,any)",LOW,RAW,2026-06-05,24,"startPolling(string,any)",src/Components/DevicesUpdatesPage/index.tsx#L80:103,TypeScript,23,6,2
"McCabe complexity of 8 for unit createPointGraphic.ts.getPointCoordinates(PointData,boolean)",LOW,RAW,2026-06-04,25,"createPointGraphic.ts.getPointCoordinates(PointData,boolean)",src/helpers/ArcGISHelpers/createPointGraphic.ts#L56:86,TypeScript,23,8,2
"McCabe complexity of 6 for unit queueAction(string,any)",LOW,RAW,2026-06-04,25,"queueAction(string,any)",src/Components/DevicesUpdatesPage/index.tsx#L131:156,TypeScript,23,6,2
"McCabe complexity of 6 for unit runReturningUpdate.ts.runReturningUpdateById(Response,unknown,Promise,ReturningUpdateConfig)",LOW,RAW,2026-06-29,0,"runReturningUpdate.ts.runReturningUpdateById(Response,unknown,Promise,ReturningUpdateConfig)",backend/src/helpers/runReturningUpdate.ts#L21:50,TypeScript,22,6,4
"McCabe complexity of 7 for unit runReturningUpdate.ts.runStatusUpdate(Response,unknown,Promise,StatusUpdateConfig)",LOW,RAW,2026-06-29,0,"runReturningUpdate.ts.runStatusUpdate(Response,unknown,Promise,StatusUpdateConfig)",backend/src/helpers/runReturningUpdate.ts#L59:88,TypeScript,22,7,4
McCabe complexity of 6 for unit resetDevice(string),LOW,RAW,2026-06-05,24,resetDevice(string),src/Components/DevicesUpdatesPage/index.tsx#L105:129,TypeScript,22,6,1
McCabe complexity of 6 for unit handleDeleteLatest(),LOW,RAW,2026-06-04,25,handleDeleteLatest(),src/Components/InstallationsPage/index.tsx#L89:110,TypeScript,22,6,0
"McCabe complexity of 7 for unit utils.ts.fetchWithRetry(string,RequestInit,any)",LOW,RAW,2026-06-04,25,"utils.ts.fetchWithRetry(string,RequestInit,any)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/utils.ts#L3:28,TypeScript,22,7,3
McCabe complexity of 6 for unit fetchDevices(),LOW,RAW,2026-06-04,25,fetchDevices(),src/Components/DevicesUpdatesPage/index.tsx#L37:57,TypeScript,21,6,0
"McCabe complexity of 6 for unit useTableLayout.ts.useTableLayout(number,number,number,number)",LOW,RAW,2026-06-04,25,"useTableLayout.ts.useTableLayout(number,number,number,number)",src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableLayout.ts#L1:27,TypeScript,21,6,4
"McCabe complexity of 9 for unit create(T,void,any,any)",LOW,RAW,2026-06-04,25,"create(T,void,any,any)",src/utils/useCreateData.ts#L50:79,TypeScript,21,9,4
"McCabe complexity of 6 for unit entityDeleteHelpers.ts.removePointIdsFromFlightPlans(PoolClient,number[])",LOW,RAW,2026-06-29,0,"entityDeleteHelpers.ts.removePointIdsFromFlightPlans(PoolClient,number[])",backend/src/helpers/entityDeleteHelpers.ts#L64:90,TypeScript,20,6,2
McCabe complexity of 9 for unit spoedReportPdf.ts.waitForEmbeddedAssets(Page),LOW,RAW,2026-06-29,0,spoedReportPdf.ts.waitForEmbeddedAssets(Page),backend/src/routes/emails/spoedReportPdf.ts#L22:41,TypeScript,20,9,1
McCabe complexity of 6 for unit fetchAndRegisterToken(),LOW,RAW,2026-06-04,25,fetchAndRegisterToken(),src/helpers/refreshToken.ts#L35:58,TypeScript,20,6,0
McCabe complexity of 6 for unit fetchLatestInstaller(),LOW,RAW,2026-06-04,25,fetchLatestInstaller(),src/Components/InstallationsPage/index.tsx#L27:46,TypeScript,20,6,0
McCabe complexity of 8 for unit calculateCenterAndZoom.ts.geometryCentroid(FinishedGeometryType),LOW,RAW,2026-06-04,25,calculateCenterAndZoom.ts.geometryCentroid(FinishedGeometryType),src/helpers/ArcGISHelpers/calculateCenterAndZoom.ts#L6:27,TypeScript,20,8,1
"McCabe complexity of 7 for unit formatPlanGeometries.ts.formatFinishedPlansWithGeometries(Record<string, unknown>,any)",LOW,RAW,2026-06-10,19,"formatPlanGeometries.ts.formatFinishedPlansWithGeometries(Record<string, unknown>,any)",backend/src/helpers/queries/formatPlanGeometries.ts#L151:164,TypeScript,19,7,2
McCabe complexity of 8 for unit useDrawYellowGeometries.ts.useDrawYellowGeometries(UseDrawYellowGeometriesOptions),LOW,RAW,2026-06-04,25,useDrawYellowGeometries.ts.useDrawYellowGeometries(UseDrawYellowGeometriesOptions),src/hooks/hover-click-handlers/useDrawYellowGeometries.ts#L19:52,TypeScript,19,8,1
McCabe complexity of 6 for unit SelectedPlanGeometryImagesPanel.tsx.SelectedPlanGeometryImagesPanel(any),LOW,RAW,2026-06-04,25,SelectedPlanGeometryImagesPanel.tsx.SelectedPlanGeometryImagesPanel(any),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Images/SelectedPlanGeometryImagesPanel.tsx#L8:52,TypeScript,19,6,1
McCabe complexity of 6 for unit SelectedPlanPointImagesPanel.tsx.SelectedPlanPointImagesPanel(any),LOW,RAW,2026-06-04,25,SelectedPlanPointImagesPanel.tsx.SelectedPlanPointImagesPanel(any),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Images/SelectedPlanPointImagesPanel.tsx#L8:52,TypeScript,19,6,1
"McCabe complexity of 7 for unit getTransformedCoordinates.ts.getTransformedCoordinates(any,any,number,number)",LOW,RAW,2026-06-04,25,"getTransformedCoordinates.ts.getTransformedCoordinates(any,any,number,number)",src/helpers/ArcGISHelpers/getTransformedCoordinates.ts#L3:30,TypeScript,19,7,4
McCabe complexity of 6 for unit invalidateAfterMutation.ts.refreshFeatureStores(string),LOW,RAW,2026-06-04,25,invalidateAfterMutation.ts.refreshFeatureStores(string),src/lib/invalidateAfterMutation.ts#L87:107,TypeScript,18,6,1
"McCabe complexity of 7 for unit formatPlanGeometries.ts.formatPlansWithGeometries(Record<string, unknown>)",LOW,RAW,2026-06-29,0,"formatPlanGeometries.ts.formatPlansWithGeometries(Record<string, unknown>)",backend/src/helpers/queries/formatPlanGeometries.ts#L69:90,TypeScript,18,7,1
McCabe complexity of 9 for unit reportUpload.ts.mapMulterError(any),LOW,RAW,2026-06-04,25,reportUpload.ts.mapMulterError(any),backend/src/routes/reportUpload.ts#L49:66,TypeScript,18,9,1
McCabe complexity of 8 for unit handleHoveredGeometry(HoverableGeometry|null|undefined),LOW,RAW,2026-06-04,25,handleHoveredGeometry(HoverableGeometry|null|undefined),src/hooks/hover-click-handlers/useGeometryHover.ts#L57:77,TypeScript,18,8,1
McCabe complexity of 8 for unit pointPlanImagesToAttachments.ts.pointPlanImagesToAttachments(PointPlanImageRow[]),LOW,RAW,2026-06-04,25,pointPlanImagesToAttachments.ts.pointPlanImagesToAttachments(PointPlanImageRow[]),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/pointPlanImagesToAttachments.ts#L5:24,TypeScript,18,8,1
McCabe complexity of 6 for unit drawingToolMapCleanup.ts.clearCurrentlyDrawingGraphics(MapView|null|undefined),LOW,RAW,2026-06-10,19,drawingToolMapCleanup.ts.clearCurrentlyDrawingGraphics(MapView|null|undefined),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/drawingToolMapCleanup.ts#L6:27,TypeScript,17,6,1
"McCabe complexity of 8 for unit createPlanBoundingBoxGraphic.ts.createPlanBoundingBoxGraphic(PlanBoundingBoxPoint[],any,any,CreatePlanBoundingBoxGraphicOptions)",LOW,RAW,2026-06-06,23,"createPlanBoundingBoxGraphic.ts.createPlanBoundingBoxGraphic(PlanBoundingBoxPoint[],any,any,CreatePlanBoundingBoxGraphicOptions)",src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts#L136:158,TypeScript,17,8,4
