Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
"3 parameters for unit AttachmentMeta.fetchOnePointAttachment(string,number,AttachmentMeta)",LOW,RAW,2026-07-18,4,"AttachmentMeta.fetchOnePointAttachment(string,number,AttachmentMeta)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/attachmentFetch.ts#L30:44,TypeScript,11,2,3
"3 parameters for unit installersHandlers.ts.handleInstallerUploadMiddleware(Request,Response,void)",LOW,RAW,2026-07-17,5,"installersHandlers.ts.handleInstallerUploadMiddleware(Request,Response,void)",backend/src/routes/installersHandlers.ts#L13:27,TypeScript,11,3,3
"3 parameters for unit attemptPasswordGrant.ts.attemptPasswordGrant(any,any,PasswordGrantParams)",LOW,RAW,2026-07-22,0,"attemptPasswordGrant.ts.attemptPasswordGrant(any,any,PasswordGrantParams)",backend/src/routes/auth2/attemptPasswordGrant.ts#L11:25,TypeScript,11,2,3
"3 parameters for unit keycloakAdminTokenRequest.ts.logAdminTokenFetchFailure(number,string,any)",LOW,RAW,2026-07-22,0,"keycloakAdminTokenRequest.ts.logAdminTokenFetchFailure(number,string,any)",backend/src/services/keycloakAdminTokenRequest.ts#L11:25,TypeScript,11,3,3
"3 parameters for unit runReturningUpdate.ts.respondWithUpdateError(Response,UpdateExecutionConfig,unknown)",LOW,RAW,2026-07-22,0,"runReturningUpdate.ts.respondWithUpdateError(Response,UpdateExecutionConfig,unknown)",backend/src/helpers/http/runReturningUpdate.ts#L70:83,TypeScript,10,3,3
"3 parameters for unit planBoundingBoxGeometryCore.ts.getPlanBoundingBoxExtents(PlanBoundingBoxPoint[],any,any)",LOW,RAW,2026-07-18,4,"planBoundingBoxGeometryCore.ts.getPlanBoundingBoxExtents(PlanBoundingBoxPoint[],any,any)",src/helpers/ArcGISHelpers/planBoundingBoxGeometryCore.ts#L29:41,TypeScript,10,2,3
"3 parameters for unit useSyncEditUserForm.ts.useSyncEditUserForm(any,any,React.Dispatch<React.SetStateAction<EditUserFormData>>)",LOW,RAW,2026-07-18,4,"useSyncEditUserForm.ts.useSyncEditUserForm(any,any,React.Dispatch<React.SetStateAction<EditUserFormData>>)",src/Components/DashboardPage/EditUser/useSyncEditUserForm.ts#L4:20,TypeScript,10,5,3
"3 parameters for unit requireSessionAuth.ts.RequestHandler(any,any,any)",LOW,RAW,2026-07-13,9,"requireSessionAuth.ts.RequestHandler(any,any,any)",backend/src/helpers/auth/requireSessionAuth.ts#L4:15,TypeScript,10,3,3
"3 parameters for unit legacyAuthUsageMonitor.ts.legacyAuthUsageMonitor(any,any,any)",LOW,RAW,2026-07-13,9,"legacyAuthUsageMonitor.ts.legacyAuthUsageMonitor(any,any,any)",backend/src/helpers/auth/legacyAuthUsageMonitor.ts#L37:47,TypeScript,10,5,3
"3 parameters for unit planBoundingBoxGeometryCore.ts.getValidPlanPoints(PlanBoundingBoxPoint[],any,any)",LOW,RAW,2026-07-18,4,"planBoundingBoxGeometryCore.ts.getValidPlanPoints(PlanBoundingBoxPoint[],any,any)",src/helpers/ArcGISHelpers/planBoundingBoxGeometryCore.ts#L14:26,TypeScript,10,5,3
"3 parameters for unit stepContentFilters.ts.matchesHerhalenValue(Geometry[""herhalen""],any,boolean)",LOW,RAW,2026-07-17,5,"stepContentFilters.ts.matchesHerhalenValue(Geometry[""herhalen""],any,boolean)",src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/stepContentFilters.ts#L3:15,TypeScript,10,4,3
"4 parameters for unit buildPlanBoundingBoxGraphicCore.ts.buildPlanBoundingBoxGraphic(PlanBoundingBoxPoint[],any,any,CreatePlanBoundingBoxGraphicOptions)",LOW,RAW,2026-07-18,4,"buildPlanBoundingBoxGraphicCore.ts.buildPlanBoundingBoxGraphic(PlanBoundingBoxPoint[],any,any,CreatePlanBoundingBoxGraphicOptions)",src/helpers/ArcGISHelpers/buildPlanBoundingBoxGraphicCore.ts#L36:50,TypeScript,10,2,4
"3 parameters for unit SplitPointsOptions.assignPointToGeometryGroup(RawPoint,Map<number, T>,SplitPointsOptions<T>)",LOW,RAW,2026-07-22,0,"SplitPointsOptions.assignPointToGeometryGroup(RawPoint,Map<number, T>,SplitPointsOptions<T>)",backend/src/helpers/queries/geometries/formatPlanGeometries.ts#L43:56,TypeScript,10,2,3
"3 parameters for unit isPointInPolygon.ts.pointInRingRayCast(number,number,number[])",LOW,RAW,2026-07-17,5,"isPointInPolygon.ts.pointInRingRayCast(number,number,number[])",src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/isPointInPolygon.ts#L22:38,TypeScript,10,4,3
"3 parameters for unit spoedReportSendHelpers.ts.respondSpoedReportError(Response,unknown,string)",LOW,RAW,2026-07-18,4,"spoedReportSendHelpers.ts.respondSpoedReportError(Response,unknown,string)",backend/src/routes/emails/spoedReportSendHelpers.ts#L68:82,TypeScript,10,5,3
