ID,Path,Component,Lines of code,Duplication percentage,Start line,End line
1ae0c77c-bacd-472c-a5da-d71ca0fb768f,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/EditFlight/Buttons.tsx,HomePage,9,14.754098,18,26
1ae0c77c-bacd-472c-a5da-d71ca0fb768f,src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/Buttons.tsx,HomePage,9,15,23,31
1ae0c77c-bacd-472c-a5da-d71ca0fb768f,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Buttons.tsx,HomePage,9,19.148935,24,32
1ae0c77c-bacd-472c-a5da-d71ca0fb768f,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Buttons.tsx,HomePage,9,11.3924055,29,37
1ae0c77c-bacd-472c-a5da-d71ca0fb768f,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/EditFlight/Buttons.tsx,HomePage,9,14.754098,38,46
1ae0c77c-bacd-472c-a5da-d71ca0fb768f,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx,HomePage,9,9.278351,43,51
1ae0c77c-bacd-472c-a5da-d71ca0fb768f,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Buttons.tsx,HomePage,9,11.3924055,59,67
1ae0c77c-bacd-472c-a5da-d71ca0fb768f,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Form.tsx,HomePage,9,19.148935,34,42
0929a9d1-c1a7-4d00-afbf-44f47c3e144d,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Buttons.tsx,HomePage,10,21.276596,42,51
0929a9d1-c1a7-4d00-afbf-44f47c3e144d,src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/Buttons.tsx,HomePage,10,16.666666,55,64
0929a9d1-c1a7-4d00-afbf-44f47c3e144d,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx,HomePage,10,10.3092785,87,96
0929a9d1-c1a7-4d00-afbf-44f47c3e144d,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx,HomePage,10,18.867924,89,98
2a1568ae-e46a-4c27-b1cb-852df882fabb,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/index.tsx,HomePage,13,18.055555,72,87
2a1568ae-e46a-4c27-b1cb-852df882fabb,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/index.tsx,HomePage,13,5.098039,192,207
2a1568ae-e46a-4c27-b1cb-852df882fabb,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/StepContent.tsx,HomePage,13,12.380953,120,135
8b018dd5-c0e8-4c9c-8d1f-936c528af8d3,src/Components/HomePage/Body/Bottom/PointsView/index.tsx,HomePage,12,14.457831,84,95
8b018dd5-c0e8-4c9c-8d1f-936c528af8d3,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts,HomePage,12,17.142857,27,38
8b018dd5-c0e8-4c9c-8d1f-936c528af8d3,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts,HomePage,12,17.142857,88,99
ff8970b4-70ac-4c0a-b07a-752eb0ab775e,src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/index.tsx,HomePage,12,30.76923,39,50
ff8970b4-70ac-4c0a-b07a-752eb0ab775e,src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step1.tsx,HomePage,12,20.689655,51,62
ff8970b4-70ac-4c0a-b07a-752eb0ab775e,src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step1.tsx,HomePage,12,20.689655,80,91
96282719-dc83-4841-873d-4df5608474b6,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx,HomePage,22,20.754717,144,177
96282719-dc83-4841-873d-4df5608474b6,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx,HomePage,22,12.290503,209,242
1f69d9ae-cc33-4384-882c-54605b39a317,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Buttons.tsx,HomePage,11,23.404255,41,51
1f69d9ae-cc33-4384-882c-54605b39a317,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx,HomePage,11,11.340206,86,96
1f69d9ae-cc33-4384-882c-54605b39a317,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx,HomePage,11,20.754717,88,98
c33d0c35-d6dd-49e0-bc3c-4308f187fdd5,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/EditFlight/FormElements.tsx,HomePage,21,44.68085,15,36
c33d0c35-d6dd-49e0-bc3c-4308f187fdd5,src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/FormInputs.tsx,HomePage,21,58.333332,15,36
a8177b11-1900-4dd7-935d-219e6cc5ff12,src/Components/HomePage/Body/Left/Common/AandachtspuntDetailsFields.tsx,HomePage,10,21.276596,40,49
a8177b11-1900-4dd7-935d-219e6cc5ff12,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step3/Form.tsx,HomePage,10,35.714287,9,18
a8177b11-1900-4dd7-935d-219e6cc5ff12,src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Form.tsx,HomePage,10,35.714287,9,18
e152c0bb-b0c3-43eb-8f64-f465cdc9d9e0,src/Components/HomePage/Body/Bottom/PlansView/Details/index.tsx,HomePage,20,62.5,26,76
e152c0bb-b0c3-43eb-8f64-f465cdc9d9e0,src/hooks/useGetFlightTimesDistance.ts,hooks,20,62.5,8,69
