Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
22 lines of code for unit useViewPlanState.ts,LOW,RAW,2026-07-29,6,useViewPlanState.ts,src/Components/HomePage/hooks/zustand/voorbereiding/useViewPlanState.ts#L1:76,TypeScript,22,1,0
22 lines of code for unit useEditPointCoordState.ts.useEditPointCoordState(),LOW,RAW,2026-07-30,5,useEditPointCoordState.ts.useEditPointCoordState(),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointCoordState.ts#L4:26,TypeScript,22,1,0
22 lines of code for unit useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),LOW,RAW,2026-07-30,5,useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),src/Components/HomePageTools/EditGeometry/EditForm/EditGeometryPointPanel/useMapClickToUpdateCoordinates.ts#L10:39,TypeScript,22,3,1
22 lines of code for unit upsertRegisteredDevice.ts.insertNewDevice(RegisterDeviceInput),LOW,RAW,2026-07-04,31,upsertRegisteredDevice.ts.insertNewDevice(RegisterDeviceInput),backend/src/routes/devices-updates/upsertRegisteredDevice.ts#L43:67,TypeScript,22,5,1
22 lines of code for unit resolveUploadedAttachment.ts.queryLatestAttachmentResult(any),LOW,RAW,2026-07-30,5,resolveUploadedAttachment.ts.queryLatestAttachmentResult(any),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/resolveUploadedAttachment.ts#L8:34,TypeScript,22,2,1
22 lines of code for unit pdfReportTables.ts.addGeneralInfoTable(any),LOW,RAW,2026-07-30,5,pdfReportTables.ts.addGeneralInfoTable(any),src/Components/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L50:75,TypeScript,22,3,1
22 lines of code for unit timesliderPageStatus.ts,LOW,RAW,2026-07-29,6,timesliderPageStatus.ts,src/Components/TimesliderItemDetailPage/builders/timesliderPageStatus.ts#L46:51,TypeScript,22,2,0
22 lines of code for unit arcgisOAuthTokenPost.ts.postArcgisOAuthToken(ResolvedArcgisTokenConfig),LOW,RAW,2026-07-18,17,arcgisOAuthTokenPost.ts.postArcgisOAuthToken(ResolvedArcgisTokenConfig),backend/src/services/arcgisOAuthTokenPost.ts#L4:28,TypeScript,22,3,1
22 lines of code for unit useNotLoggedInBanner.ts.useNotLoggedInBanner(),LOW,RAW,2026-07-18,17,useNotLoggedInBanner.ts.useNotLoggedInBanner(),src/Components/HomePage/Body/Common/useNotLoggedInBanner.ts#L15:39,TypeScript,22,2,0
"22 lines of code for unit createKeycloakUser.ts.clearKeycloakRequiredActions(Request,string)",LOW,RAW,2026-07-22,13,"createKeycloakUser.ts.clearKeycloakRequiredActions(Request,string)",backend/src/routes/keycloak/management/users/createKeycloakUser.ts#L89:112,TypeScript,22,4,2
22 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-07-30,5,Buttons.tsx.Buttons(any),src/Components/Voorbereiding/ViewPlan/Steps/Step2/Buttons.tsx#L31:86,TypeScript,22,1,1
22 lines of code for unit SinglePoints.tsx.SinglePoint(any),LOW,RAW,2026-07-30,5,SinglePoints.tsx.SinglePoint(any),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/ChangePoint/SinglePoints.tsx#L7:39,TypeScript,22,1,1
22 lines of code for unit FlightPlanStandardFields.tsx.pickFlightPlanFormFields(FlightPlanFormFieldValues&FlightPlanFormFieldSetters),LOW,RAW,2026-07-22,13,FlightPlanStandardFields.tsx.pickFlightPlanFormFields(FlightPlanFormFieldValues&FlightPlanFormFieldSetters),src/Components/HomePage/Body/Left/Common/FlightPlanForm/FlightPlanStandardFields.tsx#L11:34,TypeScript,22,1,1
22 lines of code for unit useReuseFlightPlan.ts,LOW,RAW,2026-06-04,61,useReuseFlightPlan.ts,src/hooks/zustand/useReuseFlightPlan.ts#L1:67,TypeScript,22,1,0
22 lines of code for unit useEditPointCoordinateStores.ts.useEditPointCoordinateStores(),LOW,RAW,2026-07-30,5,useEditPointCoordinateStores.ts.useEditPointCoordinateStores(),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointCoordinateStores.ts#L5:26,TypeScript,22,1,0
22 lines of code for unit respondToVerifyGrantFailure.ts.respondToVerifyGrantFailure(any),LOW,RAW,2026-07-22,13,respondToVerifyGrantFailure.ts.respondToVerifyGrantFailure(any),backend/src/routes/auth2/respondToVerifyGrantFailure.ts#L55:85,TypeScript,22,3,1
"22 lines of code for unit pointGraphicFactoryCore.ts.createPointGraphic(PointData,CreatePointGraphicOptions)",LOW,RAW,2026-07-18,17,"pointGraphicFactoryCore.ts.createPointGraphic(PointData,CreatePointGraphicOptions)",src/helpers/ArcGISHelpers/pointGraphicFactoryCore.ts#L10:36,TypeScript,22,2,2
22 lines of code for unit usePathPointHandlerClick.ts.usePathPointHandlerClick(),LOW,RAW,2026-07-29,6,usePathPointHandlerClick.ts.usePathPointHandlerClick(),src/Components/HomePage/hooks/hover-click-handlers/usePathPointHandlerClick.ts#L43:68,TypeScript,22,4,0
22 lines of code for unit syncAttachmentsInPlan.ts.syncGeometryAttachmentsInPlan(any),LOW,RAW,2026-07-30,5,syncAttachmentsInPlan.ts.syncGeometryAttachmentsInPlan(any),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/syncAttachmentsInPlan.ts#L59:89,TypeScript,22,4,1
"22 lines of code for unit mapGetacDeviceRow.ts.mapGetacDeviceRow(Record<string, unknown>)",LOW,RAW,2026-07-04,31,"mapGetacDeviceRow.ts.mapGetacDeviceRow(Record<string, unknown>)",backend/src/routes/devices-updates/mapGetacDeviceRow.ts#L11:32,TypeScript,22,5,1
22 lines of code for unit runFotoAttachmentDelete.ts.runFotoAttachmentDelete(FotoAttachmentDeleteInput),LOW,RAW,2026-07-30,5,runFotoAttachmentDelete.ts.runFotoAttachmentDelete(FotoAttachmentDeleteInput),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/runFotoAttachmentDelete.ts#L8:34,TypeScript,22,4,1
22 lines of code for unit removePointSuccess.ts.applyRemovePointSuccessState(any),LOW,RAW,2026-07-30,5,removePointSuccess.ts.applyRemovePointSuccessState(any),src/Components/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/removePointSuccess.ts#L54:92,TypeScript,22,1,1
"22 lines of code for unit buildHtml.ts.htmlDiv(string,string)",LOW,RAW,2026-06-29,36,"buildHtml.ts.htmlDiv(string,string)",backend/src/helpers/html/buildHtml.ts#L15:40,TypeScript,22,1,2
22 lines of code for unit buildAndSendSpoedReport.ts.buildAndSendSpoedReport(any),LOW,RAW,2026-07-17,18,buildAndSendSpoedReport.ts.buildAndSendSpoedReport(any),backend/src/routes/emails/buildAndSendSpoedReport.ts#L13:40,TypeScript,22,4,1
"22 lines of code for unit deletePoint.ts.deletePoint(Request,Response)",LOW,RAW,2026-06-04,61,"deletePoint.ts.deletePoint(Request,Response)",backend/src/routes/points/deletePoint.ts#L10:35,TypeScript,22,4,2
22 lines of code for unit applyUploadedAttachmentSuccess.ts.buildAttachmentsAfterUpload(any),LOW,RAW,2026-07-30,5,applyUploadedAttachmentSuccess.ts.buildAttachmentsAfterUpload(any),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/applyUploadedAttachmentSuccess.ts#L7:32,TypeScript,22,4,1
22 lines of code for unit SelectedPlanImagesPanel.tsx.SelectedPlanImagesPanel(any),LOW,RAW,2026-07-27,8,SelectedPlanImagesPanel.tsx.SelectedPlanImagesPanel(any),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Images/SelectedPlanImagesPanel.tsx#L44:76,TypeScript,22,3,1
22 lines of code for unit useSelectFromSourceQuery.ts.useSelectFromSourceQuery(Source),LOW,RAW,2026-07-30,5,useSelectFromSourceQuery.ts.useSelectFromSourceQuery(Source),src/Components/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceQuery.ts#L8:30,TypeScript,22,5,1
22 lines of code for unit buildPathPointGraphics.ts.buildPathPointGraphics(any),LOW,RAW,2026-07-29,6,buildPathPointGraphics.ts.buildPathPointGraphics(any),src/Components/HomePage/hooks/hover-click-handlers/buildPathPointGraphics.ts#L7:31,TypeScript,22,1,1
"22 lines of code for unit removePointSuccess.ts.buildRemainingPlanPointGraphics(FlightPlanType[""points""])",LOW,RAW,2026-07-30,5,"removePointSuccess.ts.buildRemainingPlanPointGraphics(FlightPlanType[""points""])",src/Components/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/removePointSuccess.ts#L10:35,TypeScript,22,1,1
22 lines of code for unit timesliderGeometryHighlightFactory.ts.createPlanGeometryHighlightGraphic(any),LOW,RAW,2026-07-22,13,timesliderGeometryHighlightFactory.ts.createPlanGeometryHighlightGraphic(any),src/helpers/timeslider/timesliderGeometryHighlightFactory.ts#L41:67,TypeScript,22,5,1
22 lines of code for unit EditFormBody.tsx,LOW,RAW,2026-07-30,5,EditFormBody.tsx,src/Components/HomePageTools/EditGeometry/EditForm/EditFormBody.tsx#L1:9,TypeScript,22,1,0
"22 lines of code for unit getPoints.ts.getPoints(Request,Response)",LOW,RAW,2026-06-04,61,"getPoints.ts.getPoints(Request,Response)",backend/src/routes/points/getPoints.ts#L6:28,TypeScript,22,3,2
22 lines of code for unit flightPlansRepo.ts.buildFlightPlanInsertParams(FlightPlanBodySource),LOW,RAW,2026-07-28,7,flightPlansRepo.ts.buildFlightPlanInsertParams(FlightPlanBodySource),backend/src/helpers/repositories/flightPlansRepo.ts#L53:77,TypeScript,22,5,1
22 lines of code for unit buildFinishedPlanQuery.ts.buildFinishedPlansWithPointsQuery(BuildFinishedPlansQueryOptions),LOW,RAW,2026-06-30,35,buildFinishedPlanQuery.ts.buildFinishedPlansWithPointsQuery(BuildFinishedPlansQueryOptions),backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L18:43,TypeScript,22,1,1
22 lines of code for unit syncBluePointGraphicsCore.ts,LOW,RAW,2026-07-18,17,syncBluePointGraphicsCore.ts,src/helpers/ArcGISHelpers/syncBluePointGraphicsCore.ts#L1:3,TypeScript,22,5,0
22 lines of code for unit nnederlandLayerSpecsPart1a.ts,LOW,RAW,2026-07-18,17,nnederlandLayerSpecsPart1a.ts,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/NNederland/nnederlandLayerSpecsPart1a.ts#L1:27,TypeScript,22,1,0
22 lines of code for unit useTimesliderQueryContext.ts.buildQueryFields(ParsedTimesliderQuery),LOW,RAW,2026-07-29,6,useTimesliderQueryContext.ts.buildQueryFields(ParsedTimesliderQuery),src/Components/TimesliderItemDetailPage/hooks/useTimesliderQueryContext.ts#L9:31,TypeScript,22,2,1
22 lines of code for unit useTemplateSelectionFilters.ts.useTemplateSelectionFilters(any),LOW,RAW,2026-07-30,5,useTemplateSelectionFilters.ts.useTemplateSelectionFilters(any),src/Components/Voorbereiding/TemplateFlight/Steps/useTemplateSelectionFilters.ts#L6:33,TypeScript,22,3,1
22 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-07-30,5,Buttons.tsx.Buttons(any),src/Components/Voorbereiding/ViewPlan/Steps/Step1/Buttons.tsx#L10:35,TypeScript,22,4,1
22 lines of code for unit planBoundingBoxSymbolsStar.ts,LOW,RAW,2026-07-30,5,planBoundingBoxSymbolsStar.ts,src/helpers/ArcGISHelpers/planBoundingBoxSymbolsStar.ts#L1:22,TypeScript,22,1,0
22 lines of code for unit usePointGraphicsEffects.ts.usePointGraphicsRendering(any),LOW,RAW,2026-07-29,6,usePointGraphicsEffects.ts.usePointGraphicsRendering(any),src/Components/HomePage/hooks/features/usePointGraphicsEffects.ts#L48:77,TypeScript,22,4,1
22 lines of code for unit assembleTimesliderPageView.ts.assembleTimesliderPageView(BuildTimesliderPageViewInput),LOW,RAW,2026-07-29,6,assembleTimesliderPageView.ts.assembleTimesliderPageView(BuildTimesliderPageViewInput),src/Components/TimesliderItemDetailPage/builders/assembleTimesliderPageView.ts#L9:32,TypeScript,22,1,1
22 lines of code for unit useStepContentMapSync.ts.useStepContentMapSync(PointData[]),LOW,RAW,2026-07-30,5,useStepContentMapSync.ts.useStepContentMapSync(PointData[]),src/Components/Voorbereiding/AddPointsVluchtPlan/Common/useStepContentMapSync.ts#L11:34,TypeScript,22,1,1
"22 lines of code for unit timesliderHighlightGraphics.ts.addPlanPointHighlights(__esri.GraphicsLayer,FinishedFlightPlanType)",LOW,RAW,2026-07-13,22,"timesliderHighlightGraphics.ts.addPlanPointHighlights(__esri.GraphicsLayer,FinishedFlightPlanType)",src/helpers/timeslider/timesliderHighlightGraphics.ts#L18:42,TypeScript,22,4,2
22 lines of code for unit useWizardFilterStep2Buttons.ts.useWizardFilterStep2Buttons(any),LOW,RAW,2026-07-30,5,useWizardFilterStep2Buttons.ts.useWizardFilterStep2Buttons(any),src/Components/Voorbereiding/common/useWizardFilterStep2Buttons.ts#L17:47,TypeScript,22,1,1
22 lines of code for unit flightPlansRepo.ts.buildFlightPlanInsertSql(),LOW,RAW,2026-07-28,7,flightPlansRepo.ts.buildFlightPlanInsertSql(),backend/src/helpers/repositories/flightPlansRepo.ts#L22:44,TypeScript,22,1,0
22 lines of code for unit applyGeometrySaveSuccess.ts.applyGeometrySaveSuccess(any),LOW,RAW,2026-07-30,5,applyGeometrySaveSuccess.ts.applyGeometrySaveSuccess(any),src/Components/HomePageTools/EditGeometry/applyGeometrySaveSuccess.ts#L7:42,TypeScript,22,1,1
22 lines of code for unit timesliderFlightPlanEffects.ts.useLoadTimesliderPlans(any),LOW,RAW,2026-07-18,17,timesliderFlightPlanEffects.ts.useLoadTimesliderPlans(any),src/Components/HomePage/Body/Left/TimeSlider/timesliderFlightPlanEffects.ts#L27:55,TypeScript,22,4,1
22 lines of code for unit flightPlansByPointQuery.ts,LOW,RAW,2026-07-28,7,flightPlansByPointQuery.ts,backend/src/helpers/repositories/flightPlansByPointQuery.ts#L1:24,TypeScript,22,1,0
22 lines of code for unit ensureFreshSessionHelpers.ts.refreshSessionTokens(Request),LOW,RAW,2026-07-18,17,ensureFreshSessionHelpers.ts.refreshSessionTokens(Request),backend/src/helpers/auth/ensureFreshSessionHelpers.ts#L17:42,TypeScript,22,5,1
22 lines of code for unit buildAddPointResetForm.ts.buildAddPointResetForm(Stores),LOW,RAW,2026-07-30,5,buildAddPointResetForm.ts.buildAddPointResetForm(Stores),src/Components/Voorbereiding/ViewPlan/Steps/AddPointStep/buildAddPointResetForm.ts#L6:27,TypeScript,22,1,1
21 lines of code for unit verifyRegioPointsGeometries.ts.runGeometriesRegioCheck(any),LOW,RAW,2026-07-04,31,verifyRegioPointsGeometries.ts.runGeometriesRegioCheck(any),backend/scripts/verifyRegioPointsGeometries.ts#L54:78,TypeScript,21,4,1
"21 lines of code for unit applyGeometryCommentUpdate.ts.applyGeometryCommentSuccess(ApplyGeometryCommentUpdateInput,FinishedPointType[])",LOW,RAW,2026-07-30,5,"applyGeometryCommentUpdate.ts.applyGeometryCommentSuccess(ApplyGeometryCommentUpdateInput,FinishedPointType[])",src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/applyGeometryCommentUpdate.ts#L50:75,TypeScript,21,2,2
21 lines of code for unit handleCopyLink(),LOW,RAW,2026-07-30,5,handleCopyLink(),src/Components/Nabewerking/CreateReport/Steps/Step3/hooks/useCopyLink.ts#L18:39,TypeScript,21,3,0
21 lines of code for unit Images.tsx.Images(any),LOW,RAW,2026-07-30,5,Images.tsx.Images(any),src/Components/Voorbereiding/SelectedPoint/ViewPlans/Images.tsx#L9:29,TypeScript,21,5,1
21 lines of code for unit useStepContentDataInit.ts.useStepContentDataInit(any),LOW,RAW,2026-07-30,5,useStepContentDataInit.ts.useStepContentDataInit(any),src/Components/Voorbereiding/AddPointsVluchtPlan/Common/useStepContentDataInit.ts#L10:37,TypeScript,21,1,1
21 lines of code for unit Sidebar.tsx.Sidebar(),LOW,RAW,2026-06-04,61,Sidebar.tsx.Sidebar(),src/Components/DashboardPage/Sidebar.tsx#L3:37,TypeScript,21,1,0
21 lines of code for unit FinishedPlanWriter.markFlightPlanFinished(),LOW,RAW,2026-07-01,34,FinishedPlanWriter.markFlightPlanFinished(),backend/src/helpers/finished-plans/createFinishedPlanDb.ts#L149:170,TypeScript,21,3,0
21 lines of code for unit geometryNamedSymbolsB.ts,LOW,RAW,2026-07-30,5,geometryNamedSymbolsB.ts,src/helpers/ArcGISHelpers/geometryNamedSymbolsB.ts#L1:25,TypeScript,21,1,0
21 lines of code for unit syncTableTabGraphics.ts.syncFlightPlansTabGraphics(any),LOW,RAW,2026-07-04,31,syncTableTabGraphics.ts.syncFlightPlansTabGraphics(any),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/syncTableTabGraphics.ts#L47:73,TypeScript,21,5,1
21 lines of code for unit useStep2ButtonsModel.ts.useStep2ButtonsModel(),LOW,RAW,2026-07-30,5,useStep2ButtonsModel.ts.useStep2ButtonsModel(),src/Components/Nabewerking/CreateReport/Steps/Step2/useStep2ButtonsModel.ts#L8:29,TypeScript,21,1,0
21 lines of code for unit syncTableTabGraphics.ts,LOW,RAW,2026-07-04,31,syncTableTabGraphics.ts,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/syncTableTabGraphics.ts#L1:18,TypeScript,21,1,0
"21 lines of code for unit createFinishedPlan.ts.createFinishedPlan(Request,Response)",LOW,RAW,2026-06-04,61,"createFinishedPlan.ts.createFinishedPlan(Request,Response)",backend/src/routes/finished_plans/createFinishedPlan.ts#L11:36,TypeScript,21,3,2
21 lines of code for unit DropDown.tsx.DropDown(any),LOW,RAW,2026-07-15,20,DropDown.tsx.DropDown(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx#L24:40,TypeScript,21,1,1
21 lines of code for unit handleSubmit(),LOW,RAW,2026-07-30,5,handleSubmit(),src/Components/Voorbereiding/ViewPlan/Steps/AddPointToPlan/Buttons.tsx#L28:49,TypeScript,21,2,0
21 lines of code for unit updateFinishedPointAttachmentsHelpers.ts.commitAttachmentUpdate(any),LOW,RAW,2026-07-18,17,updateFinishedPointAttachmentsHelpers.ts.commitAttachmentUpdate(any),backend/src/routes/finished_plans/updateFinishedPointAttachmentsHelpers.ts#L36:65,TypeScript,21,2,1
21 lines of code for unit deletePointStep1FieldProps.ts.deletePointStep1FieldProps(Model),LOW,RAW,2026-07-30,5,deletePointStep1FieldProps.ts.deletePointStep1FieldProps(Model),src/Components/HomePageTools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step1/deletePointStep1FieldProps.ts#L5:9,TypeScript,21,1,1
21 lines of code for unit MapComp.tsx.MapComp(any),LOW,RAW,2026-06-04,61,MapComp.tsx.MapComp(any),src/Components/HomePage/Body/MapViewComp/MapComp.tsx#L12:45,TypeScript,21,4,1
21 lines of code for unit CommonTabBtn.tsx.CommonTabBtn(any),LOW,RAW,2026-06-04,61,CommonTabBtn.tsx.CommonTabBtn(any),src/Components/HomePage/Head/Common/CommonTabBtn.tsx#L6:52,TypeScript,21,2,1
"21 lines of code for unit createUser.ts.createUser(Request,Response)",LOW,RAW,2026-06-04,61,"createUser.ts.createUser(Request,Response)",backend/src/routes/users/createUser.ts#L17:39,TypeScript,21,3,2
21 lines of code for unit DropDown.tsx.DropDown(any),LOW,RAW,2026-07-15,20,DropDown.tsx.DropDown(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx#L24:38,TypeScript,21,1,1
21 lines of code for unit templateFlightWizardCleanup.ts.runTemplateFlightCancelCleanup(any),LOW,RAW,2026-07-30,5,templateFlightWizardCleanup.ts.runTemplateFlightCancelCleanup(any),src/Components/Voorbereiding/TemplateFlight/helpers/templateFlightWizardCleanup.ts#L58:90,TypeScript,21,3,1
21 lines of code for unit usePointsViewLayoutAndGraphics.ts.usePointsViewLayoutAndGraphics(any),LOW,RAW,2026-07-18,17,usePointsViewLayoutAndGraphics.ts.usePointsViewLayoutAndGraphics(any),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/usePointsViewLayoutAndGraphics.ts#L7:31,TypeScript,21,1,1
"21 lines of code for unit createGeometryGraphicInternal.ts.createGeometryGraphic(BaseGeometryData,CreateGeometryGraphicOptions)",LOW,RAW,2026-07-30,5,"createGeometryGraphicInternal.ts.createGeometryGraphic(BaseGeometryData,CreateGeometryGraphicOptions)",src/helpers/ArcGISHelpers/createGeometryGraphicInternal.ts#L14:41,TypeScript,21,3,2
21 lines of code for unit buildCoordinateSyncPatchCore.ts.buildCoordinateSyncPatch(any),LOW,RAW,2026-07-18,17,buildCoordinateSyncPatchCore.ts.buildCoordinateSyncPatch(any),src/helpers/geo/buildCoordinateSyncPatchCore.ts#L11:39,TypeScript,21,3,1
21 lines of code for unit processPoint.ts.processPoint(ProcessPointParams),LOW,RAW,2026-07-30,5,processPoint.ts.processPoint(ProcessPointParams),src/Components/Nabewerking/CreateReport/helpers/useHandleStep2/processPoint.ts#L9:32,TypeScript,21,1,1
21 lines of code for unit handleUpdate(),LOW,RAW,2026-07-30,5,handleUpdate(),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/index.tsx#L41:55,TypeScript,21,4,0
21 lines of code for unit handlePathPointMapClick.ts.handlePathPointMapClick(any),LOW,RAW,2026-07-29,6,handlePathPointMapClick.ts.handlePathPointMapClick(any),src/Components/HomePage/hooks/hover-click-handlers/handlePathPointMapClick.ts#L10:42,TypeScript,21,2,1
"21 lines of code for unit callbackHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,61,"callbackHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/callbackHandler.ts#L7:28,TypeScript,21,2,2
21 lines of code for unit useBasemapsListModel.ts.useBasemapsListModel(UsedPlace),LOW,RAW,2026-07-18,17,useBasemapsListModel.ts.useBasemapsListModel(UsedPlace),src/Components/HomePage/Body/Left/Common/KaartLegend/useBasemapsListModel.ts#L18:22,TypeScript,21,2,1
21 lines of code for unit ArcGISUserToken.ts,LOW,RAW,2026-06-04,61,ArcGISUserToken.ts,src/helpers/tokens/ArcGISUserToken.ts#L1:31,TypeScript,21,3,0
21 lines of code for unit fotoPanelModelHelpers.ts.useAssembledFotoPanelModel(any),LOW,RAW,2026-07-30,5,fotoPanelModelHelpers.ts.useAssembledFotoPanelModel(any),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/fotoPanelModelHelpers.ts#L126:158,TypeScript,21,1,1
21 lines of code for unit useRenderGeometries.ts.useRenderGeometries(),LOW,RAW,2026-07-29,6,useRenderGeometries.ts.useRenderGeometries(),src/Components/HomePage/hooks/features/useRenderGeometries.ts#L12:32,TypeScript,21,4,0
21 lines of code for unit pointFields.ts,LOW,RAW,2026-06-30,35,pointFields.ts,backend/src/helpers/queries/points/pointFields.ts#L1:24,TypeScript,21,1,0
21 lines of code for unit arcgisAdminTokenPost.ts.postArcgisAdminToken(ResolvedArcgisTokenConfig),LOW,RAW,2026-07-18,17,arcgisAdminTokenPost.ts.postArcgisAdminToken(ResolvedArcgisTokenConfig),backend/src/services/arcgisAdminTokenPost.ts#L9:31,TypeScript,21,3,1
21 lines of code for unit featureLayerPopupClickHandler.ts.handleFeatureLayerMapClick(any),LOW,RAW,2026-07-29,6,featureLayerPopupClickHandler.ts.handleFeatureLayerMapClick(any),src/Components/HomePage/hooks/hover-click-handlers/featureLayerPopupClickHandler.ts#L7:36,TypeScript,21,5,1
21 lines of code for unit PointDetails.tsx.PointDetails(any),LOW,RAW,2026-06-04,61,PointDetails.tsx.PointDetails(any),src/Components/HomePage/Body/Left/Common/ResultTab/PointDetails.tsx#L5:32,TypeScript,21,1,1
21 lines of code for unit index.tsx.AllUsersTable(),LOW,RAW,2026-06-04,61,index.tsx.AllUsersTable(),src/Components/DashboardPage/AllUsersTable/index.tsx#L29:44,TypeScript,21,3,0
21 lines of code for unit usePopupBlockedGuard.ts.usePopupBlockedGuard(),LOW,RAW,2026-07-29,6,usePopupBlockedGuard.ts.usePopupBlockedGuard(),src/Components/HomePage/hooks/popUpModal/usePopupBlockedGuard.ts#L7:28,TypeScript,21,1,0
21 lines of code for unit toolsTabsPart2.ts,LOW,RAW,2026-07-18,17,toolsTabsPart2.ts,src/Components/HomePage/Head/headTabDefinitions/toolsTabsPart2.ts#L1:27,TypeScript,21,1,0
"21 lines of code for unit createUser.ts.handleCreateUser(Request,Response)",LOW,RAW,2026-06-04,61,"createUser.ts.handleCreateUser(Request,Response)",backend/src/routes/keycloak/management/users/createUser.ts#L8:33,TypeScript,21,5,2
21 lines of code for unit useSelectFromSourceSelection.ts.useSelectFromSourceSelection(Set<number>),LOW,RAW,2026-07-30,5,useSelectFromSourceSelection.ts.useSelectFromSourceSelection(Set<number>),src/Components/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceSelection.ts#L7:29,TypeScript,21,2,1
21 lines of code for unit addPointToPlanPinHelpers.ts.syncAddPointToPlanPins(any),LOW,RAW,2026-07-30,5,addPointToPlanPinHelpers.ts.syncAddPointToPlanPins(any),src/Components/Voorbereiding/ViewPlan/Steps/AddPointToPlan/addPointToPlanPinHelpers.ts#L10:37,TypeScript,21,5,1
21 lines of code for unit SingleGeometry.tsx.SingleGeometry(Props),LOW,RAW,2026-07-30,5,SingleGeometry.tsx.SingleGeometry(Props),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/SingleGeometry.tsx#L13:40,TypeScript,21,1,1
21 lines of code for unit index.tsx.Step1(any),LOW,RAW,2026-07-30,5,index.tsx.Step1(any),src/Components/Voorbereiding/ViewPlan/Steps/Step1/index.tsx#L68:110,TypeScript,21,1,1
21 lines of code for unit Section2.tsx.Section2(),LOW,RAW,2026-06-04,61,Section2.tsx.Section2(),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Block1/Section2.tsx#L4:28,TypeScript,21,1,0
21 lines of code for unit geometryNamedSymbolsA.ts,LOW,RAW,2026-07-30,5,geometryNamedSymbolsA.ts,src/helpers/ArcGISHelpers/geometryNamedSymbolsA.ts#L1:25,TypeScript,21,1,0
21 lines of code for unit editPointMapClickHelpers.ts.createEditPointClickHandler(any),LOW,RAW,2026-07-30,5,editPointMapClickHelpers.ts.createEditPointClickHandler(any),src/Components/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/editPointMapClickHelpers.ts#L41:71,TypeScript,21,3,1
"21 lines of code for unit fileDownload.ts.setPasswordHandler(any,any)",LOW,RAW,2026-06-04,61,"fileDownload.ts.setPasswordHandler(any,any)",backend/src/routes/fileDownload.ts#L27:34,TypeScript,21,5,2
21 lines of code for unit resolveUploadedAttachment.ts.resolveUploadedAttachment(any),LOW,RAW,2026-07-30,5,resolveUploadedAttachment.ts.resolveUploadedAttachment(any),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/resolveUploadedAttachment.ts#L36:61,TypeScript,21,2,1
21 lines of code for unit useGeometryListMapClick.ts.useGeometryListMapClick(any),LOW,RAW,2026-07-30,5,useGeometryListMapClick.ts.useGeometryListMapClick(any),src/Components/Voorbereiding/FlightPlan/Common/useGeometryListMapClick.ts#L7:35,TypeScript,21,3,1
