Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
"McCabe complexity of 14 for unit logEntry.ts.buildLogEntry(LogActionInput,LogContext)",MEDIUM,RAW,2026-07-14,4,"logEntry.ts.buildLogEntry(LogActionInput,LogContext)",src/hooks/logging/logEntry.ts#L16:29,TypeScript,14,14,2
McCabe complexity of 11 for unit mapLoginErrorDebug.ts.logMapLoginErrorClassifierDebug(any),MEDIUM,RAW,2026-07-17,1,mapLoginErrorDebug.ts.logMapLoginErrorClassifierDebug(any),backend/src/routes/auth2/mapLoginErrorDebug.ts#L11:30,TypeScript,14,11,1
"McCabe complexity of 12 for unit sortPointsWithSelectionOrder.ts.comparePointsWithSelectionOrder(number,number,number[],Map<number, number>,Map<number, number>)",MEDIUM,RAW,2026-07-17,1,"sortPointsWithSelectionOrder.ts.comparePointsWithSelectionOrder(number,number,number[],Map<number, number>,Map<number, number>)",src/hooks/points/sortPointsWithSelectionOrder.ts#L4:10,TypeScript,13,12,5
"McCabe complexity of 19 for unit populateFormFromPlan.ts.populateFormFromPlan(FlightPlanFormSource,FlightPlanFormFieldSetters)",MEDIUM,RAW,2026-06-29,19,"populateFormFromPlan.ts.populateFormFromPlan(FlightPlanFormSource,FlightPlanFormFieldSetters)",src/hooks/flightPlan/populateFormFromPlan.ts#L18:33,TypeScript,13,19,2
McCabe complexity of 11 for unit pointMarkerSymbol.ts.mergePointSymbolOptions(PointSymbolOptions),MEDIUM,RAW,2026-07-04,14,pointMarkerSymbol.ts.mergePointSymbolOptions(PointSymbolOptions),src/helpers/ArcGISHelpers/pointMarkerSymbol.ts#L12:24,TypeScript,11,11,1
"McCabe complexity of 11 for unit mapHoverHighlight.ts.resolveMapHoverId(Record<string, unknown>)",MEDIUM,RAW,2026-07-04,14,"mapHoverHighlight.ts.resolveMapHoverId(Record<string, unknown>)",src/Components/HomePage/Body/MapViewComp/mapHoverHighlight.ts#L51:60,TypeScript,10,11,1
McCabe complexity of 11 for unit arcgisTokenConfigResolve.ts.resolveArcgisTokenNumericFields(ArcgisTokenConfig),MEDIUM,RAW,2026-07-17,1,arcgisTokenConfigResolve.ts.resolveArcgisTokenNumericFields(ArcgisTokenConfig),backend/src/services/arcgisTokenConfigResolve.ts#L33:41,TypeScript,9,11,1
McCabe complexity of 11 for unit resolveGeometrySymbolOptions.ts.resolveGeometrySymbolOptions(GeometrySymbolOptions),MEDIUM,RAW,2026-07-18,0,resolveGeometrySymbolOptions.ts.resolveGeometrySymbolOptions(GeometrySymbolOptions),src/helpers/ArcGISHelpers/resolveGeometrySymbolOptions.ts#L4:14,TypeScript,9,11,1
McCabe complexity of 11 for unit AandachtspuntDetailsFields.tsx.AandachtspuntDetailsFields(AandachtspuntDetailsFieldsProps),MEDIUM,RAW,2026-06-10,38,AandachtspuntDetailsFields.tsx.AandachtspuntDetailsFields(AandachtspuntDetailsFieldsProps),src/Components/HomePage/Body/Left/Common/AandachtspuntDetailsFields.tsx#L38:110,TypeScript,8,11,1
McCabe complexity of 7 for unit App.tsx.App(),LOW,RAW,2026-06-04,44,App.tsx.App(),src/App.tsx#L16:65,TypeScript,30,7,0
McCabe complexity of 7 for unit handleSubmit(),LOW,RAW,2026-07-04,14,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx#L50:79,TypeScript,30,7,0
McCabe complexity of 8 for unit handleDeletePointEmptyMapClick.ts.handleDeletePointEmptyMapClick(any),LOW,RAW,2026-07-17,1,handleDeletePointEmptyMapClick.ts.handleDeletePointEmptyMapClick(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/handleDeletePointEmptyMapClick.ts#L14:55,TypeScript,30,8,1
McCabe complexity of 6 for unit mapPointerHoverHandler.ts.createMapPointerHoverHandler(any),LOW,RAW,2026-07-13,5,mapPointerHoverHandler.ts.createMapPointerHoverHandler(any),src/Components/HomePage/Body/MapViewComp/mapPointerHoverHandler.ts#L8:17,TypeScript,30,6,1
McCabe complexity of 6 for unit handleUpdate(),LOW,RAW,2026-07-17,1,handleUpdate(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/UpdateBtn.tsx#L28:60,TypeScript,30,6,0
"McCabe complexity of 6 for unit getGeometries.ts.getGeometries(Request,Response)",LOW,RAW,2026-06-04,44,"getGeometries.ts.getGeometries(Request,Response)",backend/src/routes/geometries/getGeometries.ts#L9:47,TypeScript,30,6,2
McCabe complexity of 6 for unit postProxyHelpers.ts.forwardArcgisPostRequest(Request),LOW,RAW,2026-07-04,14,postProxyHelpers.ts.forwardArcgisPostRequest(Request),backend/src/routes/arcgis/postProxyHelpers.ts#L60:91,TypeScript,30,6,1
McCabe complexity of 6 for unit useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(any),LOW,RAW,2026-07-13,5,useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(any),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/useDrawingToolLifecycle.ts#L72:111,TypeScript,29,6,1
"McCabe complexity of 6 for unit pdfReportTables.ts.addDetailTable(jsPDF,PDFPointDataType)",LOW,RAW,2026-07-04,14,"pdfReportTables.ts.addDetailTable(jsPDF,PDFPointDataType)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L89:117,TypeScript,29,6,2
McCabe complexity of 9 for unit useTimesliderItemImages.ts.useTimesliderItemImages(any),LOW,RAW,2026-07-13,5,useTimesliderItemImages.ts.useTimesliderItemImages(any),src/Components/TimesliderItemDetailPage/useTimesliderItemImages.ts#L8:46,TypeScript,29,9,1
"McCabe complexity of 8 for unit registerAgent.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,44,"registerAgent.ts.RequestHandler(any,any)",backend/src/routes/devices-updates/agent/registerAgent.ts#L5:35,TypeScript,28,8,2
McCabe complexity of 6 for unit handleUpdate(),LOW,RAW,2026-07-17,1,handleUpdate(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step2/index.tsx#L37:67,TypeScript,28,6,0
McCabe complexity of 6 for unit index.tsx.Step1(any),LOW,RAW,2026-06-04,44,index.tsx.Step1(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/index.tsx#L11:78,TypeScript,28,6,1
McCabe complexity of 7 for unit keycloakAdminTokenRequest.ts.requestAdminTokenWithRetry(any),LOW,RAW,2026-07-14,4,keycloakAdminTokenRequest.ts.requestAdminTokenWithRetry(any),backend/src/services/keycloakAdminTokenRequest.ts#L11:43,TypeScript,28,7,1
McCabe complexity of 7 for unit runReturningUpdate.ts.executeReturningUpdate(any),LOW,RAW,2026-07-14,4,runReturningUpdate.ts.executeReturningUpdate(any),backend/src/helpers/http/runReturningUpdate.ts#L35:70,TypeScript,28,7,1
"McCabe complexity of 10 for unit legacyAuthUsageMonitor.ts.legacyAuthUsageMonitor(any,any,any)",LOW,RAW,2026-07-13,5,"legacyAuthUsageMonitor.ts.legacyAuthUsageMonitor(any,any,any)",backend/src/helpers/auth/legacyAuthUsageMonitor.ts#L13:44,TypeScript,28,10,3
McCabe complexity of 9 for unit loadImages(),LOW,RAW,2026-07-17,1,loadImages(),src/api-hooks/planImages/useEntityPlanImages.ts#L29:57,TypeScript,27,9,0
McCabe complexity of 7 for unit applyDeletePointCoordinatePatch.ts.applyDeletePointCoordinatePatch(any),LOW,RAW,2026-07-17,1,applyDeletePointCoordinatePatch.ts.applyDeletePointCoordinatePatch(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/applyDeletePointCoordinatePatch.ts#L3:42,TypeScript,27,7,1
McCabe complexity of 6 for unit index.tsx.Form(any),LOW,RAW,2026-06-04,44,index.tsx.Form(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/index.tsx#L14:43,TypeScript,27,6,1
"McCabe complexity of 6 for unit deleteUser.ts.handleDeleteUser(Request,Response)",LOW,RAW,2026-06-04,44,"deleteUser.ts.handleDeleteUser(Request,Response)",backend/src/routes/keycloak/management/users/deleteUser.ts#L7:40,TypeScript,27,6,2
McCabe complexity of 6 for unit attachDeletePointMapClick.ts.attachDeletePointMapClick(any),LOW,RAW,2026-07-17,1,attachDeletePointMapClick.ts.attachDeletePointMapClick(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/attachDeletePointMapClick.ts#L5:42,TypeScript,27,6,1
McCabe complexity of 6 for unit selectFromSourceGraphics.ts.syncPinsForSelection(any),LOW,RAW,2026-07-04,14,selectFromSourceGraphics.ts.syncPinsForSelection(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts#L35:71,TypeScript,26,6,1
McCabe complexity of 8 for unit usePathPointHandlerClick.ts.usePathPointHandlerClick(),LOW,RAW,2026-06-04,44,usePathPointHandlerClick.ts.usePathPointHandlerClick(),src/hooks/hover-click-handlers/usePathPointHandlerClick.ts#L10:41,TypeScript,26,8,0
McCabe complexity of 6 for unit CurrentGeometriesList.tsx.CurrentGeometriesList(),LOW,RAW,2026-06-04,44,CurrentGeometriesList.tsx.CurrentGeometriesList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentGeometriesList.tsx#L11:62,TypeScript,26,6,0
"McCabe complexity of 9 for unit grantHelpers.ts.classifyStep2OtpLoginFailure(unknown,ClassifyStep2DebugContext)",LOW,RAW,2026-07-13,5,"grantHelpers.ts.classifyStep2OtpLoginFailure(unknown,ClassifyStep2DebugContext)",backend/src/routes/auth2/grantHelpers.ts#L98:130,TypeScript,26,9,2
McCabe complexity of 6 for unit bufferFlightPlansOnLayer.ts.bufferFlightPlansOnLayer(BufferFlightPlansOnLayerInput),LOW,RAW,2026-07-17,1,bufferFlightPlansOnLayer.ts.bufferFlightPlansOnLayer(BufferFlightPlansOnLayerInput),src/helpers/ArcGISHelpers/bufferFlightPlansOnLayer.ts#L20:51,TypeScript,26,6,1
McCabe complexity of 7 for unit buildFlightPlanQueryParts.ts.appendFlightPlanWhereClause(any),LOW,RAW,2026-07-17,1,buildFlightPlanQueryParts.ts.appendFlightPlanWhereClause(any),backend/src/helpers/queries/flight-plans/buildFlightPlanQueryParts.ts#L57:93,TypeScript,26,7,1
McCabe complexity of 7 for unit mapClickHitHandler.ts.handleMapClickHit(MapClickHitInput),LOW,RAW,2026-07-18,0,mapClickHitHandler.ts.handleMapClickHit(MapClickHitInput),src/hooks/popUpModal/mapClickHitHandler.ts#L20:48,TypeScript,25,7,1
McCabe complexity of 6 for unit syncSelectedPlanPathLayer.ts,LOW,RAW,2026-07-17,1,syncSelectedPlanPathLayer.ts,src/hooks/hover-click-handlers/syncSelectedPlanPathLayer.ts#L1:10,TypeScript,25,6,0
McCabe complexity of 9 for unit importPointRowNormalization.ts.normalizeImportRow(unknown),LOW,RAW,2026-07-01,17,importPointRowNormalization.ts.normalizeImportRow(unknown),backend/src/helpers/points/importPointRowNormalization.ts#L64:91,TypeScript,25,9,1
McCabe complexity of 6 for unit submitStep2(),LOW,RAW,2026-07-14,4,submitStep2(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Buttons.tsx#L45:70,TypeScript,25,6,0
McCabe complexity of 7 for unit handleNext(),LOW,RAW,2026-06-04,44,handleNext(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/Buttons.tsx#L27:53,TypeScript,25,7,0
"McCabe complexity of 6 for unit middleware.ts.RequestHandler(any,any,any)",LOW,RAW,2026-06-04,44,"middleware.ts.RequestHandler(any,any,any)",backend/src/routes/devices-updates/middleware.ts#L7:34,TypeScript,25,6,3
McCabe complexity of 6 for unit handleConfirmDelete(),LOW,RAW,2026-06-04,44,handleConfirmDelete(),src/Components/DashboardPage/AllUsersTable/index.tsx#L82:113,TypeScript,25,6,0
McCabe complexity of 6 for unit useSelectFromSourceGraphicsEffects.ts.useSourcePointHover(any),LOW,RAW,2026-07-14,4,useSelectFromSourceGraphicsEffects.ts.useSourcePointHover(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceGraphicsEffects.ts#L101:130,TypeScript,25,6,1
McCabe complexity of 7 for unit Fase3.tsx.Fase3(any),LOW,RAW,2026-06-04,44,Fase3.tsx.Fase3(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/Fase3.tsx#L14:86,TypeScript,24,7,1
"McCabe complexity of 6 for unit computeFlightPlanCentroid.ts.computeFlightPlanCentroid(FlightPlanCentroidPoint[],any,any)",LOW,RAW,2026-06-06,42,"computeFlightPlanCentroid.ts.computeFlightPlanCentroid(FlightPlanCentroidPoint[],any,any)",src/helpers/ArcGISHelpers/computeFlightPlanCentroid.ts#L12:41,TypeScript,24,6,3
"McCabe complexity of 9 for unit grantHelpers.ts.classifyGrantFailure(unknown,any)",LOW,RAW,2026-07-17,1,"grantHelpers.ts.classifyGrantFailure(unknown,any)",backend/src/routes/auth2/grantHelpers.ts#L56:87,TypeScript,24,9,2
McCabe complexity of 6 for unit pdfReportTables.ts.addGeneralInfoTable(any),LOW,RAW,2026-07-13,5,pdfReportTables.ts.addGeneralInfoTable(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L32:59,TypeScript,24,6,1
"McCabe complexity of 6 for unit createUser.ts.createUser(Request,Response)",LOW,RAW,2026-06-04,44,"createUser.ts.createUser(Request,Response)",backend/src/routes/users/createUser.ts#L4:30,TypeScript,24,6,2
McCabe complexity of 7 for unit viewPlanStepMapActions.ts.syncYellowGeometryTableGraphics(any),LOW,RAW,2026-07-17,1,viewPlanStepMapActions.ts.syncYellowGeometryTableGraphics(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/viewPlanStepMapActions.ts#L17:51,TypeScript,24,7,1
McCabe complexity of 6 for unit processImportedRows(string[]),LOW,RAW,2026-07-04,14,processImportedRows(string[]),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/ImportVluchtPlan.tsx#L53:67,TypeScript,24,6,1
"McCabe complexity of 7 for unit editGeometryHelpers.ts.zoomMapToGeometryPoints(__esri.MapView|null|undefined,Geometry)",LOW,RAW,2026-07-04,14,"editGeometryHelpers.ts.zoomMapToGeometryPoints(__esri.MapView|null|undefined,Geometry)",src/Components/HomePage/Body/Left/Tools/EditGeometry/editGeometryHelpers.ts#L32:61,TypeScript,24,7,2
McCabe complexity of 6 for unit flightPathMetrics.ts.calculateFlightPathMetrics(PlanPathRow),LOW,RAW,2026-07-14,4,flightPathMetrics.ts.calculateFlightPathMetrics(PlanPathRow),src/hooks/flightPathMetrics.ts#L18:41,TypeScript,24,6,1
McCabe complexity of 7 for unit index.tsx.Form(any),LOW,RAW,2026-06-04,44,index.tsx.Form(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/index.tsx#L14:42,TypeScript,24,7,1
McCabe complexity of 7 for unit handleDirectDownload(),LOW,RAW,2026-06-04,44,handleDirectDownload(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useDirectDownload.ts#L21:43,TypeScript,23,7,0
"McCabe complexity of 9 for unit invalidateRelatedQueries.ts.invalidateRelatedQueries(QueryClient,string)",LOW,RAW,2026-07-17,1,"invalidateRelatedQueries.ts.invalidateRelatedQueries(QueryClient,string)",src/lib/invalidateRelatedQueries.ts#L12:43,TypeScript,23,9,2
McCabe complexity of 7 for unit utils.ts.fetchWithRetry(any),LOW,RAW,2026-07-13,5,utils.ts.fetchWithRetry(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/utils.ts#L3:29,TypeScript,23,7,1
"McCabe complexity of 7 for unit logoutHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,44,"logoutHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/logoutHandler.ts#L4:30,TypeScript,23,7,2
McCabe complexity of 8 for unit fetchTimeRange(),LOW,RAW,2026-06-04,44,fetchTimeRange(),src/hooks/useTimeRange.ts#L15:37,TypeScript,23,8,0
McCabe complexity of 6 for unit useNearestPointClick.ts.useNearestPointClick(UseNearestPointClickOptions),LOW,RAW,2026-06-04,44,useNearestPointClick.ts.useNearestPointClick(UseNearestPointClickOptions),src/hooks/hover-click-handlers/useNearestPointClick.ts#L17:50,TypeScript,23,6,1
McCabe complexity of 6 for unit updateGeometryPoints.ts.updateGeometryOwnedPoints(any),LOW,RAW,2026-07-04,14,updateGeometryPoints.ts.updateGeometryOwnedPoints(any),backend/src/helpers/queries/geometries/updateGeometryPoints.ts#L10:42,TypeScript,23,6,1
McCabe complexity of 6 for unit useWizardPointsFilterHeader.tsx.useWizardPointsFilterHeader(any),LOW,RAW,2026-07-13,5,useWizardPointsFilterHeader.tsx.useWizardPointsFilterHeader(any),src/hooks/points/useWizardPointsFilterHeader.tsx#L3:44,TypeScript,22,6,1
McCabe complexity of 6 for unit useTimesliderSelection.ts.useTimesliderSelectedPlan(any),LOW,RAW,2026-07-04,14,useTimesliderSelection.ts.useTimesliderSelectedPlan(any),src/Components/TimesliderItemDetailPage/useTimesliderSelection.ts#L4:32,TypeScript,22,6,1
"McCabe complexity of 8 for unit pointGraphicCoordinates.ts.getPointCoordinates(PointData,any)",LOW,RAW,2026-07-17,1,"pointGraphicCoordinates.ts.getPointCoordinates(PointData,any)",src/helpers/ArcGISHelpers/pointGraphicCoordinates.ts#L4:30,TypeScript,22,8,2
McCabe complexity of 9 for unit InputComp.tsx,LOW,RAW,2026-07-14,4,InputComp.tsx,src/Components/HomePage/Body/Left/Common/FormComponents/InputComp.tsx#L1:18,TypeScript,21,9,0
McCabe complexity of 6 for unit usePointGraphicsEffects.ts.usePointGraphicsClick(any),LOW,RAW,2026-07-14,4,usePointGraphicsEffects.ts.usePointGraphicsClick(any),src/hooks/features/usePointGraphicsEffects.ts#L38:62,TypeScript,21,6,1
"McCabe complexity of 8 for unit buildPlanBoundingBoxGraphic.ts.buildPlanBoundingBoxGraphic(PlanBoundingBoxPoint[],any,any,CreatePlanBoundingBoxGraphicOptions)",LOW,RAW,2026-07-17,1,"buildPlanBoundingBoxGraphic.ts.buildPlanBoundingBoxGraphic(PlanBoundingBoxPoint[],any,any,CreatePlanBoundingBoxGraphicOptions)",src/helpers/ArcGISHelpers/buildPlanBoundingBoxGraphic.ts#L11:37,TypeScript,21,8,4
McCabe complexity of 6 for unit computeRealmRoleDiff.ts.computeRealmRoleDiff(any),LOW,RAW,2026-07-17,1,computeRealmRoleDiff.ts.computeRealmRoleDiff(any),backend/src/routes/keycloak/management/users/computeRealmRoleDiff.ts#L3:30,TypeScript,21,6,1
McCabe complexity of 8 for unit useTimesliderQueryContext.ts.useTimesliderQueryContext(),LOW,RAW,2026-07-13,5,useTimesliderQueryContext.ts.useTimesliderQueryContext(),src/Components/TimesliderItemDetailPage/useTimesliderQueryContext.ts#L6:27,TypeScript,21,8,0
McCabe complexity of 7 for unit uploadReportZipFile.ts.uploadReportZipFile(any),LOW,RAW,2026-07-17,1,uploadReportZipFile.ts.uploadReportZipFile(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/uploadReportZipFile.ts#L4:32,TypeScript,21,7,1
McCabe complexity of 6 for unit useTableLayout.ts.useTableLayout(UseTableLayoutInput),LOW,RAW,2026-07-04,14,useTableLayout.ts.useTableLayout(UseTableLayoutInput),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableLayout.ts#L8:29,TypeScript,21,6,1
McCabe complexity of 10 for unit finishedPlan.ts.validateFinishedPlan(unknown),LOW,RAW,2026-06-10,38,finishedPlan.ts.validateFinishedPlan(unknown),backend/src/helpers/validators/finishedPlan.ts#L65:93,TypeScript,21,10,1
"McCabe complexity of 6 for unit findFotoMarkerAttachmentIndex.ts.findFotoMarkerAttachmentIndex(__esri.HitTestResult,AttachmentType[])",LOW,RAW,2026-07-18,0,"findFotoMarkerAttachmentIndex.ts.findFotoMarkerAttachmentIndex(__esri.HitTestResult,AttachmentType[])",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/findFotoMarkerAttachmentIndex.ts#L3:26,TypeScript,21,6,2
"McCabe complexity of 10 for unit geometryFilterPredicates.ts.matchesGeometryFilters(Geometry,GeometryFilterCriteria)",LOW,RAW,2026-07-17,1,"geometryFilterPredicates.ts.matchesGeometryFilters(Geometry,GeometryFilterCriteria)",src/hooks/filters/geometryFilterPredicates.ts#L15:41,TypeScript,21,10,2
McCabe complexity of 10 for unit FeatureDeleteAttachmentsResponse.assertDeleteAttachmentsSuccess(FeatureDeleteAttachmentsResponse),LOW,RAW,2026-07-04,14,FeatureDeleteAttachmentsResponse.assertDeleteAttachmentsSuccess(FeatureDeleteAttachmentsResponse),src/helpers/arcgis/deleteAttachmentsResponse.ts#L27:52,TypeScript,20,10,1
McCabe complexity of 7 for unit PointItemCheckBox.tsx.PointItemCheckBox(PointItemCheckBoxProps),LOW,RAW,2026-07-15,3,PointItemCheckBox.tsx.PointItemCheckBox(PointItemCheckBoxProps),src/Components/HomePage/Body/Left/Common/PointItemCheckBox.tsx#L18:46,TypeScript,20,7,1
McCabe complexity of 7 for unit getTransformedCoordinates.ts.getTransformedCoordinates(TransformCoordinatesInput),LOW,RAW,2026-07-04,14,getTransformedCoordinates.ts.getTransformedCoordinates(TransformCoordinatesInput),src/helpers/ArcGISHelpers/getTransformedCoordinates.ts#L10:34,TypeScript,20,7,1
McCabe complexity of 7 for unit loginErrorDecision.ts.resolveCredentialOrAmbiguousLoginError(any),LOW,RAW,2026-07-17,1,loginErrorDecision.ts.resolveCredentialOrAmbiguousLoginError(any),backend/src/routes/auth2/loginErrorDecision.ts#L58:85,TypeScript,20,7,1
McCabe complexity of 6 for unit viewPlanStepMapActions.ts.goToGeometryCenter(any),LOW,RAW,2026-07-17,1,viewPlanStepMapActions.ts.goToGeometryCenter(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/viewPlanStepMapActions.ts#L69:94,TypeScript,20,6,1
McCabe complexity of 8 for unit pointPlanImagesToAttachments.ts.pointPlanImagesToAttachments(PointPlanImageRow[]),LOW,RAW,2026-07-17,1,pointPlanImagesToAttachments.ts.pointPlanImagesToAttachments(PointPlanImageRow[]),src/api-hooks/planImages/pointPlanImagesToAttachments.ts#L5:28,TypeScript,20,8,1
McCabe complexity of 6 for unit keycloakUserApi.ts.createKeycloakUser(any),LOW,RAW,2026-07-04,14,keycloakUserApi.ts.createKeycloakUser(any),src/Components/DashboardPage/shared/keycloakUserApi.ts#L47:72,TypeScript,20,6,1
McCabe complexity of 6 for unit exportFlightPath(),LOW,RAW,2026-06-04,44,exportFlightPath(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/VliegrouteExporteren/index.tsx#L37:59,TypeScript,20,6,0
McCabe complexity of 6 for unit submitCreateUser.ts.submitCreateUser(any),LOW,RAW,2026-07-18,0,submitCreateUser.ts.submitCreateUser(any),src/Components/DashboardPage/AddUser/submitCreateUser.ts#L20:43,TypeScript,20,6,1
"McCabe complexity of 6 for unit entityDeleteHelpers.ts.removePointIdsFromFlightPlans(PoolClient,number[])",LOW,RAW,2026-07-01,17,"entityDeleteHelpers.ts.removePointIdsFromFlightPlans(PoolClient,number[])",backend/src/helpers/entities/entityDeleteHelpers.ts#L68:94,TypeScript,20,6,2
McCabe complexity of 9 for unit buildPlanGeometryGraphics.ts.graphicFromPlanGeometry(FinishedGeometryType),LOW,RAW,2026-07-18,0,buildPlanGeometryGraphics.ts.graphicFromPlanGeometry(FinishedGeometryType),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/buildPlanGeometryGraphics.ts#L25:47,TypeScript,20,9,1
McCabe complexity of 6 for unit uploadZip(),LOW,RAW,2026-06-04,44,uploadZip(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useUploadZip.ts#L21:41,TypeScript,20,6,0
