ID,Path,Component,Lines of code,Duplication percentage,Start line,End line
c87fdec7-0078-45f0-b9f6-97ff8c4d2f5d,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/Submit.tsx,HomePage,8,22.222221,7,15
d14b63ff-21fa-4b24-9fc9-3c5e3f17af96,src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/ViewPlans/PlanInformation.tsx,HomePage,8,100,4,13
d14b63ff-21fa-4b24-9fc9-3c5e3f17af96,src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/ViewPlans/PlanInformation.tsx,HomePage,8,80,6,15
d608d043-aa36-44be-a728-c5d0d6329da1,src/Types/index.ts,Types,6,4.316547,31,36
d608d043-aa36-44be-a728-c5d0d6329da1,src/hooks/flightPlan/populateFormFromPlan.ts,hooks,6,25,7,12
d608d043-aa36-44be-a728-c5d0d6329da1,src/hooks/flightPlan/usePopulateFlightPlanFormEffect.ts,hooks,6,18.75,28,33
f4395e70-4f99-42a1-88ab-3e4fcff491a4,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Step3/index.tsx,HomePage,8,38.095238,9,17
f4395e70-4f99-42a1-88ab-3e4fcff491a4,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Step2/index.tsx,HomePage,8,38.095238,9,17
f8c628ba-89e3-4232-9b1d-33275e0f583a,backend/src/routes/points/editPointStatus.ts,backend,8,36.363636,6,14
f8c628ba-89e3-4232-9b1d-33275e0f583a,backend/src/routes/flightPlans/updateFlightPlanStatus.ts,backend,8,50,6,14
08042dd3-4184-4447-a566-bdd913adb57b,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/helpers/parsePointImportFile.ts,HomePage,8,7.8431373,24,31
08042dd3-4184-4447-a566-bdd913adb57b,src/helpers/ZustandStates/popUpState.ts,helpers,8,21.052631,6,13
0e17bdac-296e-4195-b4eb-e552440cff80,src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/AddToPlan/Step1.tsx,HomePage,8,72.72727,6,15
0e17bdac-296e-4195-b4eb-e552440cff80,src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/Step1.tsx,HomePage,8,19.047619,6,15
1ddb37ab-2814-4a24-b5fa-68ecf1b7854d,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableScrollWidth.ts,HomePage,8,17.391304,15,22
1ddb37ab-2814-4a24-b5fa-68ecf1b7854d,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableScrollWidth.ts,HomePage,8,17.391304,50,57
2547909d-853c-4ad6-ab0e-c16a473098b4,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/helpers/parsePointImportFile.ts,HomePage,6,5.882353,24,29
2547909d-853c-4ad6-ab0e-c16a473098b4,src/helpers/ZustandStates/popUpState.ts,helpers,6,15.789474,6,11
2547909d-853c-4ad6-ab0e-c16a473098b4,src/hooks/zustand/tools/useDeletePointState.ts,hooks,6,5.6603775,101,106
2a2be971-c10f-484e-ad5a-5389bffbd121,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/reportGenerationPipeline.ts,HomePage,8,15.094339,16,23
2a2be971-c10f-484e-ad5a-5389bffbd121,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/reportPdfCommon.ts,HomePage,8,12.698413,15,22
3a798735-e326-4f48-b090-aca6e4389fb1,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step2/index.tsx,HomePage,8,19.047619,28,35
3a798735-e326-4f48-b090-aca6e4389fb1,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/UpdateBtn.tsx,HomePage,8,20.512821,15,22
6a81a6bb-4e29-4b54-b813-cf45414cf909,src/Components/DashboardPage/ResetPassword/index.tsx,DashboardPage,8,17.021276,69,83
6a81a6bb-4e29-4b54-b813-cf45414cf909,src/Components/DashboardPage/EditUser/index.tsx,DashboardPage,8,14.814815,79,93
82fe3e99-bd05-41af-baff-556b83e76c7a,backend/src/routes/timeslider/getGeometryPlanImages.ts,backend,6,42.857143,5,10
82fe3e99-bd05-41af-baff-556b83e76c7a,backend/src/routes/timeslider/getPointPlanImages.ts,backend,6,42.857143,5,10
85c9cb2d-737e-4a0f-a8e4-6009893821bc,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx,HomePage,6,9.836065,63,68
85c9cb2d-737e-4a0f-a8e4-6009893821bc,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx,HomePage,6,13.043478,59,64
87ed3897-7209-4169-9e7f-f1ef704f3357,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx,HomePage,7,87.5,5,12
87ed3897-7209-4169-9e7f-f1ef704f3357,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/PointsList.tsx,HomePage,7,43.75,9,16
8f5ee27b-18aa-49d3-8bbf-4ea767d09bf1,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/Buttons.tsx,HomePage,7,20,41,49
8f5ee27b-18aa-49d3-8bbf-4ea767d09bf1,src/Components/HomePage/Body/Left/Tools/EditGeometry/editGeometryHelpers.ts,HomePage,7,13.725491,51,59
90b1b35c-b167-431d-8600-b0d6584c2710,src/helpers/ArcGISHelpers/createPin.ts,helpers,6,15.384615,25,30
90b1b35c-b167-431d-8600-b0d6584c2710,src/helpers/timeslider/selectedPlansPointsList.ts,helpers,6,4.285714,135,140
9ec152f6-ce0c-4e31-8e1f-ffe454c04b66,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/buildReportProcessingTasks.ts,HomePage,6,12.5,33,38
9ec152f6-ce0c-4e31-8e1f-ffe454c04b66,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/buildReportProcessingTasks.ts,HomePage,6,12.5,52,57
a18b9982-058f-4714-8496-d3b765f57bba,backend/scripts/verifyRegioPointsGeometries.ts,backend,6,8.695652,14,19
a18b9982-058f-4714-8496-d3b765f57bba,backend/scripts/verifyRegioPointsGeometries.ts,backend,6,8.695652,38,43
a345affd-1da4-41ed-a304-95853f553e57,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx,HomePage,7,11.4754095,76,82
a345affd-1da4-41ed-a304-95853f553e57,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx,HomePage,7,15.217391,68,74
b2df89f5-5436-4722-9a53-07d9023d71c8,src/Components/TimesliderItemDetailPage/sections/PlansFilterSection.tsx,TimesliderItemDetailPage,7,21.875,4,11
b2df89f5-5436-4722-9a53-07d9023d71c8,src/Components/TimesliderItemDetailPage/sections/TimesliderPlansOverlay.tsx,TimesliderItemDetailPage,7,31.818182,8,14
b48b8130-6464-4431-81bb-d669c1e27fdb,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/index.tsx,HomePage,7,36.842106,19,25
b48b8130-6464-4431-81bb-d669c1e27fdb,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useFilterAndSortPlans.ts,HomePage,7,43.75,19,25
b6676bfe-4086-4f46-acce-b3cd2460962d,src/Components/TimesliderItemDetailPage/sections/PlansFilterSection.tsx,TimesliderItemDetailPage,7,21.875,19,25
b6676bfe-4086-4f46-acce-b3cd2460962d,src/Components/TimesliderItemDetailPage/sections/TimesliderPlansOverlay.tsx,TimesliderItemDetailPage,7,31.818182,20,26
c0439d0c-c9bb-4bdc-96ac-49f17f198460,src/Components/HomePage/Body/Left/Common/BottomTabs/KaartlagenlijstTab.tsx,HomePage,7,43.75,6,14
c0439d0c-c9bb-4bdc-96ac-49f17f198460,src/Components/HomePage/Body/Left/Common/BottomTabs/SearchedTab.tsx,HomePage,7,43.75,6,15
c081011f-3caa-43f8-bcfa-300a247b50d3,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/index.tsx,HomePage,7,31.818182,19,25
c081011f-3caa-43f8-bcfa-300a247b50d3,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceData.ts,HomePage,7,17.948717,57,63
d03b7da1-b490-426d-9f50-fac15a7a3b30,src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/index.tsx,HomePage,6,33.333332,11,17
d03b7da1-b490-426d-9f50-fac15a7a3b30,src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/index.tsx,HomePage,6,30,13,19
d1a0d89f-a40c-4f99-8a4e-706671f13ead,backend/src/helpers/http/runReturningUpdate.ts,backend,7,9.090909,75,84
d1a0d89f-a40c-4f99-8a4e-706671f13ead,backend/src/helpers/http/runReturningUpdate.ts,backend,7,9.090909,104,113
d91183a7-0b78-43ee-ae85-4342a184c138,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/PointDetails.tsx,HomePage,6,85.71429,7,14
d91183a7-0b78-43ee-ae85-4342a184c138,src/Components/HomePage/Body/Left/Common/ResultTab/PointDetails.tsx,HomePage,6,25,8,15
ddb580c2-96e5-4792-a623-09a06f35aad7,public/index.html,public,6,33.333332,6,11
