ID,Path,Component,Lines of code,Duplication percentage,Start line,End line
1952b71d-fa40-45e8-be2c-d89df3775b81,src/Components/HomePage/Body/Left/Common/AandachtspuntDetailsFields.tsx,HomePage,6,12,61,66
1952b71d-fa40-45e8-be2c-d89df3775b81,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Form.tsx,HomePage,6,33.333332,18,23
1d28b122-c32a-4613-9b33-865d87aea974,src/Components/DashboardPage/EditUser/buildEditUserFormHandlers.ts,DashboardPage,6,35.294117,12,17
1d28b122-c32a-4613-9b33-865d87aea974,src/Components/DashboardPage/ResetPassword/buildResetPasswordHandlers.ts,DashboardPage,6,30,13,18
254a09d0-fcc8-46e4-8588-24b0ef5d342c,src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/handleDeletePointEmptyMapClick.ts,HomePage,6,15.789474,7,12
254a09d0-fcc8-46e4-8588-24b0ef5d342c,src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/useDeletePointMapClick.ts,HomePage,6,25,6,11
289d71ed-afb4-46dd-a089-66c5366a2113,src/hooks/popUpModal/mapClickHitHandler.ts,hooks,6,17.647058,10,15
289d71ed-afb4-46dd-a089-66c5366a2113,src/hooks/popUpModal/setupClickListener.ts,hooks,6,22.222221,8,13
295cd85f-5b5e-4402-b965-c4c16dec52f3,backend/src/routes/finished_plans/createAttachment.ts,backend,6,42.857143,10,20
295cd85f-5b5e-4402-b965-c4c16dec52f3,backend/src/routes/template_plans/createTemplateName.ts,backend,6,46.153847,10,17
36b608d5-8036-44c4-a6d5-1ddac499d2db,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/syncTableTabGraphics.ts,HomePage,6,8.219178,109,114
36b608d5-8036-44c4-a6d5-1ddac499d2db,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphicsTypes.ts,HomePage,6,46.153847,8,13
3f58dac4-c90e-42d9-abc3-68e2b4770cb3,public/index.html,public,6,33.333332,6,11
3f58dac4-c90e-42d9-abc3-68e2b4770cb3,index.html,Root files,6,31.578947,6,11
40f4ca3e-8560-4444-9ffb-283dfb752bc2,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/applyCoordsFromMapClick.ts,HomePage,7,25.925926,7,18
40f4ca3e-8560-4444-9ffb-283dfb752bc2,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/applyEditPointMapClick.ts,HomePage,7,53.846153,8,19
4273a98f-240d-4a3a-9546-0f79b7a5bcae,src/Components/HomePage/Body/Left/Tools/EditGeometry/ActionButtons.tsx,HomePage,6,75,5,11
4273a98f-240d-4a3a-9546-0f79b7a5bcae,src/Components/HomePage/Body/Left/Tools/EditGeometry/SingleGeometry.tsx,HomePage,6,54.545456,8,14
443f37d4-3953-45c4-84be-def0f0c91587,src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/ViewPlans/PlanInformation.tsx,HomePage,6,100,4,9
443f37d4-3953-45c4-84be-def0f0c91587,src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/ViewPlans/PlanInformation.tsx,HomePage,6,75,6,11
47079fe0-c831-4122-b3df-a5a4baf87daa,src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Buttons.tsx,HomePage,6,11.320755,22,27
47079fe0-c831-4122-b3df-a5a4baf87daa,src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Buttons.tsx,HomePage,6,11.320755,63,68
4f1487b1-abfe-413f-be8f-1c5ed6fb591b,src/Types/installer.ts,Types,7,100,1,7
4f1487b1-abfe-413f-be8f-1c5ed6fb591b,backend/src/routes/installersStorage.ts,backend,7,20,4,10
4f24ebb6-6f26-4c76-969b-898afe1624a3,src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/Buttons.tsx,HomePage,7,14.285714,15,21
4f24ebb6-6f26-4c76-969b-898afe1624a3,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step2/Buttons.tsx,HomePage,7,18.918919,17,23
5a476819-9ea2-45c9-904e-007c9d590f7a,src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/index.tsx,HomePage,6,8,97,102
5a476819-9ea2-45c9-904e-007c9d590f7a,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx,HomePage,6,9.836065,47,52
5c893cce-64d0-473a-ae40-2e05fb6e968e,backend/src/routes/geometries/createGeometryHelpers.ts,backend,7,21.212122,49,55
5c893cce-64d0-473a-ae40-2e05fb6e968e,backend/src/routes/finished_plans/updateFinishedPointAttachmentsHelpers.ts,backend,7,13.461538,68,74
640cfd4f-813f-418c-aab9-d3a3670b2147,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx,HomePage,7,11.4754095,76,82
640cfd4f-813f-418c-aab9-d3a3670b2147,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx,HomePage,7,19.444445,56,62
767ac59a-207b-4605-8f30-3c808a17a2bb,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/index.tsx,HomePage,6,15,14,21
767ac59a-207b-4605-8f30-3c808a17a2bb,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/index.tsx,HomePage,6,13.333333,14,21
7d88374d-e3ee-4c7c-bf6b-7ab9b85c04cc,src/Components/HomePage/Body/Left/Common/BottomTabs/KaartlagenlijstTab.tsx,HomePage,7,43.75,6,14
7d88374d-e3ee-4c7c-bf6b-7ab9b85c04cc,src/Components/HomePage/Body/Left/Common/BottomTabs/SearchedTab.tsx,HomePage,7,43.75,6,15
7f54be47-79bf-4f2f-901a-87fbe701113a,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/applyGeometryCommentUpdate.ts,HomePage,6,8.695652,13,18
7f54be47-79bf-4f2f-901a-87fbe701113a,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/submitEditPointDetailsTypes.ts,HomePage,6,33.333332,17,22
