ID,Path,Component,Lines of code,Duplication percentage,Start line,End line
a7c2d0f5-f50e-46d0-b50d-97e091012af8,src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx,HomePage,13,14.606742,135,152
2102b890-cf98-41aa-8d0b-feb7417a31bd,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlanDetails/DropDown.tsx,HomePage,13,35.135136,39,60
2102b890-cf98-41aa-8d0b-feb7417a31bd,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PlansList.tsx,HomePage,13,36.11111,38,59
2db8fa8c-8302-4ef4-9366-ad3bfb01c5cb,src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Form.tsx,HomePage,13,46.42857,21,33
2db8fa8c-8302-4ef4-9366-ad3bfb01c5cb,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step3/Form.tsx,HomePage,13,46.42857,21,33
2f2bb1c0-d7df-4098-8c50-1150db55f0cc,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/index.tsx,HomePage,13,18.055555,72,87
2f2bb1c0-d7df-4098-8c50-1150db55f0cc,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/StepContent.tsx,HomePage,13,12.380953,120,135
650acb4b-a17f-4212-be60-7de499e6ef7e,backend/src/helpers/queries/geometries/formatPlanGeometries.ts,backend,13,9.774436,120,132
650acb4b-a17f-4212-be60-7de499e6ef7e,backend/src/routes/geometries/getGeometries.ts,backend,13,39.39394,12,24
6f47dbc9-f095-4d04-ab61-70933b4cca78,src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/useGeometryPlanImages.ts,HomePage,13,26,53,71
6f47dbc9-f095-4d04-ab61-70933b4cca78,src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/usePointPlanImages.ts,HomePage,13,22.413794,62,80
9335db13-ddd3-4ba8-b88b-cbf93f066916,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/PointsList.tsx,HomePage,12,35.294117,37,53
