Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
"51 lines of code for unit deleteGeometry.ts.deleteGeometry(Request,Response)",MEDIUM,RAW,2026-06-04,30,"deleteGeometry.ts.deleteGeometry(Request,Response)",backend/src/routes/geometries/deleteGeometry.ts#L10:71,TypeScript,51,8,2
51 lines of code for unit ArcGISUserToken.ts,MEDIUM,RAW,2026-06-04,30,ArcGISUserToken.ts,src/helpers/tokens/ArcGISUserToken.ts#L1:70,TypeScript,51,4,0
51 lines of code for unit handleSubmit(),MEDIUM,RAW,2026-07-04,0,handleSubmit(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointCoordinates.ts#L182:239,TypeScript,51,8,0
51 lines of code for unit FormElements.tsx.FormElements(),MEDIUM,RAW,2026-06-04,30,FormElements.tsx.FormElements(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/EditFlight/FormElements.tsx#L12:157,TypeScript,51,1,0
50 lines of code for unit timesliderPlanImages.ts.fetchTimesliderPlanImages(FetchTimesliderPlanImagesInput),MEDIUM,RAW,2026-07-01,3,timesliderPlanImages.ts.fetchTimesliderPlanImages(FetchTimesliderPlanImagesInput),backend/src/helpers/queries/timeslider/timesliderPlanImages.ts#L92:150,TypeScript,50,5,1
50 lines of code for unit initPolygonDrawer(),MEDIUM,RAW,2026-06-04,30,initPolygonDrawer(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/index.tsx#L115:179,TypeScript,50,10,0
"50 lines of code for unit handleSubmit(number[],number[])",MEDIUM,RAW,2026-06-04,30,"handleSubmit(number[],number[])",src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx#L68:125,TypeScript,50,7,2
"50 lines of code for unit selectedPlansPointsList.ts.drawGeometryHoverSkyBlue(__esri.GraphicsLayer,FinishedGeometryType)",MEDIUM,RAW,2026-06-04,30,"selectedPlansPointsList.ts.drawGeometryHoverSkyBlue(__esri.GraphicsLayer,FinishedGeometryType)",src/helpers/timeslider/selectedPlansPointsList.ts#L163:223,TypeScript,50,8,2
50 lines of code for unit exportCsv(),MEDIUM,RAW,2026-06-04,30,exportCsv(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx#L45:99,TypeScript,50,7,0
49 lines of code for unit handleCopyLink(),MEDIUM,RAW,2026-06-04,30,handleCopyLink(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useCopyLink.ts#L16:73,TypeScript,49,10,0
49 lines of code for unit Form.tsx.Form(),MEDIUM,RAW,2026-06-04,30,Form.tsx.Form(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Form.tsx#L11:143,TypeScript,49,3,0
48 lines of code for unit Pages.tsx.Pages(),MEDIUM,RAW,2026-06-04,30,Pages.tsx.Pages(),src/Components/HomePage/Head/Common/Pages.tsx#L17:88,TypeScript,48,10,0
48 lines of code for unit FlightPlansListCheckbox.tsx.FlightPlansListCheckbox(),MEDIUM,RAW,2026-06-04,30,FlightPlansListCheckbox.tsx.FlightPlansListCheckbox(),src/Components/HomePage/Body/Left/TimeSlider/FlightPlansListCheckbox.tsx#L17:149,TypeScript,48,10,0
"48 lines of code for unit updateGeometryPoints.ts.updateGeometryOwnedPoints(PoolClient,number,PointPayload[])",MEDIUM,RAW,2026-07-04,0,"updateGeometryPoints.ts.updateGeometryOwnedPoints(PoolClient,number,PointPayload[])",backend/src/helpers/queries/geometries/updateGeometryPoints.ts#L6:63,TypeScript,48,6,3
"48 lines of code for unit filterPoints(boolean,void)",MEDIUM,RAW,2026-06-04,30,"filterPoints(boolean,void)",src/hooks/filters/useFilterPoints.ts#L11:65,TypeScript,48,20,2
48 lines of code for unit buildFinishedPlanQuery.ts.buildFinishedPlansWithPointsQuery(BuildFinishedPlansQueryOptions),MEDIUM,RAW,2026-06-30,4,buildFinishedPlanQuery.ts.buildFinishedPlansWithPointsQuery(BuildFinishedPlansQueryOptions),backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L27:84,TypeScript,48,4,1
"48 lines of code for unit uploadAttachmentForPoint(number,any)",MEDIUM,RAW,2026-06-06,28,"uploadAttachmentForPoint(number,any)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useUploadAttachmentForPoint.ts#L12:81,TypeScript,48,5,2
47 lines of code for unit handleUpdate(),MEDIUM,RAW,2026-06-04,30,handleUpdate(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/index.tsx#L43:97,TypeScript,47,4,0
"47 lines of code for unit useLegendLayers.ts.useLegendLayers(LegendLayerDefinition[],UseLegendLayersOptions)",MEDIUM,RAW,2026-06-10,24,"useLegendLayers.ts.useLegendLayers(LegendLayerDefinition[],UseLegendLayersOptions)",src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/helpers/useLegendLayers.ts#L37:96,TypeScript,47,6,2
47 lines of code for unit handleSubmit(),MEDIUM,RAW,2026-06-04,30,handleSubmit(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/EditFlight/Buttons.tsx#L32:81,TypeScript,47,2,0
47 lines of code for unit index.tsx.Step2(any),MEDIUM,RAW,2026-06-04,30,index.tsx.Step2(any),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/index.tsx#L11:97,TypeScript,47,4,1
47 lines of code for unit index.tsx.Step3(any),MEDIUM,RAW,2026-06-04,30,index.tsx.Step3(any),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/index.tsx#L11:99,TypeScript,47,4,1
"46 lines of code for unit loginUser.ts.loginUser(Request,Response)",MEDIUM,RAW,2026-06-04,30,"loginUser.ts.loginUser(Request,Response)",backend/src/routes/auth/loginUser.ts#L15:67,TypeScript,46,7,2
46 lines of code for unit Data.tsx.Data(any),MEDIUM,RAW,2026-06-04,30,Data.tsx.Data(any),src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/Data.tsx#L7:78,TypeScript,46,7,1
"46 lines of code for unit deleteArcgisAttachment.ts.deleteArcgisPointAttachment(string,number|null)",MEDIUM,RAW,2026-06-04,30,"deleteArcgisAttachment.ts.deleteArcgisPointAttachment(string,number|null)",src/helpers/arcgis/deleteArcgisAttachment.ts#L68:122,TypeScript,46,12,2
"46 lines of code for unit getSingleGeometry.ts.getSingleGeometry(Request,Response)",MEDIUM,RAW,2026-06-04,30,"getSingleGeometry.ts.getSingleGeometry(Request,Response)",backend/src/routes/geometries/getSingleGeometry.ts#L4:60,TypeScript,46,5,2
46 lines of code for unit handleSubmit(React.FormEvent),MEDIUM,RAW,2026-06-04,30,handleSubmit(React.FormEvent),src/Components/DashboardPage/AddUser/index.tsx#L30:85,TypeScript,46,8,1
46 lines of code for unit BasemapsList.tsx.BasemapsList(any),MEDIUM,RAW,2026-06-04,30,BasemapsList.tsx.BasemapsList(any),src/Components/HomePage/Body/Left/Common/KaartLegend/BasemapsList.tsx#L12:53,TypeScript,46,3,1
46 lines of code for unit swagger.ts,MEDIUM,RAW,2026-06-04,30,swagger.ts,backend/src/routes/swagger.ts#L1:52,TypeScript,46,2,0
46 lines of code for unit server.ts,MEDIUM,RAW,2026-06-04,30,server.ts,backend/src/server.ts#L1:59,TypeScript,46,7,0
46 lines of code for unit index.tsx.EditGeometry(),MEDIUM,RAW,2026-06-04,30,index.tsx.EditGeometry(),src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx#L18:63,TypeScript,46,8,0
45 lines of code for unit index.ts,MEDIUM,RAW,2026-06-04,30,index.ts,backend/src/routes/arcgis/index.ts#L1:60,TypeScript,45,9,0
45 lines of code for unit Step1.tsx.Step1(any),MEDIUM,RAW,2026-06-10,24,Step1.tsx.Step1(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/Step1.tsx#L6:63,TypeScript,45,3,1
45 lines of code for unit createPin.ts.createPin(CreatePinInput),MEDIUM,RAW,2026-07-04,0,createPin.ts.createPin(CreatePinInput),src/helpers/ArcGISHelpers/createPin.ts#L14:65,TypeScript,45,3,1
45 lines of code for unit buildGeometryPointsFromDrawn.ts.buildGeometryPointsFromDrawn(any),MEDIUM,RAW,2026-07-04,0,buildGeometryPointsFromDrawn.ts.buildGeometryPointsFromDrawn(any),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/buildGeometryPointsFromDrawn.ts#L50:109,TypeScript,45,4,1
"45 lines of code for unit getFlightPlansByPoint.ts.getFlightPlansByPoint(Request,Response)",MEDIUM,RAW,2026-06-04,30,"getFlightPlansByPoint.ts.getFlightPlansByPoint(Request,Response)",backend/src/routes/points/getFlightPlansByPoint.ts#L4:55,TypeScript,45,4,2
"45 lines of code for unit createTemplateFlightPlan.ts.createTemplateFlightPlan(Request,Response)",MEDIUM,RAW,2026-06-04,30,"createTemplateFlightPlan.ts.createTemplateFlightPlan(Request,Response)",backend/src/routes/template_plans/createTemplateFlightPlan.ts#L10:62,TypeScript,45,5,2
45 lines of code for unit useDebouncedRedPointFromInputs.ts.useDebouncedRedPointFromInputs(any),MEDIUM,RAW,2026-06-04,30,useDebouncedRedPointFromInputs.ts.useDebouncedRedPointFromInputs(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useDebouncedRedPointFromInputs.ts#L12:69,TypeScript,45,11,1
44 lines of code for unit LegendSection.tsx.LegendSection(LegendSectionProps),MEDIUM,RAW,2026-06-10,24,LegendSection.tsx.LegendSection(LegendSectionProps),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/LegendSection.tsx#L48:132,TypeScript,44,22,1
44 lines of code for unit index.tsx.FeatureLayerPopup(),MEDIUM,RAW,2026-06-04,30,index.tsx.FeatureLayerPopup(),src/Components/HomePage/Body/Common/FeatureLayerPopup/index.tsx#L6:108,TypeScript,44,18,0
44 lines of code for unit SelectedTab.tsx.SelectedTab(),MEDIUM,RAW,2026-06-04,30,SelectedTab.tsx.SelectedTab(),src/Components/HomePage/Body/Left/Common/BottomTabs/SelectedTab.tsx#L14:67,TypeScript,44,3,0
44 lines of code for unit useViewPlanState.ts,MEDIUM,RAW,2026-06-06,28,useViewPlanState.ts,src/hooks/zustand/voorbereiding/useViewPlanState.ts#L1:102,TypeScript,44,4,0
"44 lines of code for unit createPointGraphic.ts.createPointGraphic(PointData,CreatePointGraphicOptions)",MEDIUM,RAW,2026-06-04,30,"createPointGraphic.ts.createPointGraphic(PointData,CreatePointGraphicOptions)",src/helpers/ArcGISHelpers/createPointGraphic.ts#L90:147,TypeScript,44,12,2
44 lines of code for unit index.tsx.RemoveFlightPlan(),MEDIUM,RAW,2026-06-04,30,index.tsx.RemoveFlightPlan(),src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/index.tsx#L17:39,TypeScript,44,7,0
